website_session_id,pageview_url,products_page,mrfuzzy_page,cart_page,shipping_page,billing_page,thankyou_page
20758,/products,1,0,0,0,0,0
20758,/the-original-mr-fuzzy,0,1,0,0,0,0
20758,/cart,0,0,1,0,0,0
20759,/lander-1,0,0,0,0,0,0
20760,/lander-1,0,0,0,0,0,0
20762,/lander-1,0,0,0,0,0,0
20762,/products,1,0,0,0,0,0
20762,/the-original-mr-fuzzy,0,1,0,0,0,0
20763,/lander-1,0,0,0,0,0,0
20764,/lander-1,0,0,0,0,0,0
20766,/lander-1,0,0,0,0,0,0
20768,/lander-1,0,0,0,0,0,0
20768,/products,1,0,0,0,0,0
20768,/the-original-mr-fuzzy,0,1,0,0,0,0
20769,/lander-1,0,0,0,0,0,0
20771,/lander-1,0,0,0,0,0,0
20771,/products,1,0,0,0,0,0
20771,/the-original-mr-fuzzy,0,1,0,0,0,0
20774,/lander-1,0,0,0,0,0,0
20775,/lander-1,0,0,0,0,0,0
20778,/lander-1,0,0,0,0,0,0
20779,/lander-1,0,0,0,0,0,0
20780,/lander-1,0,0,0,0,0,0
20780,/products,1,0,0,0,0,0
20780,/the-original-mr-fuzzy,0,1,0,0,0,0
20781,/lander-1,0,0,0,0,0,0
20782,/lander-1,0,0,0,0,0,0
20784,/lander-1,0,0,0,0,0,0
20785,/lander-1,0,0,0,0,0,0
20786,/lander-1,0,0,0,0,0,0
20786,/products,1,0,0,0,0,0
20787,/lander-1,0,0,0,0,0,0
20788,/lander-1,0,0,0,0,0,0
20788,/products,1,0,0,0,0,0
20788,/the-original-mr-fuzzy,0,1,0,0,0,0
20788,/cart,0,0,1,0,0,0
20788,/shipping,0,0,0,1,0,0
20788,/billing,0,0,0,0,1,0
20789,/lander-1,0,0,0,0,0,0
20791,/lander-1,0,0,0,0,0,0
20791,/products,1,0,0,0,0,0
20792,/lander-1,0,0,0,0,0,0
20792,/products,1,0,0,0,0,0
20792,/the-original-mr-fuzzy,0,1,0,0,0,0
20792,/cart,0,0,1,0,0,0
20794,/lander-1,0,0,0,0,0,0
20795,/lander-1,0,0,0,0,0,0
20798,/lander-1,0,0,0,0,0,0
20798,/products,1,0,0,0,0,0
20798,/the-original-mr-fuzzy,0,1,0,0,0,0
20798,/cart,0,0,1,0,0,0
20799,/lander-1,0,0,0,0,0,0
20799,/products,1,0,0,0,0,0
20799,/the-original-mr-fuzzy,0,1,0,0,0,0
20800,/lander-1,0,0,0,0,0,0
20802,/lander-1,0,0,0,0,0,0
20803,/lander-1,0,0,0,0,0,0
20804,/lander-1,0,0,0,0,0,0
20804,/products,1,0,0,0,0,0
20804,/the-original-mr-fuzzy,0,1,0,0,0,0
20805,/lander-1,0,0,0,0,0,0
20807,/lander-1,0,0,0,0,0,0
20808,/lander-1,0,0,0,0,0,0
20808,/products,1,0,0,0,0,0
20808,/the-original-mr-fuzzy,0,1,0,0,0,0
20810,/lander-1,0,0,0,0,0,0
20811,/lander-1,0,0,0,0,0,0
20812,/lander-1,0,0,0,0,0,0
20814,/lander-1,0,0,0,0,0,0
20815,/lander-1,0,0,0,0,0,0
20815,/products,1,0,0,0,0,0
20815,/the-original-mr-fuzzy,0,1,0,0,0,0
20815,/cart,0,0,1,0,0,0
20816,/lander-1,0,0,0,0,0,0
20817,/lander-1,0,0,0,0,0,0
20818,/lander-1,0,0,0,0,0,0
20818,/products,1,0,0,0,0,0
20818,/the-original-mr-fuzzy,0,1,0,0,0,0
20820,/lander-1,0,0,0,0,0,0
20821,/lander-1,0,0,0,0,0,0
20821,/products,1,0,0,0,0,0
20822,/lander-1,0,0,0,0,0,0
20822,/products,1,0,0,0,0,0
20822,/the-original-mr-fuzzy,0,1,0,0,0,0
20822,/cart,0,0,1,0,0,0
20823,/lander-1,0,0,0,0,0,0
20823,/products,1,0,0,0,0,0
20823,/the-original-mr-fuzzy,0,1,0,0,0,0
20824,/lander-1,0,0,0,0,0,0
20824,/products,1,0,0,0,0,0
20824,/the-original-mr-fuzzy,0,1,0,0,0,0
20826,/lander-1,0,0,0,0,0,0
20826,/products,1,0,0,0,0,0
20826,/the-original-mr-fuzzy,0,1,0,0,0,0
20826,/cart,0,0,1,0,0,0
20827,/lander-1,0,0,0,0,0,0
20827,/products,1,0,0,0,0,0
20827,/the-original-mr-fuzzy,0,1,0,0,0,0
20828,/lander-1,0,0,0,0,0,0
20829,/lander-1,0,0,0,0,0,0
20829,/products,1,0,0,0,0,0
20829,/the-original-mr-fuzzy,0,1,0,0,0,0
20831,/lander-1,0,0,0,0,0,0
20832,/lander-1,0,0,0,0,0,0
20832,/products,1,0,0,0,0,0
20832,/the-original-mr-fuzzy,0,1,0,0,0,0
20833,/lander-1,0,0,0,0,0,0
20833,/products,1,0,0,0,0,0
20833,/the-original-mr-fuzzy,0,1,0,0,0,0
20834,/lander-1,0,0,0,0,0,0
20834,/products,1,0,0,0,0,0
20834,/the-original-mr-fuzzy,0,1,0,0,0,0
20835,/lander-1,0,0,0,0,0,0
20836,/lander-1,0,0,0,0,0,0
20838,/lander-1,0,0,0,0,0,0
20839,/lander-1,0,0,0,0,0,0
20841,/lander-1,0,0,0,0,0,0
20841,/products,1,0,0,0,0,0
20841,/the-original-mr-fuzzy,0,1,0,0,0,0
20842,/lander-1,0,0,0,0,0,0
20843,/lander-1,0,0,0,0,0,0
20843,/products,1,0,0,0,0,0
20846,/lander-1,0,0,0,0,0,0
20846,/products,1,0,0,0,0,0
20846,/the-original-mr-fuzzy,0,1,0,0,0,0
20847,/lander-1,0,0,0,0,0,0
20849,/lander-1,0,0,0,0,0,0
20849,/products,1,0,0,0,0,0
20850,/lander-1,0,0,0,0,0,0
20851,/lander-1,0,0,0,0,0,0
20851,/products,1,0,0,0,0,0
20852,/lander-1,0,0,0,0,0,0
20853,/lander-1,0,0,0,0,0,0
20854,/lander-1,0,0,0,0,0,0
20854,/products,1,0,0,0,0,0
20855,/lander-1,0,0,0,0,0,0
20855,/products,1,0,0,0,0,0
20855,/the-original-mr-fuzzy,0,1,0,0,0,0
20855,/cart,0,0,1,0,0,0
20856,/lander-1,0,0,0,0,0,0
20857,/lander-1,0,0,0,0,0,0
20857,/products,1,0,0,0,0,0
20857,/the-original-mr-fuzzy,0,1,0,0,0,0
20857,/cart,0,0,1,0,0,0
20857,/shipping,0,0,0,1,0,0
20857,/billing,0,0,0,0,1,0
20857,/thank-you-for-your-order,0,0,0,0,0,1
20858,/lander-1,0,0,0,0,0,0
20858,/products,1,0,0,0,0,0
20859,/lander-1,0,0,0,0,0,0
20861,/lander-1,0,0,0,0,0,0
20863,/lander-1,0,0,0,0,0,0
20863,/products,1,0,0,0,0,0
20863,/the-original-mr-fuzzy,0,1,0,0,0,0
20864,/lander-1,0,0,0,0,0,0
20865,/lander-1,0,0,0,0,0,0
20865,/products,1,0,0,0,0,0
20865,/the-original-mr-fuzzy,0,1,0,0,0,0
20865,/cart,0,0,1,0,0,0
20865,/shipping,0,0,0,1,0,0
20865,/billing,0,0,0,0,1,0
20866,/lander-1,0,0,0,0,0,0
20868,/lander-1,0,0,0,0,0,0
20868,/products,1,0,0,0,0,0
20869,/lander-1,0,0,0,0,0,0
20870,/lander-1,0,0,0,0,0,0
20874,/lander-1,0,0,0,0,0,0
20874,/products,1,0,0,0,0,0
20874,/the-original-mr-fuzzy,0,1,0,0,0,0
20875,/lander-1,0,0,0,0,0,0
20877,/lander-1,0,0,0,0,0,0
20878,/lander-1,0,0,0,0,0,0
20880,/lander-1,0,0,0,0,0,0
20882,/lander-1,0,0,0,0,0,0
20882,/products,1,0,0,0,0,0
20882,/the-original-mr-fuzzy,0,1,0,0,0,0
20882,/cart,0,0,1,0,0,0
20882,/shipping,0,0,0,1,0,0
20882,/billing,0,0,0,0,1,0
20882,/thank-you-for-your-order,0,0,0,0,0,1
20883,/lander-1,0,0,0,0,0,0
20884,/lander-1,0,0,0,0,0,0
20884,/products,1,0,0,0,0,0
20885,/lander-1,0,0,0,0,0,0
20886,/lander-1,0,0,0,0,0,0
20886,/products,1,0,0,0,0,0
20886,/the-original-mr-fuzzy,0,1,0,0,0,0
20890,/lander-1,0,0,0,0,0,0
20891,/lander-1,0,0,0,0,0,0
20894,/lander-1,0,0,0,0,0,0
20896,/lander-1,0,0,0,0,0,0
20896,/products,1,0,0,0,0,0
20896,/the-original-mr-fuzzy,0,1,0,0,0,0
20897,/lander-1,0,0,0,0,0,0
20897,/products,1,0,0,0,0,0
20899,/lander-1,0,0,0,0,0,0
20899,/products,1,0,0,0,0,0
20899,/the-original-mr-fuzzy,0,1,0,0,0,0
20900,/lander-1,0,0,0,0,0,0
20901,/lander-1,0,0,0,0,0,0
20902,/lander-1,0,0,0,0,0,0
20902,/products,1,0,0,0,0,0
20902,/the-original-mr-fuzzy,0,1,0,0,0,0
20904,/lander-1,0,0,0,0,0,0
20905,/lander-1,0,0,0,0,0,0
20906,/lander-1,0,0,0,0,0,0
20907,/lander-1,0,0,0,0,0,0
20907,/products,1,0,0,0,0,0
20907,/the-original-mr-fuzzy,0,1,0,0,0,0
20910,/lander-1,0,0,0,0,0,0
20910,/products,1,0,0,0,0,0
20910,/the-original-mr-fuzzy,0,1,0,0,0,0
20911,/lander-1,0,0,0,0,0,0
20911,/products,1,0,0,0,0,0
20911,/the-original-mr-fuzzy,0,1,0,0,0,0
20912,/lander-1,0,0,0,0,0,0
20912,/products,1,0,0,0,0,0
20912,/the-original-mr-fuzzy,0,1,0,0,0,0
20913,/lander-1,0,0,0,0,0,0
20913,/products,1,0,0,0,0,0
20914,/lander-1,0,0,0,0,0,0
20914,/products,1,0,0,0,0,0
20914,/the-original-mr-fuzzy,0,1,0,0,0,0
20915,/lander-1,0,0,0,0,0,0
20915,/products,1,0,0,0,0,0
20915,/the-original-mr-fuzzy,0,1,0,0,0,0
20915,/cart,0,0,1,0,0,0
20915,/shipping,0,0,0,1,0,0
20915,/billing,0,0,0,0,1,0
20917,/lander-1,0,0,0,0,0,0
20917,/products,1,0,0,0,0,0
20917,/the-original-mr-fuzzy,0,1,0,0,0,0
20917,/cart,0,0,1,0,0,0
20917,/shipping,0,0,0,1,0,0
20918,/lander-1,0,0,0,0,0,0
20918,/products,1,0,0,0,0,0
20921,/lander-1,0,0,0,0,0,0
20921,/products,1,0,0,0,0,0
20923,/lander-1,0,0,0,0,0,0
20923,/products,1,0,0,0,0,0
20923,/the-original-mr-fuzzy,0,1,0,0,0,0
20924,/lander-1,0,0,0,0,0,0
20925,/lander-1,0,0,0,0,0,0
20928,/lander-1,0,0,0,0,0,0
20929,/lander-1,0,0,0,0,0,0
20930,/lander-1,0,0,0,0,0,0
20932,/lander-1,0,0,0,0,0,0
20932,/products,1,0,0,0,0,0
20932,/the-original-mr-fuzzy,0,1,0,0,0,0
20932,/cart,0,0,1,0,0,0
20932,/shipping,0,0,0,1,0,0
20932,/billing,0,0,0,0,1,0
20932,/thank-you-for-your-order,0,0,0,0,0,1
20934,/lander-1,0,0,0,0,0,0
20935,/lander-1,0,0,0,0,0,0
20935,/products,1,0,0,0,0,0
20935,/the-original-mr-fuzzy,0,1,0,0,0,0
20936,/lander-1,0,0,0,0,0,0
20936,/products,1,0,0,0,0,0
20936,/the-original-mr-fuzzy,0,1,0,0,0,0
20936,/cart,0,0,1,0,0,0
20936,/shipping,0,0,0,1,0,0
20936,/billing,0,0,0,0,1,0
20936,/thank-you-for-your-order,0,0,0,0,0,1
20937,/lander-1,0,0,0,0,0,0
20937,/products,1,0,0,0,0,0
20937,/the-original-mr-fuzzy,0,1,0,0,0,0
20946,/lander-1,0,0,0,0,0,0
20947,/lander-1,0,0,0,0,0,0
20948,/lander-1,0,0,0,0,0,0
20948,/products,1,0,0,0,0,0
20948,/the-original-mr-fuzzy,0,1,0,0,0,0
20949,/lander-1,0,0,0,0,0,0
20949,/products,1,0,0,0,0,0
20949,/the-original-mr-fuzzy,0,1,0,0,0,0
20950,/lander-1,0,0,0,0,0,0
20950,/products,1,0,0,0,0,0
20950,/the-original-mr-fuzzy,0,1,0,0,0,0
20951,/lander-1,0,0,0,0,0,0
20951,/products,1,0,0,0,0,0
20953,/lander-1,0,0,0,0,0,0
20953,/products,1,0,0,0,0,0
20953,/the-original-mr-fuzzy,0,1,0,0,0,0
20954,/lander-1,0,0,0,0,0,0
20962,/lander-1,0,0,0,0,0,0
20963,/lander-1,0,0,0,0,0,0
20963,/products,1,0,0,0,0,0
20963,/the-original-mr-fuzzy,0,1,0,0,0,0
20963,/cart,0,0,1,0,0,0
20963,/shipping,0,0,0,1,0,0
20966,/lander-1,0,0,0,0,0,0
20967,/lander-1,0,0,0,0,0,0
20967,/products,1,0,0,0,0,0
20967,/the-original-mr-fuzzy,0,1,0,0,0,0
20969,/lander-1,0,0,0,0,0,0
20969,/products,1,0,0,0,0,0
20969,/the-original-mr-fuzzy,0,1,0,0,0,0
20970,/lander-1,0,0,0,0,0,0
20970,/products,1,0,0,0,0,0
20970,/the-original-mr-fuzzy,0,1,0,0,0,0
20971,/lander-1,0,0,0,0,0,0
20972,/lander-1,0,0,0,0,0,0
20972,/products,1,0,0,0,0,0
20973,/lander-1,0,0,0,0,0,0
20976,/lander-1,0,0,0,0,0,0
20978,/lander-1,0,0,0,0,0,0
20978,/products,1,0,0,0,0,0
20978,/the-original-mr-fuzzy,0,1,0,0,0,0
20979,/lander-1,0,0,0,0,0,0
20979,/products,1,0,0,0,0,0
20979,/the-original-mr-fuzzy,0,1,0,0,0,0
20979,/cart,0,0,1,0,0,0
20979,/shipping,0,0,0,1,0,0
20979,/billing,0,0,0,0,1,0
20980,/lander-1,0,0,0,0,0,0
20980,/products,1,0,0,0,0,0
20980,/the-original-mr-fuzzy,0,1,0,0,0,0
20980,/cart,0,0,1,0,0,0
20981,/lander-1,0,0,0,0,0,0
20982,/lander-1,0,0,0,0,0,0
20982,/products,1,0,0,0,0,0
20982,/the-original-mr-fuzzy,0,1,0,0,0,0
20982,/cart,0,0,1,0,0,0
20982,/shipping,0,0,0,1,0,0
20982,/billing,0,0,0,0,1,0
20982,/thank-you-for-your-order,0,0,0,0,0,1
20984,/lander-1,0,0,0,0,0,0
20985,/lander-1,0,0,0,0,0,0
20985,/products,1,0,0,0,0,0
20985,/the-original-mr-fuzzy,0,1,0,0,0,0
20985,/cart,0,0,1,0,0,0
20986,/lander-1,0,0,0,0,0,0
20986,/products,1,0,0,0,0,0
20986,/the-original-mr-fuzzy,0,1,0,0,0,0
20986,/cart,0,0,1,0,0,0
20987,/lander-1,0,0,0,0,0,0
20990,/lander-1,0,0,0,0,0,0
20991,/lander-1,0,0,0,0,0,0
20991,/products,1,0,0,0,0,0
20991,/the-original-mr-fuzzy,0,1,0,0,0,0
20991,/cart,0,0,1,0,0,0
20991,/shipping,0,0,0,1,0,0
20991,/billing,0,0,0,0,1,0
20991,/thank-you-for-your-order,0,0,0,0,0,1
20993,/lander-1,0,0,0,0,0,0
20994,/lander-1,0,0,0,0,0,0
20995,/lander-1,0,0,0,0,0,0
20996,/lander-1,0,0,0,0,0,0
20996,/products,1,0,0,0,0,0
20998,/lander-1,0,0,0,0,0,0
21001,/lander-1,0,0,0,0,0,0
21002,/lander-1,0,0,0,0,0,0
21005,/lander-1,0,0,0,0,0,0
21005,/products,1,0,0,0,0,0
21006,/lander-1,0,0,0,0,0,0
21006,/products,1,0,0,0,0,0
21007,/lander-1,0,0,0,0,0,0
21008,/lander-1,0,0,0,0,0,0
21010,/lander-1,0,0,0,0,0,0
21010,/products,1,0,0,0,0,0
21010,/the-original-mr-fuzzy,0,1,0,0,0,0
21011,/lander-1,0,0,0,0,0,0
21013,/lander-1,0,0,0,0,0,0
21013,/products,1,0,0,0,0,0
21013,/the-original-mr-fuzzy,0,1,0,0,0,0
21015,/lander-1,0,0,0,0,0,0
21016,/lander-1,0,0,0,0,0,0
21020,/lander-1,0,0,0,0,0,0
21021,/lander-1,0,0,0,0,0,0
21021,/products,1,0,0,0,0,0
21022,/lander-1,0,0,0,0,0,0
21023,/lander-1,0,0,0,0,0,0
21024,/lander-1,0,0,0,0,0,0
21024,/products,1,0,0,0,0,0
21028,/lander-1,0,0,0,0,0,0
21029,/lander-1,0,0,0,0,0,0
21029,/products,1,0,0,0,0,0
21029,/the-original-mr-fuzzy,0,1,0,0,0,0
21030,/lander-1,0,0,0,0,0,0
21030,/products,1,0,0,0,0,0
21030,/the-original-mr-fuzzy,0,1,0,0,0,0
21031,/lander-1,0,0,0,0,0,0
21031,/products,1,0,0,0,0,0
21033,/lander-1,0,0,0,0,0,0
21033,/products,1,0,0,0,0,0
21033,/the-original-mr-fuzzy,0,1,0,0,0,0
21034,/lander-1,0,0,0,0,0,0
21034,/products,1,0,0,0,0,0
21036,/lander-1,0,0,0,0,0,0
21036,/products,1,0,0,0,0,0
21036,/the-original-mr-fuzzy,0,1,0,0,0,0
21036,/cart,0,0,1,0,0,0
21037,/lander-1,0,0,0,0,0,0
21038,/lander-1,0,0,0,0,0,0
21038,/products,1,0,0,0,0,0
21041,/lander-1,0,0,0,0,0,0
21043,/lander-1,0,0,0,0,0,0
21046,/lander-1,0,0,0,0,0,0
21047,/lander-1,0,0,0,0,0,0
21048,/lander-1,0,0,0,0,0,0
21048,/products,1,0,0,0,0,0
21048,/the-original-mr-fuzzy,0,1,0,0,0,0
21049,/lander-1,0,0,0,0,0,0
21049,/products,1,0,0,0,0,0
21049,/the-original-mr-fuzzy,0,1,0,0,0,0
21049,/cart,0,0,1,0,0,0
21050,/lander-1,0,0,0,0,0,0
21052,/lander-1,0,0,0,0,0,0
21052,/products,1,0,0,0,0,0
21054,/lander-1,0,0,0,0,0,0
21055,/lander-1,0,0,0,0,0,0
21055,/products,1,0,0,0,0,0
21055,/the-original-mr-fuzzy,0,1,0,0,0,0
21056,/lander-1,0,0,0,0,0,0
21057,/lander-1,0,0,0,0,0,0
21057,/products,1,0,0,0,0,0
21057,/the-original-mr-fuzzy,0,1,0,0,0,0
21059,/lander-1,0,0,0,0,0,0
21059,/products,1,0,0,0,0,0
21059,/the-original-mr-fuzzy,0,1,0,0,0,0
21059,/cart,0,0,1,0,0,0
21059,/shipping,0,0,0,1,0,0
21060,/lander-1,0,0,0,0,0,0
21061,/lander-1,0,0,0,0,0,0
21061,/products,1,0,0,0,0,0
21061,/the-original-mr-fuzzy,0,1,0,0,0,0
21064,/lander-1,0,0,0,0,0,0
21064,/products,1,0,0,0,0,0
21064,/the-original-mr-fuzzy,0,1,0,0,0,0
21064,/cart,0,0,1,0,0,0
21067,/lander-1,0,0,0,0,0,0
21067,/products,1,0,0,0,0,0
21067,/the-original-mr-fuzzy,0,1,0,0,0,0
21070,/lander-1,0,0,0,0,0,0
21070,/products,1,0,0,0,0,0
21070,/the-original-mr-fuzzy,0,1,0,0,0,0
21071,/lander-1,0,0,0,0,0,0
21072,/lander-1,0,0,0,0,0,0
21072,/products,1,0,0,0,0,0
21072,/the-original-mr-fuzzy,0,1,0,0,0,0
21073,/lander-1,0,0,0,0,0,0
21073,/products,1,0,0,0,0,0
21075,/lander-1,0,0,0,0,0,0
21077,/lander-1,0,0,0,0,0,0
21078,/lander-1,0,0,0,0,0,0
21079,/lander-1,0,0,0,0,0,0
21080,/lander-1,0,0,0,0,0,0
21082,/lander-1,0,0,0,0,0,0
21082,/products,1,0,0,0,0,0
21084,/lander-1,0,0,0,0,0,0
21084,/products,1,0,0,0,0,0
21084,/the-original-mr-fuzzy,0,1,0,0,0,0
21084,/cart,0,0,1,0,0,0
21085,/lander-1,0,0,0,0,0,0
21085,/products,1,0,0,0,0,0
21086,/lander-1,0,0,0,0,0,0
21086,/products,1,0,0,0,0,0
21092,/lander-1,0,0,0,0,0,0
21092,/products,1,0,0,0,0,0
21092,/the-original-mr-fuzzy,0,1,0,0,0,0
21092,/cart,0,0,1,0,0,0
21093,/lander-1,0,0,0,0,0,0
21093,/products,1,0,0,0,0,0
21095,/lander-1,0,0,0,0,0,0
21100,/lander-1,0,0,0,0,0,0
21101,/lander-1,0,0,0,0,0,0
21101,/products,1,0,0,0,0,0
21101,/the-original-mr-fuzzy,0,1,0,0,0,0
21101,/cart,0,0,1,0,0,0
21104,/lander-1,0,0,0,0,0,0
21105,/lander-1,0,0,0,0,0,0
21107,/lander-1,0,0,0,0,0,0
21108,/lander-1,0,0,0,0,0,0
21108,/products,1,0,0,0,0,0
21108,/the-original-mr-fuzzy,0,1,0,0,0,0
21108,/cart,0,0,1,0,0,0
21109,/lander-1,0,0,0,0,0,0
21109,/products,1,0,0,0,0,0
21110,/lander-1,0,0,0,0,0,0
21110,/products,1,0,0,0,0,0
21111,/lander-1,0,0,0,0,0,0
21111,/products,1,0,0,0,0,0
21111,/the-original-mr-fuzzy,0,1,0,0,0,0
21111,/cart,0,0,1,0,0,0
21111,/shipping,0,0,0,1,0,0
21111,/billing,0,0,0,0,1,0
21113,/lander-1,0,0,0,0,0,0
21114,/lander-1,0,0,0,0,0,0
21115,/lander-1,0,0,0,0,0,0
21116,/lander-1,0,0,0,0,0,0
21117,/lander-1,0,0,0,0,0,0
21118,/lander-1,0,0,0,0,0,0
21118,/products,1,0,0,0,0,0
21119,/lander-1,0,0,0,0,0,0
21120,/lander-1,0,0,0,0,0,0
21120,/products,1,0,0,0,0,0
21120,/the-original-mr-fuzzy,0,1,0,0,0,0
21121,/lander-1,0,0,0,0,0,0
21121,/products,1,0,0,0,0,0
21121,/the-original-mr-fuzzy,0,1,0,0,0,0
21122,/lander-1,0,0,0,0,0,0
21122,/products,1,0,0,0,0,0
21123,/lander-1,0,0,0,0,0,0
21124,/lander-1,0,0,0,0,0,0
21124,/products,1,0,0,0,0,0
21124,/the-original-mr-fuzzy,0,1,0,0,0,0
21124,/cart,0,0,1,0,0,0
21124,/shipping,0,0,0,1,0,0
21125,/lander-1,0,0,0,0,0,0
21125,/products,1,0,0,0,0,0
21125,/the-original-mr-fuzzy,0,1,0,0,0,0
21126,/lander-1,0,0,0,0,0,0
21127,/lander-1,0,0,0,0,0,0
21127,/products,1,0,0,0,0,0
21127,/the-original-mr-fuzzy,0,1,0,0,0,0
21127,/cart,0,0,1,0,0,0
21127,/shipping,0,0,0,1,0,0
21127,/billing,0,0,0,0,1,0
21128,/lander-1,0,0,0,0,0,0
21128,/products,1,0,0,0,0,0
21129,/lander-1,0,0,0,0,0,0
21129,/products,1,0,0,0,0,0
21129,/the-original-mr-fuzzy,0,1,0,0,0,0
21135,/lander-1,0,0,0,0,0,0
21138,/lander-1,0,0,0,0,0,0
21141,/lander-1,0,0,0,0,0,0
21141,/products,1,0,0,0,0,0
21141,/the-original-mr-fuzzy,0,1,0,0,0,0
21142,/lander-1,0,0,0,0,0,0
21142,/products,1,0,0,0,0,0
21143,/lander-1,0,0,0,0,0,0
21144,/lander-1,0,0,0,0,0,0
21146,/lander-1,0,0,0,0,0,0
21146,/products,1,0,0,0,0,0
21146,/the-original-mr-fuzzy,0,1,0,0,0,0
21146,/cart,0,0,1,0,0,0
21146,/shipping,0,0,0,1,0,0
21146,/billing,0,0,0,0,1,0
21146,/thank-you-for-your-order,0,0,0,0,0,1
21147,/lander-1,0,0,0,0,0,0
21149,/lander-1,0,0,0,0,0,0
21151,/lander-1,0,0,0,0,0,0
21151,/products,1,0,0,0,0,0
21151,/the-original-mr-fuzzy,0,1,0,0,0,0
21151,/cart,0,0,1,0,0,0
21151,/shipping,0,0,0,1,0,0
21151,/billing,0,0,0,0,1,0
21151,/thank-you-for-your-order,0,0,0,0,0,1
21152,/lander-1,0,0,0,0,0,0
21152,/products,1,0,0,0,0,0
21152,/the-original-mr-fuzzy,0,1,0,0,0,0
21152,/cart,0,0,1,0,0,0
21152,/shipping,0,0,0,1,0,0
21152,/billing,0,0,0,0,1,0
21152,/thank-you-for-your-order,0,0,0,0,0,1
21153,/lander-1,0,0,0,0,0,0
21155,/lander-1,0,0,0,0,0,0
21157,/lander-1,0,0,0,0,0,0
21157,/products,1,0,0,0,0,0
21157,/the-original-mr-fuzzy,0,1,0,0,0,0
21158,/lander-1,0,0,0,0,0,0
21159,/lander-1,0,0,0,0,0,0
21159,/products,1,0,0,0,0,0
21159,/the-original-mr-fuzzy,0,1,0,0,0,0
21159,/cart,0,0,1,0,0,0
21159,/shipping,0,0,0,1,0,0
21159,/billing,0,0,0,0,1,0
21159,/thank-you-for-your-order,0,0,0,0,0,1
21162,/lander-1,0,0,0,0,0,0
21162,/products,1,0,0,0,0,0
21162,/the-original-mr-fuzzy,0,1,0,0,0,0
21162,/cart,0,0,1,0,0,0
21164,/lander-1,0,0,0,0,0,0
21165,/lander-1,0,0,0,0,0,0
21165,/products,1,0,0,0,0,0
21165,/the-original-mr-fuzzy,0,1,0,0,0,0
21166,/lander-1,0,0,0,0,0,0
21167,/lander-1,0,0,0,0,0,0
21168,/lander-1,0,0,0,0,0,0
21170,/lander-1,0,0,0,0,0,0
21171,/lander-1,0,0,0,0,0,0
21173,/lander-1,0,0,0,0,0,0
21174,/lander-1,0,0,0,0,0,0
21174,/products,1,0,0,0,0,0
21175,/lander-1,0,0,0,0,0,0
21176,/lander-1,0,0,0,0,0,0
21176,/products,1,0,0,0,0,0
21176,/the-original-mr-fuzzy,0,1,0,0,0,0
21176,/cart,0,0,1,0,0,0
21176,/shipping,0,0,0,1,0,0
21176,/billing,0,0,0,0,1,0
21177,/lander-1,0,0,0,0,0,0
21177,/products,1,0,0,0,0,0
21177,/the-original-mr-fuzzy,0,1,0,0,0,0
21177,/cart,0,0,1,0,0,0
21179,/lander-1,0,0,0,0,0,0
21180,/lander-1,0,0,0,0,0,0
21180,/products,1,0,0,0,0,0
21180,/the-original-mr-fuzzy,0,1,0,0,0,0
21181,/lander-1,0,0,0,0,0,0
21181,/products,1,0,0,0,0,0
21181,/the-original-mr-fuzzy,0,1,0,0,0,0
21181,/cart,0,0,1,0,0,0
21181,/shipping,0,0,0,1,0,0
21181,/billing,0,0,0,0,1,0
21181,/thank-you-for-your-order,0,0,0,0,0,1
21182,/lander-1,0,0,0,0,0,0
21182,/products,1,0,0,0,0,0
21182,/the-original-mr-fuzzy,0,1,0,0,0,0
21183,/lander-1,0,0,0,0,0,0
21183,/products,1,0,0,0,0,0
21183,/the-original-mr-fuzzy,0,1,0,0,0,0
21184,/lander-1,0,0,0,0,0,0
21184,/products,1,0,0,0,0,0
21184,/the-original-mr-fuzzy,0,1,0,0,0,0
21184,/cart,0,0,1,0,0,0
21187,/lander-1,0,0,0,0,0,0
21187,/products,1,0,0,0,0,0
21187,/the-original-mr-fuzzy,0,1,0,0,0,0
21187,/cart,0,0,1,0,0,0
21187,/shipping,0,0,0,1,0,0
21187,/billing,0,0,0,0,1,0
21188,/lander-1,0,0,0,0,0,0
21191,/lander-1,0,0,0,0,0,0
21191,/products,1,0,0,0,0,0
21191,/the-original-mr-fuzzy,0,1,0,0,0,0
21191,/cart,0,0,1,0,0,0
21192,/lander-1,0,0,0,0,0,0
21193,/lander-1,0,0,0,0,0,0
21193,/products,1,0,0,0,0,0
21194,/lander-1,0,0,0,0,0,0
21194,/products,1,0,0,0,0,0
21196,/lander-1,0,0,0,0,0,0
21196,/products,1,0,0,0,0,0
21198,/lander-1,0,0,0,0,0,0
21198,/products,1,0,0,0,0,0
21199,/lander-1,0,0,0,0,0,0
21199,/products,1,0,0,0,0,0
21199,/the-original-mr-fuzzy,0,1,0,0,0,0
21200,/lander-1,0,0,0,0,0,0
21201,/lander-1,0,0,0,0,0,0
21201,/products,1,0,0,0,0,0
21203,/lander-1,0,0,0,0,0,0
21206,/lander-1,0,0,0,0,0,0
21206,/products,1,0,0,0,0,0
21206,/the-original-mr-fuzzy,0,1,0,0,0,0
21206,/cart,0,0,1,0,0,0
21206,/shipping,0,0,0,1,0,0
21206,/billing,0,0,0,0,1,0
