time_period,cart_session_id,pv_id_after_cart
"B. Post_Cross_Sell",133671,311627
"B. Post_Cross_Sell",133692,311661
"B. Post_Cross_Sell",133693,311666
"B. Post_Cross_Sell",133702,311696
"B. Post_Cross_Sell",133704,311699
"B. Post_Cross_Sell",133707,311709
"B. Post_Cross_Sell",133711,311720
"B. Post_Cross_Sell",133716,311738
"B. Post_Cross_Sell",133729,311767
"B. Post_Cross_Sell",133737,311788
"B. Post_Cross_Sell",133740,311798
"B. Post_Cross_Sell",133741,311795
"B. Post_Cross_Sell",133742,311806
"B. Post_Cross_Sell",133748,311826
"B. Post_Cross_Sell",133754,311848
"B. Post_Cross_Sell",133764,311881
"B. Post_Cross_Sell",133766,311885
"B. Post_Cross_Sell",133778,311907
"B. Post_Cross_Sell",133786,311923
"B. Post_Cross_Sell",133793,311940
"B. Post_Cross_Sell",133799,311957
"B. Post_Cross_Sell",133802,311968
"B. Post_Cross_Sell",133824,312019
"B. Post_Cross_Sell",133843,312054
"B. Post_Cross_Sell",133841,312056
"B. Post_Cross_Sell",133844,312074
"B. Post_Cross_Sell",133846,312088
"B. Post_Cross_Sell",133856,312105
"B. Post_Cross_Sell",133862,312132
"B. Post_Cross_Sell",133865,312134
"B. Post_Cross_Sell",133868,312151
"B. Post_Cross_Sell",133867,312156
"B. Post_Cross_Sell",133869,312158
"B. Post_Cross_Sell",133896,312204
"B. Post_Cross_Sell",133903,312222
"B. Post_Cross_Sell",133913,312246
"B. Post_Cross_Sell",133928,312274
"B. Post_Cross_Sell",133937,312299
"B. Post_Cross_Sell",133950,312330
"B. Post_Cross_Sell",133968,312366
"B. Post_Cross_Sell",133972,312382
"B. Post_Cross_Sell",133991,312426
"B. Post_Cross_Sell",133993,312434
"B. Post_Cross_Sell",133996,312440
"B. Post_Cross_Sell",134001,312458
"B. Post_Cross_Sell",134004,312472
"B. Post_Cross_Sell",134019,312499
"B. Post_Cross_Sell",134017,312504
"B. Post_Cross_Sell",134031,312544
"B. Post_Cross_Sell",134035,312549
"B. Post_Cross_Sell",134046,312573
"B. Post_Cross_Sell",134073,312635
"B. Post_Cross_Sell",134075,312643
"B. Post_Cross_Sell",134088,312672
"B. Post_Cross_Sell",134087,312678
"B. Post_Cross_Sell",134092,312689
"B. Post_Cross_Sell",134098,312704
"B. Post_Cross_Sell",134109,312729
"B. Post_Cross_Sell",134112,312738
"B. Post_Cross_Sell",134122,312759
"B. Post_Cross_Sell",134125,312768
"B. Post_Cross_Sell",134127,312778
"B. Post_Cross_Sell",134141,312809
"B. Post_Cross_Sell",134149,312829
"B. Post_Cross_Sell",134153,312842
"B. Post_Cross_Sell",134162,312860
"B. Post_Cross_Sell",134165,312880
"B. Post_Cross_Sell",134167,312886
"B. Post_Cross_Sell",134170,312898
"B. Post_Cross_Sell",134169,312901
"B. Post_Cross_Sell",134171,312903
"B. Post_Cross_Sell",134176,312928
"B. Post_Cross_Sell",134195,312973
"B. Post_Cross_Sell",134197,312979
"B. Post_Cross_Sell",134202,312989
"B. Post_Cross_Sell",134214,313018
"B. Post_Cross_Sell",134217,313030
"B. Post_Cross_Sell",134238,313076
"B. Post_Cross_Sell",134242,313089
"B. Post_Cross_Sell",134246,313103
"B. Post_Cross_Sell",134266,313139
"B. Post_Cross_Sell",134273,313159
"B. Post_Cross_Sell",134275,313165
"B. Post_Cross_Sell",134277,313176
"B. Post_Cross_Sell",134276,313177
"B. Post_Cross_Sell",134290,313215
"B. Post_Cross_Sell",134315,313267
"B. Post_Cross_Sell",134323,313284
"B. Post_Cross_Sell",134325,313292
"B. Post_Cross_Sell",134331,313310
"B. Post_Cross_Sell",134336,313327
"B. Post_Cross_Sell",134337,313333
"B. Post_Cross_Sell",134347,313353
"B. Post_Cross_Sell",134353,313371
"B. Post_Cross_Sell",134373,313420
"B. Post_Cross_Sell",134381,313445
"B. Post_Cross_Sell",134389,313476
"B. Post_Cross_Sell",134396,313485
"B. Post_Cross_Sell",134401,313495
"B. Post_Cross_Sell",134411,313522
"B. Post_Cross_Sell",134418,313542
"B. Post_Cross_Sell",134424,313559
"B. Post_Cross_Sell",134426,313572
"B. Post_Cross_Sell",134430,313581
"B. Post_Cross_Sell",134441,313601
"B. Post_Cross_Sell",134451,313629
"B. Post_Cross_Sell",134452,313642
"B. Post_Cross_Sell",134455,313653
"B. Post_Cross_Sell",134469,313680
"B. Post_Cross_Sell",134473,313701
"B. Post_Cross_Sell",134493,313730
"B. Post_Cross_Sell",134501,313750
"B. Post_Cross_Sell",134497,313749
"B. Post_Cross_Sell",134505,313772
"B. Post_Cross_Sell",134515,313787
"B. Post_Cross_Sell",134521,313812
"B. Post_Cross_Sell",134520,313814
"B. Post_Cross_Sell",134543,313870
"B. Post_Cross_Sell",134552,313891
"B. Post_Cross_Sell",134559,313906
"B. Post_Cross_Sell",134560,313913
"B. Post_Cross_Sell",134563,313928
"B. Post_Cross_Sell",134576,313961
"B. Post_Cross_Sell",134577,313968
"B. Post_Cross_Sell",134578,313971
"B. Post_Cross_Sell",134583,313983
"B. Post_Cross_Sell",134595,314027
"B. Post_Cross_Sell",134599,314024
"B. Post_Cross_Sell",134600,314037
"B. Post_Cross_Sell",134602,314043
"B. Post_Cross_Sell",134609,314067
"B. Post_Cross_Sell",134617,314082
"B. Post_Cross_Sell",134626,314104
"B. Post_Cross_Sell",134634,314122
"B. Post_Cross_Sell",134657,314172
"B. Post_Cross_Sell",134683,314217
"B. Post_Cross_Sell",134694,314242
"B. Post_Cross_Sell",134720,314295
"B. Post_Cross_Sell",134722,314300
"B. Post_Cross_Sell",134735,314329
"B. Post_Cross_Sell",134738,314342
"B. Post_Cross_Sell",134739,314346
"B. Post_Cross_Sell",134741,314361
"B. Post_Cross_Sell",134773,314430
"B. Post_Cross_Sell",134785,314453
"B. Post_Cross_Sell",134794,314472
"B. Post_Cross_Sell",134798,314487
"B. Post_Cross_Sell",134797,314493
"B. Post_Cross_Sell",134796,314490
"B. Post_Cross_Sell",134802,314506
"B. Post_Cross_Sell",134803,314507
"B. Post_Cross_Sell",134824,314564
"B. Post_Cross_Sell",134830,314579
"B. Post_Cross_Sell",134836,314585
"B. Post_Cross_Sell",134837,314595
"B. Post_Cross_Sell",134843,314615
"B. Post_Cross_Sell",134847,314628
"B. Post_Cross_Sell",134846,314635
"B. Post_Cross_Sell",134870,314683
"B. Post_Cross_Sell",134874,314692
"B. Post_Cross_Sell",134873,314691
"B. Post_Cross_Sell",134875,314700
"B. Post_Cross_Sell",134880,314714
"B. Post_Cross_Sell",134885,314732
"B. Post_Cross_Sell",134887,314736
"B. Post_Cross_Sell",134888,314752
"B. Post_Cross_Sell",134894,314761
"B. Post_Cross_Sell",134899,314767
"B. Post_Cross_Sell",134911,314800
"B. Post_Cross_Sell",134916,314817
"B. Post_Cross_Sell",134921,314824
"B. Post_Cross_Sell",134929,314840
"B. Post_Cross_Sell",134927,314842
"B. Post_Cross_Sell",134938,314868
"B. Post_Cross_Sell",134947,314889
"B. Post_Cross_Sell",134954,314903
"B. Post_Cross_Sell",134959,314926
"B. Post_Cross_Sell",134966,314938
"B. Post_Cross_Sell",134978,314971
"B. Post_Cross_Sell",134980,314972
"B. Post_Cross_Sell",134986,314979
"B. Post_Cross_Sell",134987,314983
"B. Post_Cross_Sell",134990,314995
"B. Post_Cross_Sell",134998,315013
"B. Post_Cross_Sell",135004,315035
"B. Post_Cross_Sell",135001,315039
"B. Post_Cross_Sell",135003,315043
"B. Post_Cross_Sell",135015,315061
"B. Post_Cross_Sell",135026,315089
"B. Post_Cross_Sell",135029,315100
"B. Post_Cross_Sell",135031,315105
"B. Post_Cross_Sell",135038,315127
"B. Post_Cross_Sell",135042,315138
"B. Post_Cross_Sell",135047,315159
"B. Post_Cross_Sell",135053,315165
"B. Post_Cross_Sell",135056,315179
"B. Post_Cross_Sell",135064,315198
"B. Post_Cross_Sell",135076,315223
"B. Post_Cross_Sell",135080,315235
"B. Post_Cross_Sell",135078,315233
"B. Post_Cross_Sell",135087,315249
"B. Post_Cross_Sell",135093,315268
"B. Post_Cross_Sell",135103,315293
"B. Post_Cross_Sell",135104,315292
"B. Post_Cross_Sell",135108,315309
"B. Post_Cross_Sell",135110,315308
"B. Post_Cross_Sell",135112,315319
"B. Post_Cross_Sell",135114,315325
"B. Post_Cross_Sell",135120,315337
"B. Post_Cross_Sell",135126,315353
"B. Post_Cross_Sell",135131,315366
"B. Post_Cross_Sell",135134,315376
"B. Post_Cross_Sell",135139,315389
"B. Post_Cross_Sell",135145,315402
"B. Post_Cross_Sell",135148,315414
"B. Post_Cross_Sell",135159,315436
"B. Post_Cross_Sell",135174,315466
"B. Post_Cross_Sell",135180,315476
"B. Post_Cross_Sell",135181,315485
"B. Post_Cross_Sell",135186,315503
"B. Post_Cross_Sell",135191,315515
"B. Post_Cross_Sell",135193,315528
"B. Post_Cross_Sell",135196,315541
"B. Post_Cross_Sell",135202,315550
"B. Post_Cross_Sell",135211,315575
"B. Post_Cross_Sell",135216,315603
"B. Post_Cross_Sell",135230,315635
"B. Post_Cross_Sell",135236,315660
"B. Post_Cross_Sell",135239,315662
"B. Post_Cross_Sell",135256,315697
"B. Post_Cross_Sell",135274,315741
"B. Post_Cross_Sell",135276,315742
"B. Post_Cross_Sell",135285,315767
"B. Post_Cross_Sell",135288,315771
"B. Post_Cross_Sell",135291,315778
"B. Post_Cross_Sell",135293,315795
"B. Post_Cross_Sell",135295,315806
"B. Post_Cross_Sell",135304,315830
"B. Post_Cross_Sell",135321,315860
"B. Post_Cross_Sell",135328,315886
"B. Post_Cross_Sell",135335,315908
"B. Post_Cross_Sell",135343,315915
"B. Post_Cross_Sell",135345,315932
"B. Post_Cross_Sell",135346,315943
"B. Post_Cross_Sell",135349,315946
"B. Post_Cross_Sell",135367,315980
"B. Post_Cross_Sell",135368,315988
"B. Post_Cross_Sell",135371,315999
"B. Post_Cross_Sell",135380,316015
"B. Post_Cross_Sell",135383,316032
"B. Post_Cross_Sell",135388,316059
"B. Post_Cross_Sell",135391,316058
"B. Post_Cross_Sell",135392,316057
"B. Post_Cross_Sell",135393,316066
"B. Post_Cross_Sell",135400,316090
"B. Post_Cross_Sell",135407,316106
"B. Post_Cross_Sell",135408,316119
"B. Post_Cross_Sell",135412,316126
"B. Post_Cross_Sell",135414,316127
"B. Post_Cross_Sell",135416,316140
"B. Post_Cross_Sell",135421,316147
"B. Post_Cross_Sell",135420,316154
"B. Post_Cross_Sell",135433,316183
"B. Post_Cross_Sell",135432,316182
"B. Post_Cross_Sell",135442,316209
"B. Post_Cross_Sell",135453,316238
"B. Post_Cross_Sell",135491,316316
"B. Post_Cross_Sell",135492,316319
"B. Post_Cross_Sell",135494,316340
"B. Post_Cross_Sell",135510,316375
"B. Post_Cross_Sell",135519,316407
"B. Post_Cross_Sell",135530,316431
"B. Post_Cross_Sell",135534,316446
"B. Post_Cross_Sell",135555,316487
"B. Post_Cross_Sell",135556,316494
"B. Post_Cross_Sell",135559,316506
"B. Post_Cross_Sell",135565,316519
"B. Post_Cross_Sell",135567,316525
"B. Post_Cross_Sell",135569,316534
"B. Post_Cross_Sell",135570,316540
"B. Post_Cross_Sell",135583,316569
"B. Post_Cross_Sell",135603,316618
"B. Post_Cross_Sell",135606,316628
"B. Post_Cross_Sell",135614,316648
"B. Post_Cross_Sell",135613,316651
"B. Post_Cross_Sell",135617,316664
"B. Post_Cross_Sell",135636,316695
"B. Post_Cross_Sell",135646,316725
"B. Post_Cross_Sell",135651,316733
"B. Post_Cross_Sell",135650,316738
"B. Post_Cross_Sell",135665,316761
"B. Post_Cross_Sell",135667,316772
"B. Post_Cross_Sell",135673,316785
"B. Post_Cross_Sell",135693,316842
"B. Post_Cross_Sell",135707,316862
"B. Post_Cross_Sell",135711,316883
"B. Post_Cross_Sell",135713,316904
"B. Post_Cross_Sell",135717,316914
"B. Post_Cross_Sell",135729,316941
"B. Post_Cross_Sell",135739,316959
"B. Post_Cross_Sell",135742,316980
"B. Post_Cross_Sell",135759,317017
"B. Post_Cross_Sell",135774,317046
"B. Post_Cross_Sell",135777,317068
"B. Post_Cross_Sell",135781,317075
"B. Post_Cross_Sell",135783,317081
"B. Post_Cross_Sell",135786,317092
"B. Post_Cross_Sell",135798,317119
"B. Post_Cross_Sell",135803,317127
"B. Post_Cross_Sell",135817,317158
"B. Post_Cross_Sell",135825,317187
"B. Post_Cross_Sell",135846,317229
"B. Post_Cross_Sell",135850,317235
"B. Post_Cross_Sell",135854,317261
"B. Post_Cross_Sell",135861,317266
"B. Post_Cross_Sell",135885,317316
"B. Post_Cross_Sell",135896,317345
"B. Post_Cross_Sell",135904,317359
"B. Post_Cross_Sell",135913,317380
"B. Post_Cross_Sell",135915,317395
"B. Post_Cross_Sell",135920,317411
"B. Post_Cross_Sell",135923,317417
"B. Post_Cross_Sell",135925,317426
"B. Post_Cross_Sell",135932,317450
"B. Post_Cross_Sell",135936,317465
"B. Post_Cross_Sell",135962,317517
"B. Post_Cross_Sell",135963,317523
"B. Post_Cross_Sell",135965,317530
"B. Post_Cross_Sell",135967,317540
"B. Post_Cross_Sell",135970,317551
"B. Post_Cross_Sell",135973,317559
"B. Post_Cross_Sell",135978,317577
"B. Post_Cross_Sell",135989,317605
"B. Post_Cross_Sell",136001,317633
"B. Post_Cross_Sell",136004,317645
"B. Post_Cross_Sell",136007,317651
"B. Post_Cross_Sell",136014,317668
"B. Post_Cross_Sell",136015,317672
"B. Post_Cross_Sell",136019,317692
"B. Post_Cross_Sell",136031,317715
"B. Post_Cross_Sell",136048,317752
"B. Post_Cross_Sell",136046,317750
"B. Post_Cross_Sell",136054,317764
"B. Post_Cross_Sell",136100,317857
"B. Post_Cross_Sell",136129,317925
"B. Post_Cross_Sell",136134,317928
"B. Post_Cross_Sell",136155,317973
"B. Post_Cross_Sell",136176,318014
"B. Post_Cross_Sell",136186,318041
"B. Post_Cross_Sell",136200,318072
"B. Post_Cross_Sell",136197,318074
"B. Post_Cross_Sell",136203,318095
"B. Post_Cross_Sell",136206,318099
"B. Post_Cross_Sell",136212,318114
"B. Post_Cross_Sell",136216,318135
"B. Post_Cross_Sell",136217,318138
"B. Post_Cross_Sell",136238,318175
"B. Post_Cross_Sell",136239,318184
"B. Post_Cross_Sell",136242,318189
"B. Post_Cross_Sell",136245,318199
"B. Post_Cross_Sell",136247,318207
"B. Post_Cross_Sell",136249,318212
"B. Post_Cross_Sell",136266,318245
"B. Post_Cross_Sell",136267,318250
"B. Post_Cross_Sell",136278,318274
"B. Post_Cross_Sell",136277,318278
"B. Post_Cross_Sell",136293,318307
"B. Post_Cross_Sell",136296,318322
"B. Post_Cross_Sell",136302,318344
"B. Post_Cross_Sell",136310,318368
"B. Post_Cross_Sell",136317,318387
"B. Post_Cross_Sell",136321,318399
"B. Post_Cross_Sell",136343,318448
"B. Post_Cross_Sell",136365,318494
"B. Post_Cross_Sell",136374,318511
"B. Post_Cross_Sell",136376,318522
"B. Post_Cross_Sell",136390,318556
"B. Post_Cross_Sell",136403,318586
"B. Post_Cross_Sell",136419,318621
"B. Post_Cross_Sell",136421,318628
"B. Post_Cross_Sell",136422,318630
"B. Post_Cross_Sell",136426,318645
"B. Post_Cross_Sell",136436,318669
"B. Post_Cross_Sell",136461,318709
"B. Post_Cross_Sell",136478,318740
"B. Post_Cross_Sell",136487,318764
"B. Post_Cross_Sell",136497,318780
"B. Post_Cross_Sell",136530,318850
"B. Post_Cross_Sell",136532,318857
"B. Post_Cross_Sell",136539,318886
"B. Post_Cross_Sell",136542,318889
"B. Post_Cross_Sell",136544,318895
"B. Post_Cross_Sell",136545,318904
"B. Post_Cross_Sell",136556,318931
"B. Post_Cross_Sell",136568,318958
"B. Post_Cross_Sell",136571,318970
"B. Post_Cross_Sell",136570,318972
"B. Post_Cross_Sell",136582,319003
"B. Post_Cross_Sell",136588,319023
"B. Post_Cross_Sell",136589,319026
"B. Post_Cross_Sell",136602,319052
"B. Post_Cross_Sell",136604,319063
"B. Post_Cross_Sell",136608,319073
"B. Post_Cross_Sell",136609,319081
"B. Post_Cross_Sell",136611,319091
"B. Post_Cross_Sell",136614,319096
"B. Post_Cross_Sell",136621,319115
"B. Post_Cross_Sell",136622,319119
"B. Post_Cross_Sell",136625,319133
"B. Post_Cross_Sell",136626,319132
"B. Post_Cross_Sell",136628,319143
"B. Post_Cross_Sell",136633,319156
"B. Post_Cross_Sell",136635,319164
"B. Post_Cross_Sell",136642,319184
"B. Post_Cross_Sell",136644,319198
"B. Post_Cross_Sell",136662,319229
"B. Post_Cross_Sell",136669,319245
"B. Post_Cross_Sell",136670,319251
"B. Post_Cross_Sell",136683,319281
"B. Post_Cross_Sell",136702,319330
"B. Post_Cross_Sell",136708,319346
"B. Post_Cross_Sell",136718,319368
"B. Post_Cross_Sell",136719,319373
"B. Post_Cross_Sell",136724,319391
"B. Post_Cross_Sell",136725,319394
"B. Post_Cross_Sell",136732,319413
"B. Post_Cross_Sell",136742,319434
"B. Post_Cross_Sell",136744,319443
"B. Post_Cross_Sell",136772,319499
"B. Post_Cross_Sell",136779,319522
"B. Post_Cross_Sell",136782,319523
"B. Post_Cross_Sell",136788,319539
"B. Post_Cross_Sell",136792,319554
"B. Post_Cross_Sell",136793,319555
"B. Post_Cross_Sell",136797,319568
"B. Post_Cross_Sell",136796,319570
"B. Post_Cross_Sell",136804,319599
"B. Post_Cross_Sell",136818,319631
"B. Post_Cross_Sell",136830,319665
"B. Post_Cross_Sell",136833,319679
"B. Post_Cross_Sell",136840,319695
"B. Post_Cross_Sell",136845,319700
"B. Post_Cross_Sell",136846,319703
"B. Post_Cross_Sell",136854,319727
"B. Post_Cross_Sell",136863,319747
"B. Post_Cross_Sell",136862,319757
"B. Post_Cross_Sell",136898,319826
"B. Post_Cross_Sell",136903,319844
"B. Post_Cross_Sell",136908,319851
"B. Post_Cross_Sell",136931,319897
"B. Post_Cross_Sell",136928,319903
"B. Post_Cross_Sell",136958,319972
"B. Post_Cross_Sell",136964,320001
"B. Post_Cross_Sell",136965,319998
"B. Post_Cross_Sell",136968,320012
"B. Post_Cross_Sell",136974,320032
"B. Post_Cross_Sell",136985,320060
"B. Post_Cross_Sell",136991,320068
"B. Post_Cross_Sell",136992,320080
"B. Post_Cross_Sell",137000,320090
"B. Post_Cross_Sell",137003,320100
"B. Post_Cross_Sell",137013,320129
"B. Post_Cross_Sell",137031,320168
"B. Post_Cross_Sell",137043,320200
"B. Post_Cross_Sell",137064,320240
"B. Post_Cross_Sell",137078,320268
"B. Post_Cross_Sell",137108,320333
"B. Post_Cross_Sell",137115,320341
"B. Post_Cross_Sell",137118,320360
"B. Post_Cross_Sell",137127,320380
"B. Post_Cross_Sell",137133,320393
"B. Post_Cross_Sell",137168,320481
"B. Post_Cross_Sell",137175,320492
"B. Post_Cross_Sell",137185,320517
"B. Post_Cross_Sell",137215,320580
"B. Post_Cross_Sell",137225,320599
"B. Post_Cross_Sell",137227,320609
"B. Post_Cross_Sell",137231,320631
"B. Post_Cross_Sell",137237,320636
"B. Post_Cross_Sell",137235,320637
"B. Post_Cross_Sell",137252,320673
"B. Post_Cross_Sell",137260,320704
"B. Post_Cross_Sell",137258,320706
"B. Post_Cross_Sell",137279,320744
"B. Post_Cross_Sell",137280,320746
"B. Post_Cross_Sell",137283,320754
"B. Post_Cross_Sell",137297,320785
"B. Post_Cross_Sell",137313,320823
"B. Post_Cross_Sell",137320,320840
"B. Post_Cross_Sell",137322,320858
"B. Post_Cross_Sell",137323,320864
"B. Post_Cross_Sell",137330,320875
"B. Post_Cross_Sell",137340,320916
"B. Post_Cross_Sell",137359,320954
"B. Post_Cross_Sell",137366,320974
"B. Post_Cross_Sell",137368,320985
"B. Post_Cross_Sell",137380,321013
"B. Post_Cross_Sell",137381,321023
"B. Post_Cross_Sell",137401,321059
"B. Post_Cross_Sell",137403,321065
"B. Post_Cross_Sell",137410,321083
"B. Post_Cross_Sell",137416,321096
"B. Post_Cross_Sell",137423,321118
"B. Post_Cross_Sell",137428,321127
"B. Post_Cross_Sell",137457,321184
"B. Post_Cross_Sell",137463,321201
"B. Post_Cross_Sell",137475,321238
"B. Post_Cross_Sell",137474,321241
"B. Post_Cross_Sell",137495,321285
"B. Post_Cross_Sell",137498,321292
"B. Post_Cross_Sell",137513,321323
"B. Post_Cross_Sell",137530,321364
"B. Post_Cross_Sell",137539,321387
"B. Post_Cross_Sell",137543,321395
"B. Post_Cross_Sell",137554,321427
"B. Post_Cross_Sell",137553,321432
"B. Post_Cross_Sell",137552,321429
"B. Post_Cross_Sell",137566,321461
"B. Post_Cross_Sell",137578,321489
"B. Post_Cross_Sell",137584,321510
"B. Post_Cross_Sell",137586,321516
"B. Post_Cross_Sell",137590,321528
"B. Post_Cross_Sell",137606,321579
"B. Post_Cross_Sell",137609,321582
"B. Post_Cross_Sell",137617,321589
"B. Post_Cross_Sell",137628,321617
"B. Post_Cross_Sell",137653,321662
"B. Post_Cross_Sell",137658,321669
"B. Post_Cross_Sell",137661,321687
"B. Post_Cross_Sell",137662,321688
"B. Post_Cross_Sell",137667,321699
"B. Post_Cross_Sell",137671,321710
"B. Post_Cross_Sell",137681,321731
"B. Post_Cross_Sell",137692,321754
"B. Post_Cross_Sell",137701,321773
"B. Post_Cross_Sell",137733,321845
"B. Post_Cross_Sell",137738,321871
"B. Post_Cross_Sell",137744,321879
"B. Post_Cross_Sell",137746,321881
"B. Post_Cross_Sell",137766,321926
"B. Post_Cross_Sell",137777,321956
"B. Post_Cross_Sell",137785,321970
"B. Post_Cross_Sell",137791,321979
"B. Post_Cross_Sell",137794,321996
"B. Post_Cross_Sell",137800,322006
"B. Post_Cross_Sell",137815,322035
"B. Post_Cross_Sell",137819,322045
"B. Post_Cross_Sell",137824,322052
"B. Post_Cross_Sell",137840,322083
"B. Post_Cross_Sell",137843,322101
"B. Post_Cross_Sell",137850,322107
"B. Post_Cross_Sell",137855,322123
"B. Post_Cross_Sell",137857,322129
"B. Post_Cross_Sell",137866,322158
"B. Post_Cross_Sell",137871,322170
"B. Post_Cross_Sell",137875,322185
"B. Post_Cross_Sell",137879,322204
"B. Post_Cross_Sell",137896,322223
"B. Post_Cross_Sell",137915,322266
"B. Post_Cross_Sell",137922,322285
"B. Post_Cross_Sell",137925,322297
"B. Post_Cross_Sell",137924,322298
"B. Post_Cross_Sell",137955,322361
"B. Post_Cross_Sell",137957,322365
"B. Post_Cross_Sell",137970,322402
"B. Post_Cross_Sell",137974,322412
"B. Post_Cross_Sell",137997,322464
"B. Post_Cross_Sell",138012,322494
"B. Post_Cross_Sell",138030,322525
"B. Post_Cross_Sell",138035,322542
"B. Post_Cross_Sell",138034,322548
"B. Post_Cross_Sell",138037,322554
"B. Post_Cross_Sell",138039,322563
"B. Post_Cross_Sell",138040,322568
"B. Post_Cross_Sell",138047,322595
"B. Post_Cross_Sell",138054,322609
"B. Post_Cross_Sell",138077,322656
"B. Post_Cross_Sell",138079,322662
"B. Post_Cross_Sell",138082,322667
"B. Post_Cross_Sell",138098,322696
"B. Post_Cross_Sell",138103,322713
"B. Post_Cross_Sell",138111,322730
"B. Post_Cross_Sell",138115,322740
"B. Post_Cross_Sell",138122,322766
"B. Post_Cross_Sell",138130,322787
"B. Post_Cross_Sell",138137,322800
"B. Post_Cross_Sell",138141,322817
"B. Post_Cross_Sell",138143,322818
"B. Post_Cross_Sell",138144,322824
"B. Post_Cross_Sell",138145,322833
"B. Post_Cross_Sell",138152,322851
"B. Post_Cross_Sell",138153,322857
"B. Post_Cross_Sell",138157,322878
"B. Post_Cross_Sell",138170,322893
"B. Post_Cross_Sell",138178,322909
"B. Post_Cross_Sell",138180,322908
"B. Post_Cross_Sell",138185,322935
"B. Post_Cross_Sell",138195,322950
"B. Post_Cross_Sell",138207,322972
"B. Post_Cross_Sell",138209,322981
"B. Post_Cross_Sell",138212,323001
"B. Post_Cross_Sell",138227,323034
"B. Post_Cross_Sell",138234,323041
"B. Post_Cross_Sell",138246,323078
"B. Post_Cross_Sell",138241,323076
"B. Post_Cross_Sell",138264,323111
"B. Post_Cross_Sell",138278,323147
"B. Post_Cross_Sell",138279,323151
"B. Post_Cross_Sell",138289,323172
"B. Post_Cross_Sell",138309,323221
"B. Post_Cross_Sell",138311,323235
"B. Post_Cross_Sell",138314,323245
"B. Post_Cross_Sell",138316,323246
"B. Post_Cross_Sell",138319,323258
"B. Post_Cross_Sell",138336,323294
"B. Post_Cross_Sell",138339,323308
"B. Post_Cross_Sell",138347,323329
"B. Post_Cross_Sell",138359,323352
"B. Post_Cross_Sell",138369,323372
"B. Post_Cross_Sell",138372,323389
"B. Post_Cross_Sell",138375,323391
"B. Post_Cross_Sell",138379,323409
"B. Post_Cross_Sell",138378,323413
"B. Post_Cross_Sell",138380,323415
"B. Post_Cross_Sell",138386,323430
"B. Post_Cross_Sell",138398,323457
"B. Post_Cross_Sell",138400,323462
"B. Post_Cross_Sell",138407,323480
"B. Post_Cross_Sell",138415,323503
"B. Post_Cross_Sell",138417,323510
"B. Post_Cross_Sell",138420,323520
"B. Post_Cross_Sell",138424,323537
"B. Post_Cross_Sell",138425,323539
"B. Post_Cross_Sell",138431,323556
"B. Post_Cross_Sell",138438,323574
"B. Post_Cross_Sell",138453,323627
"B. Post_Cross_Sell",138458,323634
"B. Post_Cross_Sell",138461,323643
"B. Post_Cross_Sell",138468,323666
"B. Post_Cross_Sell",138513,323760
"B. Post_Cross_Sell",138516,323767
"B. Post_Cross_Sell",138514,323777
"B. Post_Cross_Sell",138515,323781
"B. Post_Cross_Sell",138519,323782
"B. Post_Cross_Sell",138523,323791
"B. Post_Cross_Sell",138528,323806
"B. Post_Cross_Sell",138529,323809
"B. Post_Cross_Sell",138534,323814
"B. Post_Cross_Sell",138542,323838
"B. Post_Cross_Sell",138553,323867
"B. Post_Cross_Sell",138559,323877
"B. Post_Cross_Sell",138558,323881
"B. Post_Cross_Sell",138567,323910
"B. Post_Cross_Sell",138575,323925
"B. Post_Cross_Sell",138584,323942
"B. Post_Cross_Sell",138588,323958
"B. Post_Cross_Sell",138589,323960
"B. Post_Cross_Sell",138609,324010
"B. Post_Cross_Sell",138613,324023
"B. Post_Cross_Sell",138614,324024
"B. Post_Cross_Sell",138618,324043
"B. Post_Cross_Sell",138632,324076
"B. Post_Cross_Sell",138644,324102
"B. Post_Cross_Sell",138642,324113
"B. Post_Cross_Sell",138654,324135
"B. Post_Cross_Sell",138657,324153
"B. Post_Cross_Sell",138673,324190
"B. Post_Cross_Sell",138678,324195
"B. Post_Cross_Sell",138689,324217
"B. Post_Cross_Sell",138690,324223
"B. Post_Cross_Sell",138704,324255
"B. Post_Cross_Sell",138709,324271
"B. Post_Cross_Sell",138719,324296
"B. Post_Cross_Sell",138727,324305
"B. Post_Cross_Sell",138729,324316
"B. Post_Cross_Sell",138730,324327
"B. Post_Cross_Sell",138734,324332
"B. Post_Cross_Sell",138749,324370
"B. Post_Cross_Sell",138751,324374
"B. Post_Cross_Sell",138754,324386
"B. Post_Cross_Sell",138757,324399
"B. Post_Cross_Sell",138782,324454
"B. Post_Cross_Sell",138783,324464
"B. Post_Cross_Sell",138787,324472
"B. Post_Cross_Sell",138790,324479
"B. Post_Cross_Sell",138799,324507
"B. Post_Cross_Sell",138801,324517
"B. Post_Cross_Sell",138804,324527
"B. Post_Cross_Sell",138811,324546
"B. Post_Cross_Sell",138812,324547
"B. Post_Cross_Sell",138813,324553
"B. Post_Cross_Sell",138827,324582
"B. Post_Cross_Sell",138838,324603
"B. Post_Cross_Sell",138839,324612
"B. Post_Cross_Sell",138840,324616
"B. Post_Cross_Sell",138846,324634
"B. Post_Cross_Sell",138857,324660
"B. Post_Cross_Sell",138871,324688
