time_period,cart_session_id,order_id,items_purchased,price_usd
"B. Post_Cross_Sell",138897,7693,2,109.98
"B. Post_Cross_Sell",138904,7694,1,59.99
"B. Post_Cross_Sell",138920,7695,1,59.99
"B. Post_Cross_Sell",138923,7696,1,59.99
"B. Post_Cross_Sell",138924,7697,1,49.99
"B. Post_Cross_Sell",138935,7698,1,49.99
"B. Post_Cross_Sell",138952,7699,1,49.99
"B. Post_Cross_Sell",138970,7700,1,49.99
"B. Post_Cross_Sell",139001,7701,1,49.99
"B. Post_Cross_Sell",139005,7702,1,59.99
"B. Post_Cross_Sell",139049,7703,1,49.99
"B. Post_Cross_Sell",139059,7704,1,49.99
"B. Post_Cross_Sell",139066,7705,1,49.99
"B. Post_Cross_Sell",139092,7706,1,49.99
"B. Post_Cross_Sell",139094,7707,1,49.99
"B. Post_Cross_Sell",139106,7708,1,49.99
"B. Post_Cross_Sell",139116,7709,1,49.99
"B. Post_Cross_Sell",139122,7710,1,49.99
"B. Post_Cross_Sell",139127,7711,2,109.98
"B. Post_Cross_Sell",139145,7712,1,49.99
"B. Post_Cross_Sell",139152,7713,1,49.99
"B. Post_Cross_Sell",139157,7714,1,49.99
"B. Post_Cross_Sell",139169,7715,1,49.99
"B. Post_Cross_Sell",139218,7716,1,49.99
"B. Post_Cross_Sell",139231,7717,1,49.99
"B. Post_Cross_Sell",139249,7718,1,49.99
"B. Post_Cross_Sell",139258,7719,1,59.99
"B. Post_Cross_Sell",139302,7720,1,49.99
"B. Post_Cross_Sell",139312,7722,1,49.99
"B. Post_Cross_Sell",139313,7721,1,49.99
"B. Post_Cross_Sell",139317,7723,1,49.99
"B. Post_Cross_Sell",139336,7724,1,49.99
"B. Post_Cross_Sell",139378,7726,1,59.99
"B. Post_Cross_Sell",139380,7725,1,49.99
"B. Post_Cross_Sell",139379,7727,1,59.99
"B. Post_Cross_Sell",139384,7728,1,49.99
"B. Post_Cross_Sell",139430,7729,1,49.99
"B. Post_Cross_Sell",139461,7730,1,49.99
"B. Post_Cross_Sell",139472,7731,1,49.99
"B. Post_Cross_Sell",139487,7732,1,49.99
"B. Post_Cross_Sell",139527,7733,1,49.99
"B. Post_Cross_Sell",139530,7734,1,49.99
"B. Post_Cross_Sell",139540,7735,2,109.98
"B. Post_Cross_Sell",139560,7736,1,49.99
"B. Post_Cross_Sell",139568,7737,1,49.99
"B. Post_Cross_Sell",139573,7738,1,49.99
"B. Post_Cross_Sell",139581,7739,1,49.99
"B. Post_Cross_Sell",139611,7740,1,49.99
"B. Post_Cross_Sell",139615,7741,1,59.99
"B. Post_Cross_Sell",139632,7742,1,59.99
"B. Post_Cross_Sell",139650,7743,1,49.99
"B. Post_Cross_Sell",139673,7744,1,49.99
"B. Post_Cross_Sell",139681,7745,1,49.99
"B. Post_Cross_Sell",139679,7746,1,49.99
"B. Post_Cross_Sell",139717,7747,1,49.99
"B. Post_Cross_Sell",139735,7748,1,49.99
"B. Post_Cross_Sell",139763,7749,1,49.99
"B. Post_Cross_Sell",139770,7750,1,49.99
"B. Post_Cross_Sell",139775,7751,1,49.99
"B. Post_Cross_Sell",139797,7752,1,49.99
"B. Post_Cross_Sell",139817,7753,1,59.99
"B. Post_Cross_Sell",139836,7754,1,49.99
"B. Post_Cross_Sell",139849,7755,1,49.99
"B. Post_Cross_Sell",139862,7756,1,49.99
"B. Post_Cross_Sell",139886,7757,1,49.99
"B. Post_Cross_Sell",139896,7758,1,49.99
"B. Post_Cross_Sell",139897,7759,1,49.99
"B. Post_Cross_Sell",139923,7760,1,49.99
"B. Post_Cross_Sell",139939,7761,1,49.99
"B. Post_Cross_Sell",139945,7762,1,49.99
"B. Post_Cross_Sell",139966,7763,1,49.99
"B. Post_Cross_Sell",139978,7764,1,49.99
"B. Post_Cross_Sell",139995,7765,1,49.99
"B. Post_Cross_Sell",140020,7766,1,49.99
"B. Post_Cross_Sell",140033,7767,1,49.99
"B. Post_Cross_Sell",140036,7768,1,49.99
"B. Post_Cross_Sell",140079,7769,1,49.99
"B. Post_Cross_Sell",140084,7770,1,49.99
"B. Post_Cross_Sell",140093,7771,1,49.99
"B. Post_Cross_Sell",140141,7772,1,49.99
"B. Post_Cross_Sell",140146,7773,1,49.99
"B. Post_Cross_Sell",140174,7774,1,49.99
"B. Post_Cross_Sell",140192,7775,2,109.98
"B. Post_Cross_Sell",140195,7776,1,49.99
"B. Post_Cross_Sell",140205,7777,1,49.99
"B. Post_Cross_Sell",140206,7778,1,49.99
"B. Post_Cross_Sell",140214,7779,1,59.99
"B. Post_Cross_Sell",140240,7780,1,49.99
"B. Post_Cross_Sell",140267,7781,1,49.99
"B. Post_Cross_Sell",140279,7782,1,49.99
"B. Post_Cross_Sell",140292,7783,1,49.99
"B. Post_Cross_Sell",140299,7784,1,49.99
"B. Post_Cross_Sell",140305,7786,1,49.99
"B. Post_Cross_Sell",140306,7785,1,49.99
"B. Post_Cross_Sell",140327,7787,1,49.99
"B. Post_Cross_Sell",140333,7788,1,49.99
"B. Post_Cross_Sell",140359,7789,1,49.99
"B. Post_Cross_Sell",140407,7790,1,49.99
"B. Post_Cross_Sell",140410,7791,1,49.99
"B. Post_Cross_Sell",140420,7792,1,49.99
"B. Post_Cross_Sell",140455,7793,1,49.99
"B. Post_Cross_Sell",140462,7794,1,49.99
"B. Post_Cross_Sell",140473,7795,1,49.99
"B. Post_Cross_Sell",140486,7796,1,49.99
"B. Post_Cross_Sell",140492,7797,1,49.99
"B. Post_Cross_Sell",140505,7798,1,49.99
"B. Post_Cross_Sell",140530,7799,1,49.99
"B. Post_Cross_Sell",140535,7800,1,49.99
"B. Post_Cross_Sell",140536,7801,1,49.99
"B. Post_Cross_Sell",140546,7802,1,49.99
"B. Post_Cross_Sell",140599,7803,1,49.99
"B. Post_Cross_Sell",140610,7804,1,49.99
"B. Post_Cross_Sell",140620,7805,1,49.99
"B. Post_Cross_Sell",140665,7806,1,49.99
"B. Post_Cross_Sell",140673,7807,1,49.99
"B. Post_Cross_Sell",140683,7808,1,59.99
"B. Post_Cross_Sell",140685,7809,1,59.99
"B. Post_Cross_Sell",140698,7810,1,49.99
"B. Post_Cross_Sell",140712,7811,1,49.99
"B. Post_Cross_Sell",140719,7812,1,49.99
"B. Post_Cross_Sell",140725,7813,1,49.99
"B. Post_Cross_Sell",140726,7814,1,49.99
"B. Post_Cross_Sell",140764,7815,1,49.99
"B. Post_Cross_Sell",140770,7816,1,49.99
"B. Post_Cross_Sell",140769,7817,2,109.98
"B. Post_Cross_Sell",140793,7818,1,59.99
"B. Post_Cross_Sell",140814,7819,1,59.99
"B. Post_Cross_Sell",140817,7820,1,49.99
"B. Post_Cross_Sell",140832,7821,1,49.99
"B. Post_Cross_Sell",140834,7822,1,49.99
"B. Post_Cross_Sell",140858,7823,1,49.99
"B. Post_Cross_Sell",140881,7824,1,49.99
"B. Post_Cross_Sell",140894,7825,1,59.99
"B. Post_Cross_Sell",140904,7826,1,49.99
"B. Post_Cross_Sell",140929,7827,1,49.99
"B. Post_Cross_Sell",140933,7828,1,49.99
"B. Post_Cross_Sell",140946,7829,1,49.99
"B. Post_Cross_Sell",140963,7830,1,59.99
"B. Post_Cross_Sell",140968,7831,1,49.99
"B. Post_Cross_Sell",140973,7832,1,49.99
"B. Post_Cross_Sell",141010,7833,1,59.99
"B. Post_Cross_Sell",141035,7834,1,49.99
"B. Post_Cross_Sell",141055,7835,1,49.99
"B. Post_Cross_Sell",141071,7836,1,59.99
"B. Post_Cross_Sell",141115,7837,1,49.99
"B. Post_Cross_Sell",141147,7838,1,49.99
"B. Post_Cross_Sell",141161,7839,1,49.99
"B. Post_Cross_Sell",141165,7840,1,49.99
"B. Post_Cross_Sell",141164,7841,1,49.99
"B. Post_Cross_Sell",141193,7842,1,49.99
"B. Post_Cross_Sell",141204,7843,1,49.99
"B. Post_Cross_Sell",141203,7844,1,49.99
"B. Post_Cross_Sell",141224,7845,1,49.99
"B. Post_Cross_Sell",141227,7846,1,59.99
"B. Post_Cross_Sell",141277,7847,1,49.99
"B. Post_Cross_Sell",141289,7848,1,49.99
"B. Post_Cross_Sell",141293,7849,1,59.99
"B. Post_Cross_Sell",141304,7850,1,49.99
"B. Post_Cross_Sell",141310,7851,1,59.99
"B. Post_Cross_Sell",141316,7852,1,49.99
"B. Post_Cross_Sell",141328,7853,1,49.99
"B. Post_Cross_Sell",141337,7854,1,49.99
"B. Post_Cross_Sell",141379,7855,1,49.99
"B. Post_Cross_Sell",141401,7856,1,49.99
"B. Post_Cross_Sell",141404,7857,1,49.99
"B. Post_Cross_Sell",141421,7858,1,49.99
"B. Post_Cross_Sell",141442,7859,1,49.99
"B. Post_Cross_Sell",141461,7860,1,49.99
"B. Post_Cross_Sell",141475,7861,1,49.99
"B. Post_Cross_Sell",141496,7862,1,49.99
"B. Post_Cross_Sell",141497,7863,2,109.98
"B. Post_Cross_Sell",141509,7864,1,49.99
"B. Post_Cross_Sell",141531,7865,1,49.99
"B. Post_Cross_Sell",141547,7866,1,49.99
"B. Post_Cross_Sell",141559,7867,2,109.98
"B. Post_Cross_Sell",141573,7868,1,49.99
"B. Post_Cross_Sell",141667,7869,1,59.99
"B. Post_Cross_Sell",141693,7870,1,59.99
"B. Post_Cross_Sell",141695,7871,1,59.99
"B. Post_Cross_Sell",141699,7872,1,49.99
"B. Post_Cross_Sell",141723,7873,1,49.99
"B. Post_Cross_Sell",141767,7874,1,49.99
"B. Post_Cross_Sell",141779,7875,2,109.98
"B. Post_Cross_Sell",141781,7876,1,49.99
"B. Post_Cross_Sell",141786,7877,1,49.99
"B. Post_Cross_Sell",141785,7878,1,59.99
"B. Post_Cross_Sell",141794,7879,1,49.99
"B. Post_Cross_Sell",141810,7880,1,49.99
"B. Post_Cross_Sell",141813,7881,1,49.99
"B. Post_Cross_Sell",141821,7882,1,59.99
"B. Post_Cross_Sell",141878,7883,1,49.99
"B. Post_Cross_Sell",141899,7884,1,49.99
"B. Post_Cross_Sell",141910,7885,1,49.99
"B. Post_Cross_Sell",141912,7886,1,49.99
"B. Post_Cross_Sell",141924,7887,1,59.99
"B. Post_Cross_Sell",141953,7888,1,49.99
"B. Post_Cross_Sell",141957,7889,1,49.99
"B. Post_Cross_Sell",141974,7890,1,49.99
"B. Post_Cross_Sell",141972,7891,1,49.99
"B. Post_Cross_Sell",141982,7892,1,49.99
"B. Post_Cross_Sell",142020,7893,1,49.99
"B. Post_Cross_Sell",142038,7894,1,49.99
"B. Post_Cross_Sell",142042,7895,1,49.99
"B. Post_Cross_Sell",142071,7896,1,49.99
"B. Post_Cross_Sell",142077,7897,1,59.99
"B. Post_Cross_Sell",142093,7898,1,59.99
"B. Post_Cross_Sell",142102,7899,1,49.99
"B. Post_Cross_Sell",142131,7900,1,49.99
"B. Post_Cross_Sell",142137,7901,1,49.99
"B. Post_Cross_Sell",142150,7902,1,59.99
"B. Post_Cross_Sell",142165,7903,1,49.99
"B. Post_Cross_Sell",142167,7904,1,49.99
"B. Post_Cross_Sell",142186,7905,1,49.99
"B. Post_Cross_Sell",142229,7906,1,49.99
"B. Post_Cross_Sell",142231,7907,1,59.99
"B. Post_Cross_Sell",142236,7908,1,49.99
"B. Post_Cross_Sell",142242,7909,1,49.99
"B. Post_Cross_Sell",142265,7910,1,49.99
"B. Post_Cross_Sell",142273,7911,1,49.99
"B. Post_Cross_Sell",142293,7912,1,49.99
"B. Post_Cross_Sell",142320,7913,1,59.99
"B. Post_Cross_Sell",142337,7914,1,49.99
"B. Post_Cross_Sell",142342,7915,1,49.99
"B. Post_Cross_Sell",142339,7916,1,49.99
"B. Post_Cross_Sell",142372,7917,1,49.99
"B. Post_Cross_Sell",142394,7918,1,49.99
"B. Post_Cross_Sell",142409,7919,1,49.99
"B. Post_Cross_Sell",142418,7920,1,49.99
"B. Post_Cross_Sell",142423,7921,1,59.99
"B. Post_Cross_Sell",142425,7922,1,49.99
"B. Post_Cross_Sell",142432,7923,1,49.99
"B. Post_Cross_Sell",142441,7924,1,49.99
"B. Post_Cross_Sell",142466,7925,1,49.99
"B. Post_Cross_Sell",142488,7926,1,49.99
"B. Post_Cross_Sell",142505,7927,1,59.99
"B. Post_Cross_Sell",142522,7928,1,49.99
"B. Post_Cross_Sell",142535,7929,1,59.99
"B. Post_Cross_Sell",142549,7930,1,59.99
"B. Post_Cross_Sell",142554,7931,1,49.99
"B. Post_Cross_Sell",142594,7932,1,49.99
"B. Post_Cross_Sell",142612,7933,1,49.99
"B. Post_Cross_Sell",142617,7934,1,49.99
"B. Post_Cross_Sell",142628,7935,1,49.99
"B. Post_Cross_Sell",142655,7936,1,49.99
"B. Post_Cross_Sell",142668,7937,1,49.99
"B. Post_Cross_Sell",142669,7938,1,49.99
"B. Post_Cross_Sell",142684,7939,1,59.99
"B. Post_Cross_Sell",142706,7940,1,49.99
"B. Post_Cross_Sell",142720,7941,1,49.99
"B. Post_Cross_Sell",142759,7942,1,49.99
"B. Post_Cross_Sell",142775,7943,1,49.99
"B. Post_Cross_Sell",142785,7944,1,49.99
"B. Post_Cross_Sell",142788,7945,1,49.99
"B. Post_Cross_Sell",142794,7946,1,49.99
"B. Post_Cross_Sell",142798,7947,1,49.99
"B. Post_Cross_Sell",142804,7948,1,49.99
"B. Post_Cross_Sell",142816,7949,1,49.99
"B. Post_Cross_Sell",142834,7950,1,49.99
"B. Post_Cross_Sell",142836,7951,1,59.99
"B. Post_Cross_Sell",142838,7952,1,49.99
"B. Post_Cross_Sell",142849,7953,2,109.98
"B. Post_Cross_Sell",142873,7954,1,49.99
"B. Post_Cross_Sell",142904,7955,1,49.99
"B. Post_Cross_Sell",142917,7956,1,49.99
"B. Post_Cross_Sell",142931,7957,1,49.99
"B. Post_Cross_Sell",142936,7958,1,49.99
"B. Post_Cross_Sell",142961,7959,1,49.99
"B. Post_Cross_Sell",142973,7960,1,49.99
"B. Post_Cross_Sell",142981,7961,1,49.99
"B. Post_Cross_Sell",142991,7962,1,49.99
"B. Post_Cross_Sell",142994,7963,1,49.99
"B. Post_Cross_Sell",142998,7964,1,59.99
"B. Post_Cross_Sell",143001,7965,1,49.99
"B. Post_Cross_Sell",143018,7966,1,49.99
"B. Post_Cross_Sell",143024,7967,1,49.99
