website_session_id,created_at,channel_group
29547,"2012-09-27 13:18:53",paid_nonbrand
29548,"2012-09-27 13:26:18",paid_nonbrand
29549,"2012-09-27 13:28:32",paid_nonbrand
29550,"2012-09-27 13:30:51",paid_nonbrand
29551,"2012-09-27 13:30:55",paid_nonbrand
29552,"2012-09-27 13:37:54",paid_nonbrand
29553,"2012-09-27 13:44:39",paid_nonbrand
29554,"2012-09-27 13:49:23",paid_nonbrand
29555,"2012-09-27 13:50:16",paid_nonbrand
29556,"2012-09-27 13:57:52",organic_search
29557,"2012-09-27 14:00:14",paid_nonbrand
29558,"2012-09-27 14:03:12",paid_nonbrand
29559,"2012-09-27 14:04:28",paid_nonbrand
29560,"2012-09-27 14:04:49",paid_nonbrand
29561,"2012-09-27 14:09:30",paid_nonbrand
29562,"2012-09-27 14:11:13",organic_search
29563,"2012-09-27 14:22:27",organic_search
29564,"2012-09-27 14:23:08",paid_nonbrand
29565,"2012-09-27 14:38:12",paid_nonbrand
29566,"2012-09-27 14:42:53",paid_nonbrand
29567,"2012-09-27 14:51:37",paid_nonbrand
29568,"2012-09-27 14:52:45",paid_nonbrand
29569,"2012-09-27 15:05:08",paid_nonbrand
29570,"2012-09-27 15:12:36",paid_nonbrand
29571,"2012-09-27 15:18:05",paid_nonbrand
29572,"2012-09-27 15:19:21",direct_type_in
29573,"2012-09-27 15:19:48",paid_nonbrand
29574,"2012-09-27 15:23:34",paid_nonbrand
29575,"2012-09-27 15:23:45",paid_nonbrand
29576,"2012-09-27 15:24:39",paid_nonbrand
29577,"2012-09-27 15:25:47",paid_nonbrand
29578,"2012-09-27 15:29:01",paid_nonbrand
29579,"2012-09-27 15:35:03",paid_nonbrand
29580,"2012-09-27 15:40:28",paid_nonbrand
29581,"2012-09-27 15:44:19",paid_nonbrand
29582,"2012-09-27 15:44:51",organic_search
29583,"2012-09-27 15:45:13",paid_nonbrand
29584,"2012-09-27 15:46:27",paid_nonbrand
29585,"2012-09-27 15:47:22",paid_nonbrand
29586,"2012-09-27 15:47:59",paid_nonbrand
29587,"2012-09-27 15:49:07",paid_nonbrand
29588,"2012-09-27 15:51:04",paid_nonbrand
29589,"2012-09-27 15:52:00",paid_nonbrand
29590,"2012-09-27 15:53:52",paid_nonbrand
29591,"2012-09-27 15:55:05",paid_nonbrand
29592,"2012-09-27 15:58:22",paid_nonbrand
29593,"2012-09-27 15:59:51",paid_nonbrand
29594,"2012-09-27 16:03:47",paid_nonbrand
29595,"2012-09-27 16:23:17",paid_nonbrand
29596,"2012-09-27 16:24:53",paid_nonbrand
29597,"2012-09-27 16:25:22",paid_nonbrand
29598,"2012-09-27 16:26:47",paid_nonbrand
29599,"2012-09-27 16:31:10",paid_nonbrand
29600,"2012-09-27 16:32:29",paid_nonbrand
29601,"2012-09-27 16:35:27",paid_nonbrand
29602,"2012-09-27 16:38:16",paid_nonbrand
29603,"2012-09-27 16:44:41",paid_nonbrand
29604,"2012-09-27 16:45:10",paid_nonbrand
29605,"2012-09-27 16:45:40",paid_nonbrand
29606,"2012-09-27 16:50:58",paid_nonbrand
29607,"2012-09-27 16:52:18",paid_nonbrand
29608,"2012-09-27 16:57:40",paid_nonbrand
29609,"2012-09-27 17:03:38",paid_nonbrand
29610,"2012-09-27 17:07:25",organic_search
29611,"2012-09-27 17:08:17",organic_search
29612,"2012-09-27 17:08:49",paid_nonbrand
29613,"2012-09-27 17:09:13",paid_nonbrand
29614,"2012-09-27 17:12:59",paid_brand
29615,"2012-09-27 17:14:33",paid_nonbrand
29616,"2012-09-27 17:19:25",paid_nonbrand
29617,"2012-09-27 17:20:30",paid_nonbrand
29618,"2012-09-27 17:33:58",paid_nonbrand
29619,"2012-09-27 17:38:30",paid_nonbrand
29620,"2012-09-27 17:39:35",paid_nonbrand
29621,"2012-09-27 17:41:02",paid_nonbrand
29622,"2012-09-27 17:41:47",paid_nonbrand
29623,"2012-09-27 17:44:03",paid_nonbrand
29624,"2012-09-27 17:47:17",paid_nonbrand
29625,"2012-09-27 17:54:30",paid_nonbrand
29626,"2012-09-27 17:55:45",paid_nonbrand
29627,"2012-09-27 17:58:20",organic_search
29628,"2012-09-27 18:02:27",organic_search
29629,"2012-09-27 18:03:59",paid_nonbrand
29630,"2012-09-27 18:05:47",paid_nonbrand
29631,"2012-09-27 18:15:21",paid_nonbrand
29632,"2012-09-27 18:16:09",paid_nonbrand
29633,"2012-09-27 18:18:11",paid_nonbrand
29634,"2012-09-27 18:20:15",paid_nonbrand
29635,"2012-09-27 18:33:06",paid_nonbrand
29636,"2012-09-27 18:34:08",paid_nonbrand
29637,"2012-09-27 18:34:33",organic_search
29638,"2012-09-27 18:49:16",paid_nonbrand
29639,"2012-09-27 18:49:50",paid_nonbrand
29640,"2012-09-27 18:57:23",paid_nonbrand
29641,"2012-09-27 19:01:06",paid_nonbrand
29642,"2012-09-27 19:05:55",paid_nonbrand
29643,"2012-09-27 19:06:13",paid_nonbrand
29644,"2012-09-27 19:11:16",paid_nonbrand
29645,"2012-09-27 19:13:22",paid_nonbrand
29646,"2012-09-27 19:26:19",paid_nonbrand
29647,"2012-09-27 19:30:59",organic_search
29648,"2012-09-27 19:38:08",organic_search
29649,"2012-09-27 19:49:59",paid_nonbrand
29650,"2012-09-27 19:50:47",paid_nonbrand
29651,"2012-09-27 19:58:26",paid_nonbrand
29652,"2012-09-27 20:07:41",paid_nonbrand
29653,"2012-09-27 20:11:43",paid_nonbrand
29654,"2012-09-27 20:17:05",paid_nonbrand
29655,"2012-09-27 20:18:36",paid_nonbrand
29656,"2012-09-27 20:24:17",paid_nonbrand
29657,"2012-09-27 20:37:35",direct_type_in
29658,"2012-09-27 20:41:45",direct_type_in
29659,"2012-09-27 20:44:49",paid_brand
29660,"2012-09-27 20:49:28",paid_nonbrand
29661,"2012-09-27 20:52:32",paid_nonbrand
29662,"2012-09-27 21:07:22",paid_nonbrand
29663,"2012-09-27 21:11:16",paid_nonbrand
29664,"2012-09-27 21:18:04",organic_search
29665,"2012-09-27 21:20:06",paid_nonbrand
29666,"2012-09-27 21:22:22",paid_nonbrand
29667,"2012-09-27 21:26:37",paid_nonbrand
29668,"2012-09-27 21:27:03",paid_nonbrand
29669,"2012-09-27 21:31:44",paid_nonbrand
29670,"2012-09-27 21:46:32",paid_nonbrand
29671,"2012-09-27 22:01:33",paid_nonbrand
29672,"2012-09-27 22:07:35",paid_nonbrand
29673,"2012-09-27 22:14:43",paid_nonbrand
29674,"2012-09-27 22:18:56",direct_type_in
29675,"2012-09-27 22:19:08",paid_nonbrand
29676,"2012-09-27 22:24:14",paid_nonbrand
29677,"2012-09-27 22:31:29",paid_nonbrand
29678,"2012-09-27 22:34:10",direct_type_in
29679,"2012-09-27 22:37:30",paid_brand
29680,"2012-09-27 22:44:03",direct_type_in
29681,"2012-09-27 22:46:30",paid_nonbrand
29682,"2012-09-27 22:57:03",paid_brand
29683,"2012-09-27 23:06:05",paid_nonbrand
29684,"2012-09-27 23:10:02",paid_nonbrand
29685,"2012-09-27 23:23:52",organic_search
29686,"2012-09-27 23:28:08",paid_nonbrand
29687,"2012-09-27 23:28:10",paid_nonbrand
29688,"2012-09-27 23:34:51",paid_nonbrand
29689,"2012-09-27 23:34:59",paid_nonbrand
29690,"2012-09-27 23:35:18",paid_nonbrand
29691,"2012-09-27 23:41:44",paid_nonbrand
29692,"2012-09-27 23:41:58",paid_nonbrand
29693,"2012-09-27 23:42:28",paid_nonbrand
29694,"2012-09-27 23:44:05",paid_nonbrand
29695,"2012-09-27 23:46:04",paid_nonbrand
29696,"2012-09-27 23:47:30",paid_nonbrand
29697,"2012-09-27 23:49:28",paid_nonbrand
29698,"2012-09-27 23:51:15",paid_nonbrand
29699,"2012-09-27 23:56:00",paid_nonbrand
29700,"2012-09-28 00:00:14",paid_nonbrand
29701,"2012-09-28 00:02:41",paid_nonbrand
29702,"2012-09-28 00:06:43",paid_brand
29703,"2012-09-28 00:07:07",paid_nonbrand
29704,"2012-09-28 00:43:20",paid_nonbrand
29705,"2012-09-28 01:03:29",paid_nonbrand
29706,"2012-09-28 01:16:18",paid_nonbrand
29707,"2012-09-28 01:16:41",direct_type_in
29708,"2012-09-28 01:23:22",paid_nonbrand
29709,"2012-09-28 01:24:49",paid_nonbrand
29710,"2012-09-28 01:28:43",paid_nonbrand
29711,"2012-09-28 01:45:38",paid_nonbrand
29712,"2012-09-28 01:48:05",paid_nonbrand
29713,"2012-09-28 01:59:48",paid_nonbrand
29714,"2012-09-28 02:06:16",paid_nonbrand
29715,"2012-09-28 02:22:59",organic_search
29716,"2012-09-28 03:05:16",paid_brand
29717,"2012-09-28 03:31:58",paid_nonbrand
29718,"2012-09-28 04:03:15",paid_nonbrand
29719,"2012-09-28 04:09:50",paid_nonbrand
29720,"2012-09-28 04:15:39",organic_search
29721,"2012-09-28 04:20:25",direct_type_in
29722,"2012-09-28 04:29:32",direct_type_in
29723,"2012-09-28 04:39:18",paid_nonbrand
29724,"2012-09-28 04:40:07",paid_nonbrand
29725,"2012-09-28 04:44:02",paid_nonbrand
29726,"2012-09-28 04:54:56",paid_nonbrand
29727,"2012-09-28 05:19:08",organic_search
29728,"2012-09-28 05:31:07",paid_nonbrand
29729,"2012-09-28 05:32:12",paid_nonbrand
29730,"2012-09-28 05:46:20",paid_nonbrand
29731,"2012-09-28 05:51:23",direct_type_in
29732,"2012-09-28 06:18:03",paid_nonbrand
29733,"2012-09-28 06:30:02",paid_brand
29734,"2012-09-28 06:30:46",paid_nonbrand
29735,"2012-09-28 06:55:35",paid_nonbrand
29736,"2012-09-28 07:10:47",paid_nonbrand
29737,"2012-09-28 07:11:00",organic_search
29738,"2012-09-28 07:12:39",organic_search
29739,"2012-09-28 07:13:17",paid_nonbrand
29740,"2012-09-28 07:24:10",paid_nonbrand
29741,"2012-09-28 07:25:40",paid_nonbrand
29742,"2012-09-28 07:31:05",paid_nonbrand
29743,"2012-09-28 07:41:20",paid_nonbrand
29744,"2012-09-28 07:44:52",paid_nonbrand
29745,"2012-09-28 07:44:56",paid_nonbrand
29746,"2012-09-28 08:04:56",paid_nonbrand
29747,"2012-09-28 08:15:07",paid_nonbrand
29748,"2012-09-28 08:16:54",paid_nonbrand
29749,"2012-09-28 08:17:18",organic_search
29750,"2012-09-28 08:25:59",paid_nonbrand
29751,"2012-09-28 08:30:35",paid_brand
29752,"2012-09-28 08:31:52",paid_nonbrand
29753,"2012-09-28 08:32:14",organic_search
29754,"2012-09-28 08:34:06",paid_nonbrand
29755,"2012-09-28 08:43:48",paid_nonbrand
29756,"2012-09-28 08:45:20",paid_nonbrand
29757,"2012-09-28 08:59:08",paid_nonbrand
29758,"2012-09-28 09:00:10",paid_nonbrand
29759,"2012-09-28 09:03:48",paid_nonbrand
29760,"2012-09-28 09:04:00",paid_nonbrand
29761,"2012-09-28 09:07:59",paid_nonbrand
29762,"2012-09-28 09:09:17",paid_nonbrand
29763,"2012-09-28 09:26:09",paid_nonbrand
29764,"2012-09-28 09:28:18",paid_nonbrand
29765,"2012-09-28 09:35:51",paid_nonbrand
29766,"2012-09-28 09:39:25",paid_nonbrand
29767,"2012-09-28 09:40:53",paid_nonbrand
29768,"2012-09-28 09:43:38",paid_brand
29769,"2012-09-28 09:49:09",organic_search
29770,"2012-09-28 09:51:06",paid_nonbrand
29771,"2012-09-28 10:00:22",paid_nonbrand
29772,"2012-09-28 10:05:42",paid_nonbrand
29773,"2012-09-28 10:08:28",paid_nonbrand
29774,"2012-09-28 10:09:59",paid_nonbrand
29775,"2012-09-28 10:15:07",direct_type_in
29776,"2012-09-28 10:15:49",paid_nonbrand
29777,"2012-09-28 10:15:49",paid_brand
29778,"2012-09-28 10:17:01",paid_nonbrand
29779,"2012-09-28 10:17:40",paid_nonbrand
29780,"2012-09-28 10:19:41",paid_nonbrand
29781,"2012-09-28 10:24:54",paid_nonbrand
29782,"2012-09-28 10:26:36",organic_search
29783,"2012-09-28 10:31:21",paid_nonbrand
29784,"2012-09-28 10:43:12",paid_brand
29785,"2012-09-28 10:48:39",paid_nonbrand
29786,"2012-09-28 10:51:19",paid_nonbrand
29787,"2012-09-28 11:01:59",paid_nonbrand
29788,"2012-09-28 11:03:53",paid_nonbrand
29789,"2012-09-28 11:07:21",paid_nonbrand
29790,"2012-09-28 11:13:46",direct_type_in
29791,"2012-09-28 11:15:13",paid_nonbrand
29792,"2012-09-28 11:25:09",paid_nonbrand
29793,"2012-09-28 11:25:39",paid_nonbrand
29794,"2012-09-28 11:28:21",paid_nonbrand
29795,"2012-09-28 11:34:01",paid_nonbrand
29796,"2012-09-28 11:35:23",paid_nonbrand
29797,"2012-09-28 11:37:39",paid_nonbrand
29798,"2012-09-28 11:38:15",paid_nonbrand
29799,"2012-09-28 11:42:10",paid_nonbrand
29800,"2012-09-28 11:44:53",paid_nonbrand
29801,"2012-09-28 11:45:05",organic_search
29802,"2012-09-28 11:49:03",paid_nonbrand
29803,"2012-09-28 11:50:00",paid_nonbrand
29804,"2012-09-28 11:50:49",paid_nonbrand
29805,"2012-09-28 11:56:27",paid_nonbrand
29806,"2012-09-28 11:57:44",paid_nonbrand
29807,"2012-09-28 11:59:59",paid_nonbrand
29808,"2012-09-28 12:00:04",paid_nonbrand
29809,"2012-09-28 12:01:23",paid_nonbrand
29810,"2012-09-28 12:03:11",paid_nonbrand
29811,"2012-09-28 12:03:22",paid_nonbrand
29812,"2012-09-28 12:03:38",paid_nonbrand
29813,"2012-09-28 12:06:49",paid_nonbrand
29814,"2012-09-28 12:09:44",paid_nonbrand
29815,"2012-09-28 12:15:44",paid_nonbrand
29816,"2012-09-28 12:18:05",paid_nonbrand
29817,"2012-09-28 12:27:52",paid_nonbrand
29818,"2012-09-28 12:35:44",paid_nonbrand
29819,"2012-09-28 12:39:44",paid_nonbrand
29820,"2012-09-28 12:40:31",paid_nonbrand
29821,"2012-09-28 12:56:21",paid_nonbrand
29822,"2012-09-28 13:00:34",paid_brand
29823,"2012-09-28 13:02:34",paid_nonbrand
29824,"2012-09-28 13:04:32",paid_nonbrand
29825,"2012-09-28 13:05:13",paid_nonbrand
29826,"2012-09-28 13:05:38",paid_nonbrand
29827,"2012-09-28 13:08:55",paid_nonbrand
29828,"2012-09-28 13:13:14",paid_brand
29829,"2012-09-28 13:16:47",paid_nonbrand
29830,"2012-09-28 13:19:51",paid_nonbrand
29831,"2012-09-28 13:22:15",paid_nonbrand
29832,"2012-09-28 13:44:25",paid_nonbrand
29833,"2012-09-28 13:46:14",paid_nonbrand
29834,"2012-09-28 13:49:45",paid_nonbrand
29835,"2012-09-28 13:50:02",paid_nonbrand
29836,"2012-09-28 13:52:52",paid_nonbrand
29837,"2012-09-28 13:57:30",paid_nonbrand
29838,"2012-09-28 13:57:43",paid_nonbrand
29839,"2012-09-28 13:59:26",paid_nonbrand
29840,"2012-09-28 14:02:17",paid_nonbrand
29841,"2012-09-28 14:03:19",paid_nonbrand
29842,"2012-09-28 14:06:18",paid_nonbrand
29843,"2012-09-28 14:07:15",organic_search
29844,"2012-09-28 14:11:04",paid_nonbrand
29845,"2012-09-28 14:16:12",paid_nonbrand
29846,"2012-09-28 14:19:56",paid_nonbrand
29847,"2012-09-28 14:21:09",organic_search
29848,"2012-09-28 14:23:30",paid_nonbrand
29849,"2012-09-28 14:25:10",paid_nonbrand
29850,"2012-09-28 14:26:17",paid_nonbrand
29851,"2012-09-28 14:30:45",paid_nonbrand
29852,"2012-09-28 14:35:09",paid_nonbrand
29853,"2012-09-28 14:39:28",paid_nonbrand
29854,"2012-09-28 14:40:07",direct_type_in
29855,"2012-09-28 14:42:29",paid_nonbrand
29856,"2012-09-28 14:44:09",paid_nonbrand
29857,"2012-09-28 14:48:14",paid_nonbrand
29858,"2012-09-28 15:04:42",paid_brand
29859,"2012-09-28 15:05:31",paid_nonbrand
29860,"2012-09-28 15:05:40",paid_nonbrand
29861,"2012-09-28 15:07:24",paid_nonbrand
29862,"2012-09-28 15:10:46",paid_nonbrand
29863,"2012-09-28 15:11:22",paid_nonbrand
29864,"2012-09-28 15:16:22",paid_nonbrand
29865,"2012-09-28 15:17:07",paid_nonbrand
29866,"2012-09-28 15:20:45",organic_search
29867,"2012-09-28 15:23:32",paid_nonbrand
29868,"2012-09-28 15:28:17",paid_nonbrand
29869,"2012-09-28 15:42:38",paid_nonbrand
29870,"2012-09-28 15:48:43",paid_nonbrand
29871,"2012-09-28 15:50:18",paid_brand
29872,"2012-09-28 15:54:41",paid_nonbrand
29873,"2012-09-28 16:02:41",paid_nonbrand
29874,"2012-09-28 16:07:07",paid_nonbrand
29875,"2012-09-28 16:08:02",paid_nonbrand
29876,"2012-09-28 16:08:44",paid_nonbrand
29877,"2012-09-28 16:20:54",paid_nonbrand
29878,"2012-09-28 16:22:26",paid_nonbrand
29879,"2012-09-28 16:27:53",paid_brand
29880,"2012-09-28 16:30:03",paid_nonbrand
29881,"2012-09-28 16:33:24",paid_nonbrand
29882,"2012-09-28 16:36:06",paid_nonbrand
29883,"2012-09-28 16:39:50",direct_type_in
29884,"2012-09-28 16:45:24",paid_brand
29885,"2012-09-28 16:53:01",paid_nonbrand
29886,"2012-09-28 16:53:02",paid_nonbrand
29887,"2012-09-28 16:55:57",paid_nonbrand
29888,"2012-09-28 17:00:56",paid_nonbrand
29889,"2012-09-28 17:02:23",paid_nonbrand
29890,"2012-09-28 17:02:27",paid_nonbrand
29891,"2012-09-28 17:08:42",paid_nonbrand
29892,"2012-09-28 17:20:41",organic_search
29893,"2012-09-28 17:29:09",organic_search
29894,"2012-09-28 17:40:19",paid_nonbrand
29895,"2012-09-28 17:44:47",direct_type_in
29896,"2012-09-28 17:52:36",paid_nonbrand
29897,"2012-09-28 17:55:04",organic_search
29898,"2012-09-28 17:59:07",paid_nonbrand
29899,"2012-09-28 17:59:31",paid_nonbrand
29900,"2012-09-28 18:10:39",paid_nonbrand
29901,"2012-09-28 18:13:51",paid_nonbrand
29902,"2012-09-28 18:14:15",paid_nonbrand
29903,"2012-09-28 18:22:59",paid_nonbrand
29904,"2012-09-28 18:35:29",paid_nonbrand
29905,"2012-09-28 18:55:21",direct_type_in
29906,"2012-09-28 19:02:48",paid_brand
29907,"2012-09-28 19:04:29",paid_nonbrand
29908,"2012-09-28 19:07:54",direct_type_in
29909,"2012-09-28 19:11:06",paid_nonbrand
29910,"2012-09-28 19:30:33",paid_nonbrand
29911,"2012-09-28 19:30:36",paid_nonbrand
29912,"2012-09-28 19:45:00",direct_type_in
29913,"2012-09-28 19:46:58",paid_brand
29914,"2012-09-28 19:47:00",paid_nonbrand
29915,"2012-09-28 19:47:56",paid_nonbrand
29916,"2012-09-28 19:51:22",paid_nonbrand
29917,"2012-09-28 19:52:59",paid_nonbrand
29918,"2012-09-28 19:59:57",paid_nonbrand
29919,"2012-09-28 20:00:20",paid_nonbrand
29920,"2012-09-28 20:04:23",paid_nonbrand
29921,"2012-09-28 20:06:02",paid_nonbrand
29922,"2012-09-28 20:06:26",paid_nonbrand
29923,"2012-09-28 20:06:52",paid_nonbrand
29924,"2012-09-28 20:10:59",paid_nonbrand
29925,"2012-09-28 20:13:12",paid_nonbrand
29926,"2012-09-28 20:31:46",paid_nonbrand
29927,"2012-09-28 20:34:40",paid_nonbrand
29928,"2012-09-28 20:36:29",paid_nonbrand
29929,"2012-09-28 21:01:05",paid_nonbrand
29930,"2012-09-28 21:05:43",paid_nonbrand
29931,"2012-09-28 21:09:36",paid_nonbrand
29932,"2012-09-28 21:18:42",paid_nonbrand
29933,"2012-09-28 21:19:39",paid_nonbrand
29934,"2012-09-28 21:45:43",paid_nonbrand
29935,"2012-09-28 21:49:31",paid_nonbrand
29936,"2012-09-28 21:49:58",paid_nonbrand
29937,"2012-09-28 21:50:52",paid_nonbrand
29938,"2012-09-28 21:53:15",paid_nonbrand
29939,"2012-09-28 21:54:15",paid_nonbrand
29940,"2012-09-28 21:58:51",paid_nonbrand
29941,"2012-09-28 22:02:47",paid_nonbrand
29942,"2012-09-28 22:19:01",direct_type_in
29943,"2012-09-28 22:45:48",paid_nonbrand
29944,"2012-09-28 22:47:52",paid_nonbrand
29945,"2012-09-28 23:01:14",paid_nonbrand
29946,"2012-09-28 23:01:56",paid_nonbrand
29947,"2012-09-28 23:09:06",paid_nonbrand
29948,"2012-09-28 23:10:24",organic_search
29949,"2012-09-28 23:23:14",paid_nonbrand
29950,"2012-09-28 23:33:46",paid_brand
29951,"2012-09-28 23:47:51",paid_nonbrand
29952,"2012-09-28 23:50:17",paid_nonbrand
29953,"2012-09-29 00:38:17",direct_type_in
29954,"2012-09-29 00:46:59",paid_nonbrand
29955,"2012-09-29 01:39:03",paid_nonbrand
29956,"2012-09-29 01:40:14",paid_nonbrand
29957,"2012-09-29 01:49:36",paid_nonbrand
29958,"2012-09-29 01:51:36",direct_type_in
29959,"2012-09-29 02:06:32",paid_nonbrand
29960,"2012-09-29 02:13:44",paid_nonbrand
29961,"2012-09-29 02:14:27",paid_nonbrand
29962,"2012-09-29 02:26:23",paid_nonbrand
29963,"2012-09-29 02:44:28",paid_nonbrand
29964,"2012-09-29 02:50:54",paid_nonbrand
29965,"2012-09-29 02:51:49",paid_nonbrand
29966,"2012-09-29 02:52:18",direct_type_in
29967,"2012-09-29 03:03:54",paid_nonbrand
29968,"2012-09-29 03:04:03",paid_nonbrand
29969,"2012-09-29 03:14:31",paid_nonbrand
29970,"2012-09-29 03:30:53",paid_nonbrand
29971,"2012-09-29 03:40:44",paid_nonbrand
29972,"2012-09-29 03:42:36",paid_nonbrand
29973,"2012-09-29 03:44:13",paid_nonbrand
29974,"2012-09-29 03:48:05",paid_nonbrand
29975,"2012-09-29 03:53:56",paid_nonbrand
29976,"2012-09-29 03:58:15",direct_type_in
29977,"2012-09-29 04:25:11",paid_nonbrand
29978,"2012-09-29 04:31:02",organic_search
29979,"2012-09-29 05:03:32",paid_nonbrand
29980,"2012-09-29 05:21:35",paid_nonbrand
29981,"2012-09-29 05:22:33",paid_nonbrand
29982,"2012-09-29 05:31:57",paid_nonbrand
29983,"2012-09-29 05:39:12",paid_nonbrand
29984,"2012-09-29 06:41:40",paid_nonbrand
29985,"2012-09-29 07:25:59",paid_nonbrand
29986,"2012-09-29 07:37:40",paid_nonbrand
29987,"2012-09-29 07:44:19",paid_nonbrand
29988,"2012-09-29 08:08:47",paid_nonbrand
29989,"2012-09-29 08:14:58",paid_nonbrand
29990,"2012-09-29 08:28:55",paid_nonbrand
29991,"2012-09-29 08:38:55",paid_nonbrand
29992,"2012-09-29 08:54:59",paid_nonbrand
29993,"2012-09-29 08:57:05",paid_nonbrand
29994,"2012-09-29 09:08:18",paid_nonbrand
29995,"2012-09-29 09:10:14",paid_nonbrand
29996,"2012-09-29 09:23:50",paid_nonbrand
29997,"2012-09-29 09:35:45",paid_nonbrand
29998,"2012-09-29 09:58:14",paid_nonbrand
29999,"2012-09-29 10:00:52",paid_nonbrand
30000,"2012-09-29 10:40:52",paid_nonbrand
30001,"2012-09-29 10:42:29",paid_nonbrand
30002,"2012-09-29 11:33:43",paid_nonbrand
30003,"2012-09-29 11:50:29",direct_type_in
30004,"2012-09-29 11:52:34",paid_nonbrand
30005,"2012-09-29 12:01:13",paid_nonbrand
30006,"2012-09-29 12:02:01",paid_nonbrand
30007,"2012-09-29 12:08:33",paid_nonbrand
30008,"2012-09-29 12:10:15",paid_nonbrand
30009,"2012-09-29 12:23:12",paid_nonbrand
30010,"2012-09-29 12:23:56",paid_nonbrand
30011,"2012-09-29 12:26:53",direct_type_in
30012,"2012-09-29 12:52:44",paid_nonbrand
30013,"2012-09-29 12:53:13",paid_nonbrand
30014,"2012-09-29 13:29:26",organic_search
30015,"2012-09-29 13:32:31",paid_brand
30016,"2012-09-29 13:46:01",paid_nonbrand
30017,"2012-09-29 13:53:09",paid_nonbrand
30018,"2012-09-29 14:11:14",paid_nonbrand
30019,"2012-09-29 14:14:36",paid_nonbrand
30020,"2012-09-29 14:15:33",paid_brand
30021,"2012-09-29 14:16:22",paid_nonbrand
30022,"2012-09-29 14:20:15",paid_nonbrand
30023,"2012-09-29 14:28:50",paid_nonbrand
30024,"2012-09-29 14:35:59",paid_nonbrand
30025,"2012-09-29 14:51:04",paid_nonbrand
30026,"2012-09-29 14:53:19",paid_nonbrand
30027,"2012-09-29 14:54:22",paid_nonbrand
30028,"2012-09-29 15:07:47",paid_nonbrand
30029,"2012-09-29 15:31:28",paid_nonbrand
30030,"2012-09-29 15:35:57",organic_search
30031,"2012-09-29 15:53:45",paid_nonbrand
30032,"2012-09-29 16:01:24",paid_nonbrand
30033,"2012-09-29 16:08:22",paid_nonbrand
30034,"2012-09-29 16:18:10",paid_nonbrand
30035,"2012-09-29 16:19:45",paid_nonbrand
30036,"2012-09-29 16:24:11",paid_nonbrand
30037,"2012-09-29 16:31:54",paid_nonbrand
30038,"2012-09-29 16:35:28",paid_nonbrand
30039,"2012-09-29 16:44:22",paid_nonbrand
30040,"2012-09-29 16:59:09",paid_nonbrand
30041,"2012-09-29 17:01:16",paid_brand
30042,"2012-09-29 17:01:18",organic_search
30043,"2012-09-29 17:15:21",paid_nonbrand
30044,"2012-09-29 17:15:46",paid_nonbrand
30045,"2012-09-29 17:20:12",paid_nonbrand
30046,"2012-09-29 17:21:49",paid_nonbrand
30047,"2012-09-29 17:23:52",paid_nonbrand
30048,"2012-09-29 17:44:58",paid_nonbrand
30049,"2012-09-29 17:48:12",paid_nonbrand
30050,"2012-09-29 17:56:53",paid_brand
30051,"2012-09-29 18:00:05",paid_nonbrand
30052,"2012-09-29 18:10:36",paid_brand
30053,"2012-09-29 18:44:42",paid_nonbrand
30054,"2012-09-29 18:54:33",paid_nonbrand
30055,"2012-09-29 19:00:32",paid_nonbrand
30056,"2012-09-29 19:04:33",paid_nonbrand
30057,"2012-09-29 19:18:21",paid_nonbrand
30058,"2012-09-29 19:25:37",paid_brand
30059,"2012-09-29 19:27:24",paid_nonbrand
30060,"2012-09-29 19:45:10",paid_nonbrand
30061,"2012-09-29 19:51:12",paid_nonbrand
30062,"2012-09-29 20:13:25",paid_nonbrand
30063,"2012-09-29 20:36:11",paid_nonbrand
30064,"2012-09-29 20:52:37",direct_type_in
30065,"2012-09-29 21:15:07",paid_nonbrand
30066,"2012-09-29 21:20:24",paid_nonbrand
30067,"2012-09-29 21:26:12",paid_nonbrand
30068,"2012-09-29 21:29:47",paid_nonbrand
30069,"2012-09-29 21:53:36",direct_type_in
30070,"2012-09-29 21:56:03",paid_nonbrand
30071,"2012-09-29 22:08:55",paid_nonbrand
30072,"2012-09-29 22:32:20",paid_nonbrand
30073,"2012-09-29 22:33:40",paid_brand
30074,"2012-09-29 22:47:53",paid_nonbrand
30075,"2012-09-29 22:48:17",paid_nonbrand
30076,"2012-09-29 22:51:50",paid_nonbrand
30077,"2012-09-29 23:16:23",paid_nonbrand
30078,"2012-09-29 23:47:15",paid_nonbrand
30079,"2012-09-29 23:56:18",paid_nonbrand
30080,"2012-09-30 00:20:14",paid_nonbrand
30081,"2012-09-30 00:21:31",paid_nonbrand
30082,"2012-09-30 00:30:40",paid_nonbrand
30083,"2012-09-30 00:49:26",paid_brand
30084,"2012-09-30 00:54:10",direct_type_in
30085,"2012-09-30 01:30:15",paid_nonbrand
30086,"2012-09-30 01:38:56",paid_nonbrand
30087,"2012-09-30 01:47:54",paid_nonbrand
30088,"2012-09-30 01:53:46",paid_nonbrand
30089,"2012-09-30 02:21:44",paid_nonbrand
30090,"2012-09-30 02:30:48",organic_search
30091,"2012-09-30 02:41:12",paid_nonbrand
30092,"2012-09-30 02:53:38",paid_nonbrand
30093,"2012-09-30 03:04:30",paid_nonbrand
30094,"2012-09-30 03:49:18",paid_nonbrand
