user_id,new_session_id,repeat_session_id
174888,201721,NULL
174889,201722,220891
174890,201723,NULL
174891,201724,NULL
174892,201726,219956
174892,201726,239854
174892,201726,247215
174893,201727,NULL
174894,201728,NULL
174895,201729,NULL
174896,201730,NULL
174897,201731,NULL
174898,201732,NULL
174899,201733,215834
174900,201735,NULL
174901,201736,NULL
174902,201737,NULL
174903,201738,NULL
174904,201740,NULL
174905,201741,NULL
174906,201742,NULL
174907,201743,NULL
174908,201745,223507
174909,201746,NULL
174910,201747,NULL
174911,201748,NULL
174912,201749,NULL
174913,201750,233222
174914,201751,NULL
174915,201752,NULL
174916,201753,NULL
174917,201754,NULL
174918,201756,NULL
174919,201757,NULL
174920,201758,NULL
174921,201759,NULL
174922,201760,NULL
174923,201761,NULL
174924,201762,NULL
174925,201763,NULL
174926,201764,NULL
174927,201767,NULL
174928,201768,NULL
174929,201769,236239
174929,201769,250968
174929,201769,262164
174930,201770,NULL
174931,201771,216691
174932,201772,203771
174933,201773,NULL
174934,201774,NULL
174935,201775,NULL
174936,201776,NULL
174937,201777,NULL
174938,201778,NULL
174939,201779,NULL
174940,201780,NULL
174941,201781,NULL
174942,201783,NULL
174943,201784,NULL
174944,201785,NULL
174945,201786,NULL
174946,201788,NULL
174947,201789,NULL
174948,201790,NULL
174949,201792,233129
174950,201793,NULL
174951,201794,NULL
174952,201795,224619
174953,201796,NULL
174954,201797,NULL
174955,201798,NULL
174956,201799,NULL
174957,201800,222960
174958,201801,NULL
174959,201802,NULL
174960,201803,NULL
174961,201804,NULL
174962,201807,NULL
174963,201808,NULL
174964,201809,NULL
174965,201811,NULL
174966,201814,NULL
174967,201816,NULL
174968,201817,NULL
174969,201818,NULL
174970,201819,NULL
174971,201820,NULL
174972,201822,NULL
174973,201823,NULL
174974,201824,NULL
174975,201825,NULL
174976,201826,NULL
174977,201827,NULL
174978,201828,NULL
174979,201831,NULL
174980,201832,NULL
174981,201833,NULL
174982,201834,NULL
174983,201835,NULL
174984,201837,NULL
174985,201838,NULL
174986,201839,NULL
174987,201840,NULL
174988,201841,NULL
174989,201842,NULL
174990,201843,NULL
174991,201844,NULL
174992,201846,NULL
174993,201847,NULL
174994,201848,NULL
174995,201849,NULL
174996,201850,NULL
174997,201851,NULL
174998,201852,NULL
174999,201853,NULL
175000,201854,NULL
175001,201856,231143
175001,201856,237294
175001,201856,244150
175002,201857,NULL
175003,201858,NULL
175004,201860,NULL
175005,201861,NULL
175006,201863,NULL
175007,201866,NULL
175008,201867,NULL
175009,201868,NULL
175010,201869,NULL
175011,201870,NULL
175012,201871,NULL
175013,201872,NULL
175014,201873,NULL
175015,201875,NULL
175016,201876,204839
175017,201877,NULL
175018,201879,NULL
175019,201881,NULL
175020,201882,NULL
175021,201884,NULL
175022,201885,NULL
175023,201887,NULL
175024,201888,NULL
175025,201889,NULL
175026,201890,NULL
175027,201891,NULL
175028,201892,NULL
175029,201893,NULL
175030,201895,NULL
175031,201898,218069
175032,201899,NULL
175033,201900,NULL
175034,201901,NULL
175035,201902,NULL
175036,201903,NULL
175037,201904,210065
175038,201905,NULL
175039,201906,NULL
175040,201907,229795
175040,201907,249903
175040,201907,256155
175041,201908,NULL
175042,201909,NULL
175043,201910,NULL
175044,201911,NULL
175045,201912,NULL
175046,201913,229739
175046,201913,245526
175046,201913,251280
175047,201915,NULL
175048,201916,NULL
175049,201917,NULL
175050,201918,NULL
175051,201919,NULL
175052,201920,NULL
175053,201921,221205
175054,201922,NULL
175055,201923,NULL
175056,201924,NULL
175057,201925,NULL
175058,201926,NULL
175059,201928,NULL
175060,201929,NULL
175061,201930,NULL
175062,201931,NULL
175063,201932,203086
175064,201933,NULL
175065,201934,NULL
175066,201935,NULL
175067,201936,NULL
175068,201937,NULL
175069,201939,NULL
175070,201941,NULL
175071,201942,NULL
175072,201943,NULL
175073,201945,NULL
175074,201946,NULL
175075,201947,NULL
175076,201948,214353
175077,201949,NULL
175078,201950,NULL
175079,201952,NULL
175080,201953,NULL
175081,201954,NULL
175082,201955,NULL
175083,201956,NULL
175084,201957,215509
175085,201959,NULL
175086,201960,NULL
175087,201961,NULL
175088,201963,NULL
175089,201966,NULL
175090,201968,NULL
175091,201969,228641
175092,201970,NULL
175093,201971,NULL
175094,201972,206449
175095,201973,NULL
175096,201974,NULL
175097,201975,NULL
175098,201976,NULL
175099,201978,NULL
175100,201979,NULL
175101,201980,NULL
175102,201981,NULL
175103,201982,NULL
175104,201983,NULL
175105,201985,228258
175106,201986,NULL
175107,201987,NULL
175108,201988,NULL
175109,201989,NULL
175110,201990,NULL
175111,201991,NULL
175112,201992,210292
175113,201993,NULL
175114,201994,NULL
175115,201995,NULL
175116,201996,236306
175117,201997,NULL
175118,201998,NULL
175119,202000,223225
175119,202000,227909
175119,202000,235078
175120,202001,NULL
175121,202003,NULL
175122,202005,NULL
175123,202006,206610
175124,202007,NULL
175125,202009,NULL
175126,202010,NULL
175127,202011,NULL
175128,202012,NULL
175129,202014,NULL
175130,202015,216212
175131,202016,NULL
175132,202017,NULL
175133,202018,NULL
175134,202019,NULL
175135,202021,211652
175135,202021,221132
175135,202021,235789
175136,202022,NULL
175137,202023,NULL
175138,202024,NULL
175139,202025,218604
175140,202027,229175
175140,202027,248380
175140,202027,260711
175141,202028,NULL
175142,202031,NULL
175143,202032,NULL
175144,202033,NULL
175145,202034,NULL
175146,202035,NULL
175147,202036,NULL
175148,202037,NULL
175149,202038,228894
175150,202039,216432
175151,202040,NULL
175152,202042,NULL
175153,202043,206862
175154,202045,NULL
175155,202046,209943
175156,202047,NULL
175157,202048,NULL
175158,202049,NULL
175159,202050,218584
175160,202051,NULL
175161,202052,NULL
175162,202053,NULL
175163,202055,NULL
175164,202057,NULL
175165,202058,NULL
175166,202059,NULL
175167,202060,NULL
175168,202061,NULL
175169,202062,NULL
175170,202063,NULL
175171,202064,NULL
175172,202065,NULL
175173,202066,NULL
175174,202067,NULL
175175,202068,NULL
175176,202069,219034
175177,202070,NULL
175178,202071,NULL
175179,202072,NULL
175180,202073,NULL
175181,202074,NULL
175182,202075,219545
175182,202075,224731
175182,202075,231337
175183,202076,226831
175184,202077,231482
175184,202077,251506
175184,202077,257176
175185,202079,NULL
175186,202082,NULL
175187,202083,NULL
175188,202084,227610
175188,202084,238486
175188,202084,247210
175189,202085,NULL
175190,202086,NULL
175191,202087,NULL
175192,202088,NULL
175193,202089,NULL
175194,202090,NULL
175195,202091,NULL
175196,202092,NULL
175197,202093,205524
175198,202094,NULL
175199,202095,NULL
175200,202096,218312
175200,202096,233785
175200,202096,246142
175201,202097,NULL
175202,202100,NULL
175203,202101,NULL
175204,202102,NULL
175205,202104,NULL
175206,202105,NULL
175207,202106,NULL
175208,202107,209931
175208,202107,220844
175208,202107,228371
175209,202109,NULL
175210,202110,NULL
175211,202111,NULL
175212,202112,NULL
175213,202113,NULL
175214,202114,NULL
175215,202115,NULL
175216,202117,NULL
175217,202118,NULL
175218,202119,NULL
175219,202120,NULL
175220,202121,NULL
175221,202122,NULL
175222,202123,234056
175223,202124,NULL
175224,202125,NULL
175225,202126,NULL
175226,202127,NULL
175227,202128,NULL
175228,202130,NULL
175229,202131,NULL
175230,202132,NULL
175231,202133,NULL
175232,202134,NULL
175233,202135,NULL
175234,202136,NULL
175235,202137,NULL
175236,202138,NULL
175237,202140,NULL
175238,202141,NULL
175239,202142,228937
175240,202143,NULL
175241,202144,NULL
175242,202145,NULL
175243,202146,NULL
175244,202147,NULL
175245,202149,NULL
175246,202150,NULL
175247,202151,NULL
175248,202153,NULL
175249,202154,NULL
175250,202155,NULL
175251,202157,NULL
175252,202160,NULL
175253,202162,NULL
175254,202163,NULL
175255,202164,NULL
175256,202165,NULL
175257,202166,233618
175258,202167,NULL
175259,202168,227903
175260,202169,NULL
175261,202170,NULL
175262,202172,NULL
175263,202173,NULL
175264,202174,NULL
175265,202175,NULL
175266,202176,229568
175267,202177,NULL
175268,202178,NULL
175269,202180,NULL
175270,202181,NULL
175271,202182,NULL
175272,202183,NULL
175273,202184,NULL
175274,202185,NULL
175275,202186,NULL
175276,202187,NULL
175277,202189,NULL
175278,202190,NULL
175279,202191,NULL
175280,202192,NULL
175281,202193,NULL
175282,202194,NULL
175283,202196,NULL
175284,202197,NULL
175285,202199,209404
175285,202199,219131
175285,202199,226927
175286,202200,NULL
175287,202202,NULL
175288,202203,NULL
175289,202204,NULL
175290,202205,NULL
175291,202206,NULL
175292,202207,NULL
175293,202208,NULL
175294,202209,NULL
175295,202210,NULL
175296,202211,NULL
175297,202212,NULL
175298,202213,209305
175299,202214,NULL
175300,202215,NULL
175301,202216,NULL
175302,202217,NULL
175303,202218,NULL
175304,202220,NULL
175305,202222,NULL
175306,202224,NULL
175307,202225,208044
175307,202225,217609
175307,202225,227256
175308,202226,NULL
175309,202227,NULL
175310,202229,NULL
175311,202230,NULL
175312,202231,NULL
175313,202232,NULL
175314,202233,230453
175315,202234,NULL
175316,202235,NULL
175317,202237,NULL
175318,202239,NULL
175319,202241,NULL
175320,202242,NULL
175321,202243,NULL
175322,202244,NULL
175323,202245,NULL
175324,202247,NULL
175325,202248,203871
175325,202248,209040
175325,202248,218692
175326,202250,NULL
175327,202251,NULL
175328,202252,NULL
175329,202253,NULL
175330,202254,218791
175331,202255,NULL
175332,202256,206448
175332,202256,208577
175332,202256,218774
175333,202257,223841
175334,202258,232695
175334,202258,233967
175334,202258,248803
175335,202260,NULL
175336,202261,NULL
175337,202262,NULL
175338,202263,NULL
175339,202264,NULL
175340,202265,205330
175341,202266,NULL
175342,202267,216840
175343,202268,210566
175343,202268,221946
175343,202268,225679
175344,202270,223623
175345,202271,NULL
175346,202273,NULL
175347,202274,203084
175348,202275,NULL
175349,202276,NULL
175350,202277,NULL
175351,202278,NULL
175352,202279,NULL
175353,202280,NULL
175354,202281,NULL
175355,202282,NULL
175356,202283,NULL
175357,202284,NULL
175358,202285,NULL
175359,202286,NULL
175360,202287,NULL
175361,202288,NULL
175362,202289,NULL
175363,202290,NULL
175364,202291,223494
175365,202292,234985
175366,202293,NULL
175367,202294,NULL
175368,202295,NULL
175369,202296,NULL
175370,202297,NULL
175371,202298,NULL
175372,202299,NULL
175373,202301,NULL
175374,202302,NULL
175375,202303,NULL
175376,202305,NULL
175377,202306,NULL
175378,202307,NULL
175379,202310,NULL
175380,202311,NULL
175381,202312,NULL
175382,202313,NULL
175383,202314,NULL
175384,202315,NULL
175385,202316,NULL
175386,202317,231831
175387,202318,NULL
175388,202319,NULL
175389,202321,NULL
175390,202322,NULL
175391,202323,NULL
175392,202324,NULL
175393,202325,NULL
175394,202326,NULL
175395,202327,NULL
175396,202329,NULL
175397,202330,NULL
175398,202331,NULL
175399,202332,NULL
175400,202334,NULL
175401,202336,NULL
175402,202337,207201
175402,202337,222415
175402,202337,232913
175403,202338,NULL
175404,202339,NULL
175405,202340,NULL
175406,202341,NULL
175407,202342,NULL
175408,202343,NULL
175409,202344,218215
175410,202345,NULL
175411,202346,NULL
175412,202350,206041
175412,202350,217431
175412,202350,222535
175413,202352,NULL
175414,202353,NULL
175415,202355,NULL
175416,202357,NULL
175417,202358,NULL
175418,202360,NULL
175419,202361,NULL
175420,202362,NULL
175421,202363,NULL
175422,202364,NULL
175423,202366,NULL
175424,202367,NULL
175425,202368,NULL
175426,202369,NULL
175427,202370,NULL
175428,202372,NULL
175429,202373,NULL
175430,202374,NULL
175431,202377,234670
175432,202378,NULL
175433,202379,NULL
175434,202380,NULL
175435,202381,NULL
175436,202382,NULL
175437,202383,NULL
175438,202384,213585
175439,202385,224893
175440,202387,NULL
175441,202389,NULL
175442,202390,NULL
175443,202393,NULL
175444,202394,NULL
175445,202395,NULL
175446,202396,NULL
175447,202397,NULL
175448,202400,NULL
175449,202401,NULL
175450,202402,NULL
175451,202403,NULL
175452,202405,NULL
175453,202406,NULL
175454,202407,NULL
175455,202409,NULL
175456,202410,NULL
175457,202411,NULL
175458,202412,NULL
175459,202414,NULL
175460,202415,NULL
175461,202417,NULL
175462,202418,NULL
175463,202419,226562
175464,202420,NULL
175465,202421,NULL
175466,202422,220376
175467,202423,221502
175468,202424,NULL
175469,202425,NULL
175470,202426,NULL
175471,202427,NULL
175472,202428,NULL
175473,202429,NULL
175474,202431,NULL
175475,202432,NULL
175476,202433,NULL
175477,202434,204777
175478,202435,NULL
175479,202436,NULL
175480,202437,232247
175480,202437,240240
175480,202437,243600
175481,202438,NULL
175482,202439,NULL
175483,202441,NULL
175484,202442,NULL
175485,202447,NULL
175486,202448,NULL
175487,202449,NULL
175488,202451,NULL
175489,202452,NULL
175490,202453,NULL
175491,202455,NULL
175492,202456,NULL
175493,202457,NULL
175494,202458,NULL
175495,202459,NULL
175496,202460,NULL
175497,202461,NULL
175498,202462,NULL
175499,202463,NULL
175500,202465,NULL
175501,202466,NULL
175502,202467,NULL
175503,202470,NULL
175504,202471,NULL
175505,202472,NULL
175506,202473,NULL
175507,202474,230266
175508,202475,217804
175509,202476,224232
175509,202476,227484
175509,202476,233128
175510,202477,NULL
175511,202478,NULL
175512,202479,NULL
175513,202481,NULL
175514,202482,NULL
175515,202483,NULL
175516,202484,NULL
175517,202485,NULL
175518,202486,NULL
175519,202487,NULL
175520,202488,205271
175521,202489,NULL
175522,202490,NULL
175523,202491,NULL
175524,202492,NULL
175525,202493,NULL
175526,202494,NULL
175527,202496,NULL
175528,202497,NULL
175529,202498,229122
175530,202499,NULL
175531,202500,NULL
175532,202501,216859
175532,202501,233386
175532,202501,247709
175533,202502,NULL
175534,202504,NULL
175535,202505,NULL
175536,202506,NULL
175537,202507,210849
175538,202509,NULL
175539,202510,NULL
175540,202511,NULL
175541,202512,211616
175542,202513,NULL
175543,202514,NULL
175544,202515,231554
175544,202515,247260
175544,202515,251417
175545,202517,NULL
175546,202518,NULL
175547,202519,NULL
175548,202521,NULL
175549,202522,NULL
175550,202523,NULL
175551,202525,NULL
175552,202526,NULL
175553,202527,NULL
175554,202528,215499
175555,202530,NULL
175556,202531,NULL
175557,202532,NULL
175558,202533,208164
175559,202534,NULL
175560,202535,NULL
175561,202536,NULL
175562,202538,NULL
175563,202539,NULL
175564,202540,NULL
175565,202541,NULL
175566,202542,NULL
175567,202543,NULL
175568,202544,NULL
175569,202545,NULL
175570,202546,NULL
175571,202547,NULL
175572,202548,NULL
175573,202549,NULL
175574,202550,NULL
175575,202551,NULL
175576,202552,NULL
175577,202553,NULL
175578,202554,NULL
175579,202556,224032
175580,202557,NULL
175581,202558,NULL
175582,202559,NULL
175583,202560,NULL
175584,202561,NULL
175585,202562,NULL
175586,202563,NULL
175587,202564,NULL
175588,202566,NULL
175589,202568,NULL
175590,202569,NULL
175591,202570,NULL
175592,202571,NULL
175593,202572,NULL
175594,202573,NULL
175595,202574,NULL
175596,202575,NULL
175597,202576,NULL
175598,202577,NULL
175599,202578,NULL
175600,202579,NULL
175601,202580,NULL
175602,202581,NULL
175603,202582,NULL
175604,202583,NULL
175605,202584,NULL
175606,202585,NULL
175607,202586,NULL
175608,202587,210827
175608,202587,230657
175608,202587,240127
175609,202588,NULL
175610,202590,208523
175610,202590,216436
175610,202590,222412
175611,202591,NULL
175612,202592,NULL
175613,202593,NULL
175614,202594,NULL
175615,202595,232662
175616,202596,NULL
175617,202597,224169
175618,202598,NULL
175619,202599,NULL
175620,202600,NULL
175621,202601,NULL
175622,202602,NULL
175623,202603,219492
175624,202605,235336
175625,202607,NULL
175626,202608,NULL
175627,202609,NULL
175628,202610,NULL
175629,202613,NULL
175630,202614,NULL
175631,202615,NULL
175632,202616,NULL
175633,202617,NULL
175634,202618,NULL
175635,202619,NULL
175636,202620,207983
175636,202620,226383
175636,202620,238533
175637,202621,210869
175638,202622,NULL
175639,202623,NULL
175640,202624,NULL
175641,202625,NULL
175642,202626,NULL
175643,202627,NULL
175644,202628,NULL
175645,202630,231130
175646,202631,NULL
175647,202632,NULL
175648,202633,NULL
175649,202634,215804
175650,202635,216644
175651,202636,NULL
175652,202638,NULL
175653,202641,NULL
175654,202643,NULL
175655,202645,NULL
175656,202646,NULL
175657,202647,NULL
175658,202648,NULL
175659,202649,NULL
175660,202650,NULL
175661,202651,NULL
175662,202652,NULL
175663,202653,NULL
175664,202654,NULL
175665,202655,NULL
175666,202657,235332
175667,202658,NULL
175668,202659,NULL
175669,202660,NULL
175670,202661,NULL
175671,202662,NULL
175672,202663,NULL
175673,202664,NULL
175674,202665,NULL
175675,202666,NULL
175676,202667,230070
175676,202667,240779
175676,202667,246858
175677,202668,NULL
175678,202669,NULL
175679,202670,NULL
175680,202671,NULL
175681,202673,203791
175682,202675,NULL
175683,202676,NULL
175684,202677,NULL
175685,202678,NULL
175686,202679,NULL
175687,202680,203545
175688,202681,NULL
175689,202683,NULL
175690,202684,213095
175690,202684,227844
175690,202684,229856
175691,202685,NULL
175692,202686,NULL
175693,202688,NULL
175694,202690,NULL
175695,202691,NULL
175696,202693,NULL
175697,202696,NULL
175698,202697,NULL
175699,202698,NULL
175700,202699,NULL
175701,202700,NULL
175702,202702,220024
175703,202704,NULL
175704,202705,NULL
175705,202706,NULL
175706,202707,NULL
175707,202709,NULL
175708,202710,203635
175709,202711,NULL
175710,202712,NULL
175711,202714,210034
175712,202715,NULL
175713,202716,NULL
175714,202718,NULL
175715,202719,NULL
175716,202720,NULL
175717,202721,NULL
175718,202722,205595
175719,202723,NULL
175720,202724,NULL
175721,202727,NULL
175722,202728,NULL
175723,202729,215148
175723,202729,236209
175723,202729,241789
175724,202732,NULL
175725,202733,NULL
175726,202734,NULL
175727,202735,NULL
175728,202736,NULL
175729,202737,NULL
175730,202739,NULL
175731,202740,216314
175732,202742,NULL
175733,202743,NULL
175734,202744,NULL
175735,202746,NULL
175736,202747,NULL
175737,202748,NULL
175738,202749,NULL
175739,202750,NULL
175740,202751,NULL
175741,202752,NULL
175742,202753,NULL
175743,202757,NULL
175744,202758,NULL
175745,202760,230382
175746,202761,212227
175747,202762,NULL
175748,202763,NULL
175749,202764,NULL
175750,202765,NULL
175751,202767,NULL
175752,202768,226653
175753,202769,236326
175754,202771,NULL
175755,202772,NULL
175756,202774,NULL
175757,202775,NULL
175758,202777,234268
175759,202778,NULL
175760,202779,NULL
175761,202780,NULL
175762,202781,NULL
175763,202782,NULL
175764,202783,NULL
175765,202784,NULL
175766,202785,NULL
175767,202786,NULL
175768,202788,NULL
175769,202790,NULL
175770,202791,NULL
175771,202792,NULL
175772,202793,NULL
175773,202794,NULL
175774,202795,NULL
175775,202796,NULL
175776,202797,NULL
175777,202798,NULL
175778,202799,214145
175778,202799,218992
175778,202799,227365
175779,202800,NULL
175780,202801,234655
175781,202802,NULL
175782,202803,NULL
175783,202804,NULL
175784,202806,NULL
175785,202807,208839
175786,202808,NULL
175787,202809,NULL
175788,202811,NULL
175789,202812,NULL
175790,202813,NULL
175791,202814,NULL
175792,202815,NULL
175793,202818,NULL
175794,202819,230792
175795,202820,NULL
175796,202822,NULL
175797,202823,NULL
175798,202824,231660
175799,202825,211987
175799,202825,225704
175799,202825,231260
175800,202826,NULL
175801,202827,231856
175802,202828,NULL
175803,202829,NULL
175804,202830,NULL
175805,202831,NULL
175806,202832,NULL
175807,202833,NULL
175808,202834,NULL
175809,202835,227302
175809,202835,245045
175809,202835,254622
175810,202836,221850
175810,202836,227616
175810,202836,233698
175811,202837,NULL
175812,202838,NULL
175813,202840,232746
175814,202841,NULL
175815,202842,NULL
175816,202843,NULL
175817,202845,NULL
175818,202846,NULL
175819,202847,217498
175820,202849,NULL
175821,202850,NULL
175822,202851,NULL
175823,202853,NULL
175824,202854,239804
175824,202854,254407
175824,202854,269337
175825,202855,NULL
175826,202856,NULL
175827,202859,NULL
175828,202860,NULL
175829,202861,NULL
175830,202862,NULL
175831,202863,NULL
175832,202864,NULL
175833,202865,NULL
175834,202866,NULL
175835,202867,208846
175836,202871,NULL
175837,202872,NULL
175838,202873,NULL
175839,202874,NULL
175840,202875,NULL
175841,202876,NULL
175842,202877,NULL
175843,202879,225411
175843,202879,231138
175843,202879,243494
175844,202880,NULL
175845,202881,NULL
175846,202882,NULL
175847,202883,208349
175847,202883,221684
175847,202883,230515
175848,202884,NULL
175849,202885,NULL
175850,202886,NULL
175851,202887,221461
175851,202887,233937
175851,202887,245437
175852,202888,211114
175853,202889,NULL
175854,202890,214624
175855,202891,NULL
175856,202892,NULL
175857,202893,NULL
175858,202894,NULL
175859,202895,NULL
175860,202896,NULL
175861,202897,NULL
175862,202898,NULL
175863,202899,NULL
175864,202901,NULL
175865,202902,233484
175866,202903,NULL
175867,202904,NULL
175868,202905,NULL
175869,202906,228515
175869,202906,246356
175869,202906,258093
175870,202908,NULL
175871,202909,NULL
175872,202910,NULL
175873,202911,NULL
175874,202912,NULL
175875,202913,NULL
175876,202914,NULL
175877,202915,NULL
175878,202916,NULL
175879,202917,NULL
175880,202918,NULL
175881,202919,NULL
175882,202921,238307
175883,202922,NULL
175884,202923,NULL
175885,202924,NULL
175886,202925,NULL
175887,202927,NULL
175888,202928,NULL
175889,202930,NULL
175890,202932,NULL
175891,202933,NULL
175892,202934,NULL
175893,202935,NULL
175894,202936,NULL
175895,202937,NULL
175896,202938,NULL
175897,202939,NULL
175898,202940,NULL
175899,202942,NULL
175900,202943,NULL
175901,202944,NULL
175902,202945,NULL
175903,202946,NULL
175904,202947,NULL
175905,202948,NULL
175906,202949,NULL
175907,202950,NULL
175908,202951,NULL
175909,202952,NULL
175910,202953,NULL
175911,202954,NULL
175912,202956,NULL
175913,202957,208541
175914,202958,NULL
175915,202959,NULL
175916,202960,NULL
175917,202962,NULL
175918,202963,NULL
175919,202964,NULL
175920,202965,NULL
175921,202966,217096
175921,202966,223275
175921,202966,231386
175922,202967,213858
175922,202967,220370
175922,202967,232994
175923,202968,NULL
175924,202969,NULL
175925,202970,NULL
175926,202971,NULL
175927,202972,NULL
175928,202974,NULL
175929,202977,NULL
175930,202978,NULL
175931,202979,NULL
175932,202980,NULL
175933,202983,NULL
175934,202984,NULL
175935,202986,229762
175936,202987,NULL
175937,202988,NULL
175938,202989,NULL
175939,202990,NULL
175940,202992,NULL
175941,202993,NULL
175942,202994,NULL
175943,202996,NULL
175944,202997,NULL
175945,202998,NULL
175946,202999,NULL
175947,203002,NULL
175948,203003,NULL
175949,203004,NULL
175950,203005,NULL
175951,203006,223033
175952,203007,NULL
175953,203008,NULL
175954,203009,NULL
175955,203010,NULL
175956,203011,224411
175956,203011,228852
175956,203011,235603
175957,203013,NULL
175958,203014,NULL
175959,203015,NULL
175960,203016,NULL
175961,203017,NULL
175962,203018,NULL
175963,203019,237703
175963,203019,259470
175963,203019,267674
175964,203020,NULL
175965,203021,NULL
175966,203022,NULL
175967,203023,214684
175968,203024,NULL
175969,203025,NULL
175970,203026,NULL
175971,203027,NULL
175972,203028,NULL
175973,203029,NULL
175974,203031,NULL
175975,203032,NULL
175976,203034,NULL
175977,203035,NULL
175978,203036,NULL
175979,203037,NULL
175980,203038,NULL
175981,203039,NULL
175982,203041,NULL
175983,203042,NULL
175984,203045,NULL
175985,203046,NULL
175986,203047,NULL
175987,203048,NULL
175988,203049,NULL
175989,203050,NULL
175990,203051,NULL
175991,203052,NULL
175992,203053,NULL
175993,203054,212666
175993,203054,220867
175993,203054,221918
175994,203057,NULL
175995,203059,NULL
175996,203060,NULL
175997,203061,NULL
175998,203062,NULL
175999,203063,NULL
176000,203064,NULL
176001,203065,NULL
176002,203066,NULL
176003,203067,NULL
176004,203068,NULL
176005,203069,NULL
176006,203071,NULL
176007,203072,NULL
176008,203074,NULL
176009,203076,NULL
176010,203078,NULL
176011,203079,NULL
176012,203080,NULL
176013,203081,210549
176013,203081,221481
176013,203081,234089
176014,203082,NULL
176015,203085,NULL
176016,203087,NULL
176017,203088,231613
176018,203089,NULL
176019,203090,NULL
176020,203091,NULL
176021,203092,NULL
176022,203093,230819
176023,203094,NULL
176024,203095,NULL
176025,203096,NULL
176026,203097,NULL
176027,203098,NULL
176028,203099,NULL
176029,203100,NULL
176030,203101,NULL
176031,203102,NULL
176032,203103,NULL
176033,203104,NULL
176034,203105,210443
176035,203106,226851
176035,203106,242274
176035,203106,255691
176036,203107,NULL
176037,203108,NULL
176038,203109,NULL
176039,203110,NULL
176040,203111,219094
176040,203111,225557
176040,203111,232946
176041,203112,NULL
176042,203113,NULL
176043,203114,NULL
176044,203116,NULL
176045,203117,NULL
176046,203118,NULL
176047,203120,NULL
176048,203121,NULL
176049,203122,NULL
176050,203123,NULL
176051,203127,NULL
176052,203128,NULL
176053,203129,NULL
176054,203130,NULL
176055,203133,NULL
176056,203134,NULL
176057,203136,NULL
176058,203137,NULL
176059,203138,NULL
176060,203139,NULL
176061,203140,218354
176061,203140,232568
176061,203140,243601
176062,203141,NULL
176063,203143,NULL
176064,203145,217444
176064,203145,224261
176064,203145,233205
176065,203146,NULL
176066,203148,233372
176066,203148,257136
176066,203148,259993
176067,203149,NULL
176068,203150,NULL
176069,203151,NULL
176070,203152,NULL
176071,203153,NULL
176072,203156,NULL
176073,203158,NULL
176074,203160,NULL
176075,203161,NULL
176076,203162,235097
176077,203163,NULL
176078,203165,NULL
176079,203166,NULL
176080,203167,NULL
176081,203168,NULL
176082,203169,NULL
176083,203170,NULL
176084,203171,NULL
176085,203172,NULL
176086,203173,NULL
176087,203174,NULL
176088,203175,NULL
176089,203176,NULL
176090,203178,208837
176091,203179,NULL
176092,203181,NULL
176093,203182,NULL
176094,203183,NULL
176095,203184,212115
176096,203185,NULL
176097,203186,NULL
176098,203188,NULL
176099,203189,NULL
176100,203191,NULL
176101,203193,NULL
176102,203194,226054
176103,203195,NULL
176104,203196,NULL
176105,203197,NULL
176106,203198,NULL
176107,203199,NULL
176108,203202,NULL
176109,203203,NULL
176110,203204,NULL
176111,203205,NULL
176112,203206,NULL
176113,203208,207328
176114,203209,NULL
176115,203210,NULL
176116,203212,NULL
176117,203214,NULL
176118,203215,NULL
176119,203216,224202
176119,203216,242183
176119,203216,245662
176120,203217,NULL
176121,203218,210205
176121,203218,224183
176121,203218,228417
176122,203219,NULL
176123,203221,NULL
176124,203222,NULL
176125,203223,NULL
176126,203225,NULL
176127,203226,NULL
176128,203227,NULL
176129,203228,NULL
176130,203229,NULL
176131,203230,NULL
176132,203231,NULL
176133,203232,NULL
176134,203233,NULL
176135,203234,NULL
176136,203235,NULL
176137,203236,207843
176138,203237,213686
176139,203238,NULL
176140,203239,NULL
176141,203240,NULL
176142,203241,NULL
176143,203243,NULL
176144,203244,225628
176145,203245,NULL
176146,203246,NULL
176147,203248,NULL
176148,203249,NULL
176149,203250,NULL
176150,203251,NULL
176151,203252,NULL
176152,203253,NULL
176153,203254,NULL
176154,203255,NULL
176155,203256,NULL
176156,203257,NULL
176157,203258,NULL
176158,203259,NULL
176159,203261,NULL
176160,203262,NULL
176161,203263,NULL
176162,203264,230952
176163,203265,NULL
176164,203266,NULL
176165,203267,NULL
176166,203268,NULL
176167,203269,NULL
176168,203270,NULL
176169,203271,NULL
176170,203273,NULL
176171,203274,NULL
176172,203276,NULL
176173,203277,216796
176173,203277,218189
176173,203277,223073
176174,203278,NULL
176175,203279,NULL
176176,203280,NULL
176177,203281,NULL
176178,203282,NULL
176179,203283,NULL
176180,203284,NULL
176181,203285,NULL
176182,203286,NULL
176183,203287,NULL
176184,203288,NULL
176185,203291,NULL
176186,203292,NULL
176187,203293,NULL
176188,203294,NULL
176189,203295,NULL
176190,203296,NULL
176191,203297,NULL
176192,203298,216473
176193,203299,NULL
176194,203300,NULL
176195,203301,NULL
176196,203302,NULL
176197,203303,NULL
176198,203304,NULL
176199,203305,NULL
176200,203306,216733
176201,203307,NULL
176202,203308,NULL
176203,203309,NULL
176204,203310,NULL
176205,203311,NULL
