website_session_id,first_pageview_id,count_pageviews,landing_page,session_created_at
14707,29940,2,/lander-1,"2012-07-11 16:34:00"
14707,29940,2,/products,"2012-07-11 16:38:20"
14708,29941,1,/home,"2012-07-11 16:36:26"
14709,29943,1,/home,"2012-07-11 16:51:58"
14710,29944,1,/home,"2012-07-11 16:55:08"
14712,29946,1,/home,"2012-07-11 17:29:39"
14713,29947,1,/home,"2012-07-11 17:35:55"
14714,29948,6,/lander-1,"2012-07-11 17:38:00"
14714,29948,6,/products,"2012-07-11 17:40:29"
14714,29948,6,/the-original-mr-fuzzy,"2012-07-11 17:43:32"
14714,29948,6,/cart,"2012-07-11 17:44:18"
14714,29948,6,/shipping,"2012-07-11 17:44:42"
14714,29948,6,/billing,"2012-07-11 17:46:00"
14715,29950,1,/home,"2012-07-11 17:40:48"
14717,29961,1,/home,"2012-07-11 18:03:26"
14718,29962,1,/lander-1,"2012-07-11 18:11:26"
14720,29964,1,/lander-1,"2012-07-11 18:14:34"
14721,29967,1,/lander-1,"2012-07-11 18:19:13"
14722,29968,3,/lander-1,"2012-07-11 18:30:37"
14722,29968,3,/products,"2012-07-11 18:36:18"
14722,29968,3,/the-original-mr-fuzzy,"2012-07-11 18:39:13"
14723,29969,2,/home,"2012-07-11 18:33:59"
14723,29969,2,/products,"2012-07-11 18:34:51"
14724,29973,1,/home,"2012-07-11 18:40:40"
14725,29974,5,/lander-1,"2012-07-11 18:50:14"
14725,29974,5,/products,"2012-07-11 18:51:11"
14725,29974,5,/the-original-mr-fuzzy,"2012-07-11 18:55:41"
14725,29974,5,/cart,"2012-07-11 18:56:06"
14725,29974,5,/shipping,"2012-07-11 18:56:33"
14727,29980,1,/home,"2012-07-11 19:22:01"
14728,29981,1,/lander-1,"2012-07-11 19:24:13"
14730,29983,1,/home,"2012-07-11 19:33:57"
14731,29986,1,/home,"2012-07-11 19:41:15"
14732,29987,1,/home,"2012-07-11 19:43:33"
14733,29988,1,/home,"2012-07-11 19:44:57"
14734,29989,3,/lander-1,"2012-07-11 19:51:59"
14734,29989,3,/products,"2012-07-11 19:57:39"
14734,29989,3,/the-original-mr-fuzzy,"2012-07-11 19:58:19"
14735,29990,1,/home,"2012-07-11 19:53:02"
14736,29993,2,/lander-1,"2012-07-11 20:09:14"
14736,29993,2,/products,"2012-07-11 20:14:45"
14737,29995,3,/lander-1,"2012-07-11 20:16:05"
14737,29995,3,/products,"2012-07-11 20:19:42"
14737,29995,3,/the-original-mr-fuzzy,"2012-07-11 20:22:07"
14738,29998,5,/lander-1,"2012-07-11 20:28:30"
14738,29998,5,/products,"2012-07-11 20:32:50"
14738,29998,5,/the-original-mr-fuzzy,"2012-07-11 20:33:51"
14738,29998,5,/cart,"2012-07-11 20:34:23"
14738,29998,5,/shipping,"2012-07-11 20:35:49"
14739,30003,1,/lander-1,"2012-07-11 20:44:59"
14740,30004,1,/home,"2012-07-11 20:51:16"
14741,30005,1,/home,"2012-07-11 20:53:23"
14742,30006,3,/lander-1,"2012-07-11 20:56:36"
14742,30006,3,/products,"2012-07-11 21:00:06"
14742,30006,3,/the-original-mr-fuzzy,"2012-07-11 21:02:05"
14743,30009,3,/lander-1,"2012-07-11 21:32:35"
14743,30009,3,/products,"2012-07-11 21:36:54"
14743,30009,3,/the-original-mr-fuzzy,"2012-07-11 21:39:06"
14744,30011,3,/lander-1,"2012-07-11 21:38:04"
14744,30011,3,/products,"2012-07-11 21:42:27"
14744,30011,3,/the-original-mr-fuzzy,"2012-07-11 21:42:51"
14745,30015,1,/lander-1,"2012-07-11 21:47:14"
14746,30016,1,/lander-1,"2012-07-11 21:56:52"
14747,30017,3,/lander-1,"2012-07-11 21:58:25"
14747,30017,3,/products,"2012-07-11 21:59:33"
14747,30017,3,/the-original-mr-fuzzy,"2012-07-11 22:03:32"
14748,30020,3,/lander-1,"2012-07-11 22:04:01"
14748,30020,3,/products,"2012-07-11 22:09:26"
14748,30020,3,/the-original-mr-fuzzy,"2012-07-11 22:10:15"
14749,30021,2,/lander-1,"2012-07-11 22:05:10"
14749,30021,2,/products,"2012-07-11 22:06:55"
14750,30023,1,/lander-1,"2012-07-11 22:07:55"
14751,30025,2,/home,"2012-07-11 22:09:54"
14751,30025,2,/products,"2012-07-11 22:13:11"
14753,30030,6,/lander-1,"2012-07-11 22:16:27"
14753,30030,6,/products,"2012-07-11 22:17:10"
14753,30030,6,/the-original-mr-fuzzy,"2012-07-11 22:17:58"
14753,30030,6,/cart,"2012-07-11 22:18:56"
14753,30030,6,/shipping,"2012-07-11 22:20:52"
14753,30030,6,/billing,"2012-07-11 22:22:09"
14754,30037,2,/lander-1,"2012-07-11 22:26:37"
14754,30037,2,/products,"2012-07-11 22:27:36"
14755,30039,1,/lander-1,"2012-07-11 22:30:36"
14756,30040,1,/lander-1,"2012-07-11 22:40:21"
14757,30041,1,/lander-1,"2012-07-11 23:22:54"
14758,30042,5,/home,"2012-07-11 23:27:14"
14758,30042,5,/products,"2012-07-11 23:29:43"
14758,30042,5,/the-original-mr-fuzzy,"2012-07-11 23:31:21"
14758,30042,5,/cart,"2012-07-11 23:34:11"
14758,30042,5,/shipping,"2012-07-11 23:35:35"
14760,30048,1,/home,"2012-07-11 23:37:09"
14761,30049,2,/home,"2012-07-12 00:05:35"
14761,30049,2,/products,"2012-07-12 00:09:43"
14762,30051,1,/home,"2012-07-12 00:17:01"
14763,30052,1,/lander-1,"2012-07-12 00:24:55"
14764,30053,2,/home,"2012-07-12 01:00:36"
14764,30053,2,/products,"2012-07-12 01:01:59"
14765,30055,6,/lander-1,"2012-07-12 01:18:37"
14765,30055,6,/products,"2012-07-12 01:20:09"
14765,30055,6,/the-original-mr-fuzzy,"2012-07-12 01:21:16"
14765,30055,6,/cart,"2012-07-12 01:24:51"
14765,30055,6,/shipping,"2012-07-12 01:25:46"
14765,30055,6,/billing,"2012-07-12 01:26:50"
14766,30061,1,/home,"2012-07-12 01:43:18"
14767,30062,4,/home,"2012-07-12 01:52:38"
14767,30062,4,/products,"2012-07-12 01:55:31"
14767,30062,4,/the-original-mr-fuzzy,"2012-07-12 01:55:57"
14767,30062,4,/cart,"2012-07-12 01:57:36"
14768,30066,1,/lander-1,"2012-07-12 02:01:31"
14769,30067,1,/home,"2012-07-12 04:24:56"
14770,30068,1,/lander-1,"2012-07-12 04:41:30"
14771,30069,2,/home,"2012-07-12 05:04:18"
14771,30069,2,/products,"2012-07-12 05:06:34"
14774,30076,1,/home,"2012-07-12 06:39:25"
14775,30077,1,/lander-1,"2012-07-12 06:50:10"
14776,30078,3,/lander-1,"2012-07-12 06:57:18"
14776,30078,3,/products,"2012-07-12 07:00:45"
14776,30078,3,/the-original-mr-fuzzy,"2012-07-12 07:05:11"
14777,30081,3,/home,"2012-07-12 07:05:44"
14777,30081,3,/products,"2012-07-12 07:06:17"
14777,30081,3,/the-original-mr-fuzzy,"2012-07-12 07:10:27"
14778,30084,1,/home,"2012-07-12 07:26:46"
14779,30085,1,/home,"2012-07-12 07:28:34"
14781,30089,1,/lander-1,"2012-07-12 08:01:49"
14782,30090,2,/lander-1,"2012-07-12 08:02:42"
14782,30090,2,/products,"2012-07-12 08:07:27"
14783,30092,1,/lander-1,"2012-07-12 08:29:29"
14784,30093,2,/lander-1,"2012-07-12 08:30:51"
14784,30093,2,/products,"2012-07-12 08:34:47"
14786,30099,1,/lander-1,"2012-07-12 08:58:01"
14787,30100,2,/lander-1,"2012-07-12 09:04:01"
14787,30100,2,/products,"2012-07-12 09:06:15"
14788,30102,1,/home,"2012-07-12 09:10:36"
14789,30103,6,/home,"2012-07-12 09:12:41"
14789,30103,6,/products,"2012-07-12 09:17:42"
14789,30103,6,/the-original-mr-fuzzy,"2012-07-12 09:22:09"
14789,30103,6,/cart,"2012-07-12 09:24:12"
14789,30103,6,/shipping,"2012-07-12 09:27:47"
14789,30103,6,/billing,"2012-07-12 09:28:56"
14791,30106,3,/lander-1,"2012-07-12 09:18:45"
14791,30106,3,/products,"2012-07-12 09:22:07"
14791,30106,3,/the-original-mr-fuzzy,"2012-07-12 09:25:27"
14793,30114,1,/home,"2012-07-12 09:44:23"
14794,30115,1,/lander-1,"2012-07-12 09:45:42"
14795,30116,2,/lander-1,"2012-07-12 09:50:33"
14795,30116,2,/products,"2012-07-12 09:51:40"
14796,30118,1,/lander-1,"2012-07-12 09:57:27"
14798,30121,1,/home,"2012-07-12 10:18:14"
14799,30123,1,/home,"2012-07-12 10:22:07"
14800,30125,1,/lander-1,"2012-07-12 10:22:45"
14801,30127,1,/lander-1,"2012-07-12 10:23:54"
14802,30129,1,/home,"2012-07-12 10:45:51"
14803,30130,1,/home,"2012-07-12 10:47:29"
14804,30131,2,/lander-1,"2012-07-12 10:54:59"
14804,30131,2,/products,"2012-07-12 10:59:09"
14805,30133,1,/home,"2012-07-12 11:02:12"
14806,30134,3,/home,"2012-07-12 11:05:08"
14806,30134,3,/products,"2012-07-12 11:06:51"
14806,30134,3,/the-original-mr-fuzzy,"2012-07-12 11:07:24"
14807,30137,1,/home,"2012-07-12 11:11:30"
14808,30138,1,/home,"2012-07-12 11:14:43"
14809,30139,1,/lander-1,"2012-07-12 11:19:06"
14810,30140,3,/home,"2012-07-12 11:24:07"
14810,30140,3,/products,"2012-07-12 11:29:43"
14810,30140,3,/the-original-mr-fuzzy,"2012-07-12 11:31:55"
14812,30143,1,/home,"2012-07-12 11:28:09"
14813,30146,1,/home,"2012-07-12 11:36:54"
14816,30149,3,/home,"2012-07-12 11:57:38"
14816,30149,3,/products,"2012-07-12 11:58:01"
14816,30149,3,/the-original-mr-fuzzy,"2012-07-12 11:58:19"
14817,30152,1,/lander-1,"2012-07-12 12:04:00"
14818,30153,3,/home,"2012-07-12 12:04:26"
14818,30153,3,/products,"2012-07-12 12:06:16"
14818,30153,3,/the-original-mr-fuzzy,"2012-07-12 12:09:45"
14819,30154,2,/home,"2012-07-12 12:06:13"
14819,30154,2,/products,"2012-07-12 12:08:14"
14820,30158,1,/home,"2012-07-12 12:17:51"
14821,30159,6,/lander-1,"2012-07-12 12:21:38"
14821,30159,6,/products,"2012-07-12 12:27:03"
14821,30159,6,/the-original-mr-fuzzy,"2012-07-12 12:30:04"
14821,30159,6,/cart,"2012-07-12 12:32:18"
14821,30159,6,/shipping,"2012-07-12 12:34:34"
14821,30159,6,/billing,"2012-07-12 12:36:00"
14822,30160,1,/home,"2012-07-12 12:23:58"
14824,30168,1,/lander-1,"2012-07-12 12:46:24"
14825,30169,1,/home,"2012-07-12 12:47:25"
14827,30172,1,/home,"2012-07-12 12:56:54"
14828,30173,1,/lander-1,"2012-07-12 12:56:54"
14829,30174,3,/home,"2012-07-12 12:58:41"
14829,30174,3,/products,"2012-07-12 13:02:44"
14829,30174,3,/the-original-mr-fuzzy,"2012-07-12 13:06:32"
14830,30175,3,/home,"2012-07-12 13:01:05"
14830,30175,3,/products,"2012-07-12 13:01:30"
14830,30175,3,/the-original-mr-fuzzy,"2012-07-12 13:02:40"
14831,30182,1,/home,"2012-07-12 13:07:52"
14832,30183,1,/lander-1,"2012-07-12 13:15:55"
14833,30184,2,/lander-1,"2012-07-12 13:26:14"
14833,30184,2,/products,"2012-07-12 13:30:48"
14834,30186,1,/lander-1,"2012-07-12 13:42:10"
14835,30187,1,/lander-1,"2012-07-12 13:43:56"
14836,30188,1,/home,"2012-07-12 13:44:09"
14837,30189,2,/lander-1,"2012-07-12 13:47:23"
14837,30189,2,/products,"2012-07-12 13:49:22"
14838,30190,3,/lander-1,"2012-07-12 13:47:50"
14838,30190,3,/products,"2012-07-12 13:53:03"
14838,30190,3,/the-original-mr-fuzzy,"2012-07-12 13:56:06"
14840,30194,1,/home,"2012-07-12 13:52:56"
14841,30198,1,/home,"2012-07-12 13:56:49"
14842,30199,3,/home,"2012-07-12 14:00:15"
14842,30199,3,/products,"2012-07-12 14:03:44"
14842,30199,3,/the-original-mr-fuzzy,"2012-07-12 14:07:25"
14843,30202,1,/lander-1,"2012-07-12 14:12:14"
14844,30203,3,/lander-1,"2012-07-12 14:16:33"
14844,30203,3,/products,"2012-07-12 14:20:09"
14844,30203,3,/the-original-mr-fuzzy,"2012-07-12 14:21:37"
14845,30206,6,/home,"2012-07-12 14:24:28"
14845,30206,6,/products,"2012-07-12 14:29:08"
14845,30206,6,/the-original-mr-fuzzy,"2012-07-12 14:29:38"
14845,30206,6,/cart,"2012-07-12 14:31:26"
14845,30206,6,/shipping,"2012-07-12 14:33:42"
14845,30206,6,/billing,"2012-07-12 14:36:47"
14846,30212,1,/home,"2012-07-12 14:56:18"
14847,30213,6,/home,"2012-07-12 14:56:27"
14847,30213,6,/products,"2012-07-12 14:58:33"
14847,30213,6,/the-original-mr-fuzzy,"2012-07-12 15:00:47"
14847,30213,6,/cart,"2012-07-12 15:01:52"
14847,30213,6,/shipping,"2012-07-12 15:02:28"
14847,30213,6,/billing,"2012-07-12 15:04:33"
14849,30215,2,/home,"2012-07-12 14:58:24"
14849,30215,2,/products,"2012-07-12 15:02:43"
14850,30223,1,/lander-1,"2012-07-12 15:05:43"
14851,30224,1,/lander-1,"2012-07-12 15:07:50"
14852,30225,2,/lander-1,"2012-07-12 15:22:55"
14852,30225,2,/products,"2012-07-12 15:26:46"
14853,30227,1,/home,"2012-07-12 15:29:34"
14854,30228,2,/lander-1,"2012-07-12 15:31:51"
14854,30228,2,/products,"2012-07-12 15:35:36"
14855,30229,1,/home,"2012-07-12 15:33:45"
14856,30231,4,/lander-1,"2012-07-12 15:37:12"
14856,30231,4,/products,"2012-07-12 15:40:20"
14856,30231,4,/the-original-mr-fuzzy,"2012-07-12 15:40:57"
14856,30231,4,/cart,"2012-07-12 15:44:10"
14857,30234,1,/lander-1,"2012-07-12 15:42:19"
14858,30236,1,/home,"2012-07-12 15:56:06"
14859,30237,1,/home,"2012-07-12 15:58:49"
14860,30238,2,/lander-1,"2012-07-12 16:01:39"
14860,30238,2,/products,"2012-07-12 16:02:29"
14861,30240,1,/home,"2012-07-12 16:04:48"
14862,30241,1,/home,"2012-07-12 16:11:34"
14863,30242,1,/home,"2012-07-12 16:12:05"
14865,30245,7,/home,"2012-07-12 16:17:40"
14865,30245,7,/products,"2012-07-12 16:20:28"
14865,30245,7,/the-original-mr-fuzzy,"2012-07-12 16:21:04"
14865,30245,7,/cart,"2012-07-12 16:22:04"
14865,30245,7,/shipping,"2012-07-12 16:24:20"
14865,30245,7,/billing,"2012-07-12 16:24:53"
14865,30245,7,/thank-you-for-your-order,"2012-07-12 16:32:46"
14866,30255,5,/lander-1,"2012-07-12 16:30:35"
14866,30255,5,/products,"2012-07-12 16:35:31"
14866,30255,5,/the-original-mr-fuzzy,"2012-07-12 16:36:38"
14866,30255,5,/cart,"2012-07-12 16:40:24"
14866,30255,5,/shipping,"2012-07-12 16:42:20"
14867,30256,1,/lander-1,"2012-07-12 16:30:58"
14868,30257,1,/home,"2012-07-12 16:31:14"
14869,30263,2,/home,"2012-07-12 16:42:22"
14869,30263,2,/products,"2012-07-12 16:43:22"
14870,30265,1,/home,"2012-07-12 16:45:47"
14872,30267,1,/home,"2012-07-12 16:54:48"
14873,30268,1,/lander-1,"2012-07-12 16:59:56"
14874,30269,1,/lander-1,"2012-07-12 17:01:13"
14875,30270,1,/lander-1,"2012-07-12 17:21:53"
14876,30271,3,/home,"2012-07-12 17:24:49"
14876,30271,3,/products,"2012-07-12 17:26:44"
14876,30271,3,/the-original-mr-fuzzy,"2012-07-12 17:30:19"
14877,30272,1,/lander-1,"2012-07-12 17:26:07"
14878,30274,4,/lander-1,"2012-07-12 17:28:13"
14878,30274,4,/products,"2012-07-12 17:31:24"
14878,30274,4,/the-original-mr-fuzzy,"2012-07-12 17:32:24"
14878,30274,4,/cart,"2012-07-12 17:33:12"
14879,30277,2,/home,"2012-07-12 17:32:15"
14879,30277,2,/products,"2012-07-12 17:37:17"
14880,30281,3,/lander-1,"2012-07-12 17:38:04"
14880,30281,3,/products,"2012-07-12 17:40:10"
14880,30281,3,/the-original-mr-fuzzy,"2012-07-12 17:43:02"
14881,30283,3,/home,"2012-07-12 17:40:51"
14881,30283,3,/products,"2012-07-12 17:44:46"
14881,30283,3,/the-original-mr-fuzzy,"2012-07-12 17:47:01"
14883,30289,3,/home,"2012-07-12 18:05:02"
14883,30289,3,/products,"2012-07-12 18:10:42"
14883,30289,3,/the-original-mr-fuzzy,"2012-07-12 18:11:10"
14885,30298,4,/home,"2012-07-12 18:29:51"
14885,30298,4,/products,"2012-07-12 18:30:27"
14885,30298,4,/the-original-mr-fuzzy,"2012-07-12 18:34:29"
14885,30298,4,/cart,"2012-07-12 18:36:47"
14886,30300,1,/home,"2012-07-12 18:31:35"
14887,30303,1,/lander-1,"2012-07-12 18:40:44"
14888,30304,1,/home,"2012-07-12 18:40:49"
14889,30305,7,/lander-1,"2012-07-12 18:44:42"
14889,30305,7,/products,"2012-07-12 18:50:02"
14889,30305,7,/the-original-mr-fuzzy,"2012-07-12 18:54:09"
14889,30305,7,/cart,"2012-07-12 18:57:46"
14889,30305,7,/shipping,"2012-07-12 19:00:17"
14889,30305,7,/billing,"2012-07-12 19:03:03"
14889,30305,7,/thank-you-for-your-order,"2012-07-12 19:04:07"
14890,30306,3,/lander-1,"2012-07-12 18:49:07"
14890,30306,3,/products,"2012-07-12 18:49:52"
14890,30306,3,/the-original-mr-fuzzy,"2012-07-12 18:53:44"
14891,30311,1,/lander-1,"2012-07-12 18:55:09"
14892,30314,2,/lander-1,"2012-07-12 19:02:24"
14892,30314,2,/products,"2012-07-12 19:03:20"
14893,30317,1,/home,"2012-07-12 19:03:53"
14894,30319,2,/home,"2012-07-12 19:04:47"
14894,30319,2,/products,"2012-07-12 19:10:00"
14895,30321,7,/home,"2012-07-12 19:32:11"
14895,30321,7,/products,"2012-07-12 19:37:08"
14895,30321,7,/the-original-mr-fuzzy,"2012-07-12 19:39:25"
14895,30321,7,/cart,"2012-07-12 19:42:51"
14895,30321,7,/shipping,"2012-07-12 19:45:44"
14895,30321,7,/billing,"2012-07-12 19:48:52"
14895,30321,7,/thank-you-for-your-order,"2012-07-12 19:52:36"
14896,30322,1,/home,"2012-07-12 19:33:08"
14897,30323,2,/home,"2012-07-12 19:33:51"
14897,30323,2,/products,"2012-07-12 19:36:07"
14899,30329,1,/home,"2012-07-12 19:43:40"
14900,30334,6,/lander-1,"2012-07-12 20:19:40"
14900,30334,6,/products,"2012-07-12 20:22:37"
14900,30334,6,/the-original-mr-fuzzy,"2012-07-12 20:26:38"
14900,30334,6,/cart,"2012-07-12 20:28:54"
14900,30334,6,/shipping,"2012-07-12 20:31:52"
14900,30334,6,/billing,"2012-07-12 20:33:05"
14901,30336,6,/lander-1,"2012-07-12 20:23:14"
14901,30336,6,/products,"2012-07-12 20:27:12"
14901,30336,6,/the-original-mr-fuzzy,"2012-07-12 20:31:21"
14901,30336,6,/cart,"2012-07-12 20:31:57"
14901,30336,6,/shipping,"2012-07-12 20:34:13"
14901,30336,6,/billing,"2012-07-12 20:36:24"
14904,30356,1,/home,"2012-07-12 20:41:45"
14905,30357,1,/lander-1,"2012-07-12 20:42:10"
14906,30358,3,/home,"2012-07-12 21:08:57"
14906,30358,3,/products,"2012-07-12 21:13:51"
14906,30358,3,/the-original-mr-fuzzy,"2012-07-12 21:16:42"
14907,30361,1,/lander-1,"2012-07-12 21:24:52"
14908,30362,1,/home,"2012-07-12 21:38:35"
14909,30363,2,/lander-1,"2012-07-12 21:43:45"
14909,30363,2,/products,"2012-07-12 21:48:29"
14910,30365,6,/lander-1,"2012-07-12 22:18:05"
14910,30365,6,/products,"2012-07-12 22:20:47"
14910,30365,6,/the-original-mr-fuzzy,"2012-07-12 22:21:16"
14910,30365,6,/cart,"2012-07-12 22:23:28"
14910,30365,6,/shipping,"2012-07-12 22:26:42"
14910,30365,6,/billing,"2012-07-12 22:28:13"
14911,30367,3,/lander-1,"2012-07-12 22:21:04"
14911,30367,3,/products,"2012-07-12 22:23:35"
14911,30367,3,/the-original-mr-fuzzy,"2012-07-12 22:26:01"
14912,30371,1,/home,"2012-07-12 22:25:59"
14913,30375,1,/home,"2012-07-12 22:48:17"
14914,30376,3,/home,"2012-07-12 22:49:22"
14914,30376,3,/products,"2012-07-12 22:53:17"
14914,30376,3,/the-original-mr-fuzzy,"2012-07-12 22:54:54"
14915,30379,1,/lander-1,"2012-07-12 23:18:04"
14916,30380,6,/lander-1,"2012-07-12 23:20:40"
14916,30380,6,/products,"2012-07-12 23:25:22"
14916,30380,6,/the-original-mr-fuzzy,"2012-07-12 23:25:53"
14916,30380,6,/cart,"2012-07-12 23:29:18"
14916,30380,6,/shipping,"2012-07-12 23:31:45"
14916,30380,6,/billing,"2012-07-12 23:32:45"
14917,30383,2,/lander-1,"2012-07-12 23:27:05"
14917,30383,2,/products,"2012-07-12 23:28:58"
14918,30384,7,/lander-1,"2012-07-12 23:27:37"
14918,30384,7,/products,"2012-07-12 23:30:59"
14918,30384,7,/the-original-mr-fuzzy,"2012-07-12 23:32:56"
14918,30384,7,/cart,"2012-07-12 23:35:40"
14918,30384,7,/shipping,"2012-07-12 23:37:54"
14918,30384,7,/billing,"2012-07-12 23:40:58"
14918,30384,7,/thank-you-for-your-order,"2012-07-12 23:48:07"
14920,30395,1,/lander-1,"2012-07-12 23:46:25"
14921,30397,1,/lander-1,"2012-07-12 23:54:21"
14922,30398,3,/home,"2012-07-13 00:09:43"
14922,30398,3,/products,"2012-07-13 00:13:30"
14922,30398,3,/the-original-mr-fuzzy,"2012-07-13 00:17:00"
14923,30400,1,/lander-1,"2012-07-13 00:16:33"
14924,30402,1,/lander-1,"2012-07-13 00:23:08"
14925,30403,1,/home,"2012-07-13 00:32:18"
14926,30404,4,/home,"2012-07-13 00:48:51"
14926,30404,4,/products,"2012-07-13 00:51:32"
14926,30404,4,/the-original-mr-fuzzy,"2012-07-13 00:54:08"
14926,30404,4,/cart,"2012-07-13 00:57:07"
14928,30409,1,/home,"2012-07-13 03:03:27"
14930,30411,1,/home,"2012-07-13 03:16:51"
14931,30415,1,/lander-1,"2012-07-13 03:38:52"
14932,30416,1,/home,"2012-07-13 04:02:14"
14933,30417,2,/lander-1,"2012-07-13 04:17:41"
14933,30417,2,/products,"2012-07-13 04:21:02"
14934,30419,6,/lander-1,"2012-07-13 04:50:33"
14934,30419,6,/products,"2012-07-13 04:53:12"
14934,30419,6,/the-original-mr-fuzzy,"2012-07-13 04:56:12"
14934,30419,6,/cart,"2012-07-13 04:56:41"
14934,30419,6,/shipping,"2012-07-13 05:00:10"
14934,30419,6,/billing,"2012-07-13 05:00:31"
14935,30421,1,/home,"2012-07-13 04:55:24"
14936,30426,1,/home,"2012-07-13 05:16:44"
14937,30427,1,/lander-1,"2012-07-13 06:09:54"
14938,30428,1,/home,"2012-07-13 06:40:28"
14939,30429,1,/lander-1,"2012-07-13 06:49:13"
14940,30430,1,/lander-1,"2012-07-13 07:01:32"
14941,30431,1,/home,"2012-07-13 07:04:01"
14942,30432,1,/lander-1,"2012-07-13 07:24:03"
14943,30433,7,/lander-1,"2012-07-13 07:58:02"
14943,30433,7,/products,"2012-07-13 08:00:50"
14943,30433,7,/the-original-mr-fuzzy,"2012-07-13 08:04:31"
14943,30433,7,/cart,"2012-07-13 08:05:42"
14943,30433,7,/shipping,"2012-07-13 08:08:54"
14943,30433,7,/billing,"2012-07-13 08:09:50"
14943,30433,7,/thank-you-for-your-order,"2012-07-13 08:10:50"
14944,30434,1,/lander-1,"2012-07-13 08:00:34"
14945,30441,2,/home,"2012-07-13 08:13:02"
14945,30441,2,/products,"2012-07-13 08:13:27"
14946,30443,3,/home,"2012-07-13 08:19:17"
14946,30443,3,/products,"2012-07-13 08:20:43"
14946,30443,3,/the-original-mr-fuzzy,"2012-07-13 08:21:06"
14947,30446,1,/lander-1,"2012-07-13 08:22:06"
14948,30447,3,/lander-1,"2012-07-13 08:37:05"
14948,30447,3,/products,"2012-07-13 08:41:52"
14948,30447,3,/the-original-mr-fuzzy,"2012-07-13 08:45:42"
14949,30450,3,/lander-1,"2012-07-13 08:56:56"
14949,30450,3,/products,"2012-07-13 08:58:18"
14949,30450,3,/the-original-mr-fuzzy,"2012-07-13 09:02:48"
14950,30453,2,/lander-1,"2012-07-13 09:04:35"
14950,30453,2,/products,"2012-07-13 09:05:37"
14951,30455,3,/home,"2012-07-13 09:11:25"
14951,30455,3,/products,"2012-07-13 09:15:45"
14951,30455,3,/the-original-mr-fuzzy,"2012-07-13 09:17:39"
14952,30457,4,/home,"2012-07-13 09:16:57"
14952,30457,4,/products,"2012-07-13 09:18:14"
14952,30457,4,/the-original-mr-fuzzy,"2012-07-13 09:22:51"
14952,30457,4,/cart,"2012-07-13 09:26:52"
14953,30462,3,/home,"2012-07-13 09:32:16"
14953,30462,3,/products,"2012-07-13 09:34:03"
14953,30462,3,/the-original-mr-fuzzy,"2012-07-13 09:37:57"
14954,30464,1,/home,"2012-07-13 09:34:48"
14955,30466,1,/home,"2012-07-13 09:46:48"
14956,30467,6,/home,"2012-07-13 09:47:49"
14956,30467,6,/products,"2012-07-13 09:50:14"
14956,30467,6,/the-original-mr-fuzzy,"2012-07-13 09:51:13"
14956,30467,6,/cart,"2012-07-13 09:52:47"
14956,30467,6,/shipping,"2012-07-13 09:54:24"
14956,30467,6,/billing,"2012-07-13 09:54:46"
14957,30472,1,/lander-1,"2012-07-13 09:54:24"
14958,30474,1,/home,"2012-07-13 10:21:40"
14959,30475,1,/home,"2012-07-13 10:22:13"
14960,30476,7,/lander-1,"2012-07-13 10:25:42"
14960,30476,7,/products,"2012-07-13 10:27:49"
14960,30476,7,/the-original-mr-fuzzy,"2012-07-13 10:29:38"
14960,30476,7,/cart,"2012-07-13 10:32:16"
14960,30476,7,/shipping,"2012-07-13 10:34:02"
14960,30476,7,/billing,"2012-07-13 10:35:41"
14960,30476,7,/thank-you-for-your-order,"2012-07-13 10:41:18"
14961,30479,1,/home,"2012-07-13 10:30:25"
14962,30483,1,/lander-1,"2012-07-13 10:35:49"
14963,30485,3,/lander-1,"2012-07-13 10:44:35"
14963,30485,3,/products,"2012-07-13 10:45:48"
14963,30485,3,/the-original-mr-fuzzy,"2012-07-13 10:47:15"
14965,30489,1,/lander-1,"2012-07-13 11:07:21"
14968,30493,1,/home,"2012-07-13 11:21:01"
14969,30494,2,/lander-1,"2012-07-13 11:21:55"
14969,30494,2,/products,"2012-07-13 11:22:34"
14970,30496,1,/home,"2012-07-13 11:28:26"
14971,30497,1,/home,"2012-07-13 11:43:46"
14972,30498,4,/lander-1,"2012-07-13 12:06:53"
14972,30498,4,/products,"2012-07-13 12:10:04"
14972,30498,4,/the-original-mr-fuzzy,"2012-07-13 12:11:36"
14972,30498,4,/cart,"2012-07-13 12:12:20"
14974,30503,1,/home,"2012-07-13 12:13:43"
14975,30506,2,/home,"2012-07-13 12:33:49"
14975,30506,2,/products,"2012-07-13 12:34:52"
14976,30508,3,/home,"2012-07-13 12:42:20"
14976,30508,3,/products,"2012-07-13 12:47:05"
14976,30508,3,/the-original-mr-fuzzy,"2012-07-13 12:48:51"
14977,30509,2,/lander-1,"2012-07-13 12:44:08"
14977,30509,2,/products,"2012-07-13 12:49:17"
14978,30510,1,/home,"2012-07-13 12:46:22"
14979,30513,7,/lander-1,"2012-07-13 12:49:02"
14979,30513,7,/products,"2012-07-13 12:51:30"
14979,30513,7,/the-original-mr-fuzzy,"2012-07-13 12:55:14"
14979,30513,7,/cart,"2012-07-13 12:57:55"
14979,30513,7,/shipping,"2012-07-13 13:01:32"
14979,30513,7,/billing,"2012-07-13 13:02:29"
14979,30513,7,/thank-you-for-your-order,"2012-07-13 13:03:58"
14980,30516,1,/lander-1,"2012-07-13 12:54:48"
