user_id,new_session_id,new_sessions_created_at,repeat_session_id,repeat_session_created_at
179403,207107,"2014-03-03 09:24:07",NULL,NULL
179404,207109,"2014-03-03 09:26:09",NULL,NULL
179405,207110,"2014-03-03 09:26:27",NULL,NULL
179406,207111,"2014-03-03 09:30:35",NULL,NULL
179407,207112,"2014-03-03 09:32:54",NULL,NULL
179408,207113,"2014-03-03 09:35:05",NULL,NULL
179409,207114,"2014-03-03 09:35:51",NULL,NULL
179410,207115,"2014-03-03 09:37:06",NULL,NULL
179411,207116,"2014-03-03 09:37:47",NULL,NULL
179412,207117,"2014-03-03 09:43:41",NULL,NULL
179413,207119,"2014-03-03 09:45:34",NULL,NULL
179414,207120,"2014-03-03 09:53:17",NULL,NULL
179415,207121,"2014-03-03 09:53:53",NULL,NULL
179416,207122,"2014-03-03 09:53:56",NULL,NULL
179417,207123,"2014-03-03 09:55:01",NULL,NULL
179418,207124,"2014-03-03 09:57:00",NULL,NULL
179419,207126,"2014-03-03 10:04:36",NULL,NULL
179420,207127,"2014-03-03 10:04:50",NULL,NULL
179421,207128,"2014-03-03 10:07:31",NULL,NULL
179422,207131,"2014-03-03 10:14:26",NULL,NULL
179423,207132,"2014-03-03 10:18:03",NULL,NULL
179424,207133,"2014-03-03 10:20:56",NULL,NULL
179425,207134,"2014-03-03 10:25:34",NULL,NULL
179426,207135,"2014-03-03 10:26:38",NULL,NULL
179427,207137,"2014-03-03 10:33:12",NULL,NULL
179428,207138,"2014-03-03 10:33:33",NULL,NULL
179429,207139,"2014-03-03 10:33:55",NULL,NULL
179430,207142,"2014-03-03 10:36:46",NULL,NULL
179431,207144,"2014-03-03 10:37:00",NULL,NULL
179432,207145,"2014-03-03 10:38:39",NULL,NULL
179433,207147,"2014-03-03 10:39:31",NULL,NULL
179434,207149,"2014-03-03 10:41:08",218875,"2014-03-25 12:47:50"
179434,207149,"2014-03-03 10:41:08",240641,"2014-05-02 19:51:37"
179434,207149,"2014-03-03 10:41:08",244921,"2014-05-10 10:20:43"
179435,207150,"2014-03-03 10:44:24",NULL,NULL
179436,207152,"2014-03-03 10:48:33",NULL,NULL
179437,207153,"2014-03-03 10:52:56",234259,"2014-04-22 13:12:38"
179438,207154,"2014-03-03 10:56:50",NULL,NULL
179439,207156,"2014-03-03 11:01:08",NULL,NULL
179440,207157,"2014-03-03 11:03:40",NULL,NULL
179441,207158,"2014-03-03 11:05:27",211760,"2014-03-11 13:26:02"
179442,207160,"2014-03-03 11:06:44",NULL,NULL
179443,207161,"2014-03-03 11:09:00",NULL,NULL
179444,207162,"2014-03-03 11:09:22",NULL,NULL
179445,207163,"2014-03-03 11:11:17",NULL,NULL
179446,207164,"2014-03-03 11:12:03",NULL,NULL
179447,207165,"2014-03-03 11:12:48",230010,"2014-04-14 23:37:51"
179447,207165,"2014-03-03 11:12:48",235168,"2014-04-23 16:48:12"
179447,207165,"2014-03-03 11:12:48",237856,"2014-04-28 18:29:10"
179448,207166,"2014-03-03 11:14:13",NULL,NULL
179449,207170,"2014-03-03 11:18:53",NULL,NULL
179450,207172,"2014-03-03 11:20:33",238600,"2014-04-29 21:17:49"
179450,207172,"2014-03-03 11:20:33",247444,"2014-05-14 17:32:25"
179450,207172,"2014-03-03 11:20:33",253195,"2014-05-24 03:42:32"
179451,207173,"2014-03-03 11:20:38",NULL,NULL
179452,207174,"2014-03-03 11:22:42",NULL,NULL
179453,207175,"2014-03-03 11:25:30",NULL,NULL
179454,207176,"2014-03-03 11:28:46",NULL,NULL
179455,207177,"2014-03-03 11:31:03",NULL,NULL
179456,207178,"2014-03-03 11:31:30",NULL,NULL
179457,207179,"2014-03-03 11:33:31",NULL,NULL
179458,207180,"2014-03-03 11:33:37",NULL,NULL
179459,207181,"2014-03-03 11:33:52",NULL,NULL
179460,207182,"2014-03-03 11:34:18",212357,"2014-03-12 11:11:51"
179461,207183,"2014-03-03 11:34:40",224910,"2014-04-06 00:55:12"
179462,207184,"2014-03-03 11:37:06",NULL,NULL
179463,207185,"2014-03-03 11:38:04",NULL,NULL
179464,207186,"2014-03-03 11:42:56",NULL,NULL
179465,207187,"2014-03-03 11:43:37",NULL,NULL
179466,207188,"2014-03-03 11:44:08",NULL,NULL
179467,207190,"2014-03-03 11:46:04",NULL,NULL
179468,207191,"2014-03-03 11:47:03",NULL,NULL
179469,207192,"2014-03-03 11:47:04",NULL,NULL
179470,207193,"2014-03-03 11:48:02",NULL,NULL
179471,207194,"2014-03-03 11:49:51",244165,"2014-05-09 02:12:58"
179472,207196,"2014-03-03 11:50:59",NULL,NULL
179473,207197,"2014-03-03 11:52:32",NULL,NULL
179474,207198,"2014-03-03 11:54:20",NULL,NULL
179475,207199,"2014-03-03 11:54:35",NULL,NULL
179476,207200,"2014-03-03 11:56:07",NULL,NULL
179477,207203,"2014-03-03 12:05:06",NULL,NULL
179478,207204,"2014-03-03 12:05:56",NULL,NULL
179479,207205,"2014-03-03 12:06:31",NULL,NULL
179480,207206,"2014-03-03 12:07:36",235001,"2014-04-23 13:39:18"
179480,207206,"2014-03-03 12:07:36",250452,"2014-05-20 01:21:16"
179480,207206,"2014-03-03 12:07:36",259992,"2014-06-05 10:17:05"
179481,207207,"2014-03-03 12:12:06",NULL,NULL
179482,207209,"2014-03-03 12:15:02",NULL,NULL
179483,207210,"2014-03-03 12:16:53",NULL,NULL
179484,207213,"2014-03-03 12:19:33",239951,"2014-05-01 19:31:46"
179484,207213,"2014-03-03 12:19:33",247542,"2014-05-14 20:24:59"
179484,207213,"2014-03-03 12:19:33",251792,"2014-05-22 00:45:37"
179485,207215,"2014-03-03 12:20:40",NULL,NULL
179486,207216,"2014-03-03 12:21:30",NULL,NULL
179487,207217,"2014-03-03 12:22:09",NULL,NULL
179488,207218,"2014-03-03 12:22:38",237857,"2014-04-28 18:29:12"
179489,207222,"2014-03-03 12:26:29",NULL,NULL
179490,207223,"2014-03-03 12:27:36",NULL,NULL
179491,207224,"2014-03-03 12:28:04",219453,"2014-03-26 12:24:16"
179492,207225,"2014-03-03 12:28:32",NULL,NULL
179493,207226,"2014-03-03 12:28:44",220410,"2014-03-28 02:45:21"
179494,207227,"2014-03-03 12:31:09",NULL,NULL
179495,207228,"2014-03-03 12:32:06",NULL,NULL
179496,207229,"2014-03-03 12:33:05",NULL,NULL
179497,207230,"2014-03-03 12:34:16",232701,"2014-04-19 00:58:54"
179498,207231,"2014-03-03 12:35:54",NULL,NULL
179499,207232,"2014-03-03 12:44:18",NULL,NULL
179500,207233,"2014-03-03 12:44:28",NULL,NULL
179501,207234,"2014-03-03 12:47:52",NULL,NULL
179502,207235,"2014-03-03 12:52:21",240853,"2014-05-03 12:36:50"
179503,207236,"2014-03-03 12:53:57",NULL,NULL
179504,207237,"2014-03-03 12:58:18",NULL,NULL
179505,207238,"2014-03-03 12:58:23",NULL,NULL
179506,207239,"2014-03-03 12:58:49",NULL,NULL
179507,207240,"2014-03-03 13:01:37",NULL,NULL
179508,207241,"2014-03-03 13:02:51",NULL,NULL
179509,207243,"2014-03-03 13:12:52",NULL,NULL
179510,207244,"2014-03-03 13:21:41",NULL,NULL
179511,207245,"2014-03-03 13:22:26",NULL,NULL
179512,207246,"2014-03-03 13:24:16",NULL,NULL
179513,207247,"2014-03-03 13:25:32",NULL,NULL
179514,207248,"2014-03-03 13:26:13",NULL,NULL
179515,207249,"2014-03-03 13:28:05",NULL,NULL
179516,207251,"2014-03-03 13:31:58",238244,"2014-04-29 12:33:00"
179517,207252,"2014-03-03 13:32:21",NULL,NULL
179518,207253,"2014-03-03 13:36:36",NULL,NULL
179519,207254,"2014-03-03 13:37:21",NULL,NULL
179520,207255,"2014-03-03 13:38:27",232831,"2014-04-19 11:59:43"
179521,207256,"2014-03-03 13:38:58",NULL,NULL
179522,207258,"2014-03-03 13:42:28",NULL,NULL
179523,207259,"2014-03-03 13:42:46",NULL,NULL
179524,207260,"2014-03-03 13:43:00",NULL,NULL
179525,207261,"2014-03-03 13:46:18",223327,"2014-04-02 23:08:08"
179526,207263,"2014-03-03 13:51:14",NULL,NULL
179527,207265,"2014-03-03 13:57:15",NULL,NULL
179528,207266,"2014-03-03 14:00:13",NULL,NULL
179529,207267,"2014-03-03 14:02:49",NULL,NULL
179530,207268,"2014-03-03 14:03:18",NULL,NULL
179531,207269,"2014-03-03 14:03:21",NULL,NULL
179532,207270,"2014-03-03 14:04:42",NULL,NULL
179533,207272,"2014-03-03 14:05:47",239972,"2014-05-01 20:14:26"
179534,207273,"2014-03-03 14:06:43",NULL,NULL
179535,207274,"2014-03-03 14:08:14",NULL,NULL
179536,207275,"2014-03-03 14:10:29",NULL,NULL
179537,207276,"2014-03-03 14:11:23",NULL,NULL
179538,207277,"2014-03-03 14:11:48",NULL,NULL
179539,207278,"2014-03-03 14:14:00",218462,"2014-03-24 16:00:24"
179540,207280,"2014-03-03 14:16:08",NULL,NULL
179541,207281,"2014-03-03 14:19:59",211721,"2014-03-11 12:07:24"
179542,207282,"2014-03-03 14:21:19",NULL,NULL
179543,207284,"2014-03-03 14:24:29",NULL,NULL
179544,207285,"2014-03-03 14:24:38",NULL,NULL
179545,207286,"2014-03-03 14:24:56",NULL,NULL
179546,207287,"2014-03-03 14:25:25",NULL,NULL
179547,207288,"2014-03-03 14:25:34",NULL,NULL
179548,207289,"2014-03-03 14:26:07",NULL,NULL
179549,207290,"2014-03-03 14:26:16",NULL,NULL
179550,207291,"2014-03-03 14:27:00",241282,"2014-05-04 22:58:35"
179551,207292,"2014-03-03 14:28:42",NULL,NULL
179552,207293,"2014-03-03 14:28:42",225422,"2014-04-07 09:57:20"
179553,207295,"2014-03-03 14:30:54",NULL,NULL
179554,207296,"2014-03-03 14:32:24",NULL,NULL
179555,207297,"2014-03-03 14:35:45",NULL,NULL
179556,207298,"2014-03-03 14:37:11",NULL,NULL
179557,207300,"2014-03-03 14:39:15",NULL,NULL
179558,207301,"2014-03-03 14:39:21",NULL,NULL
179559,207302,"2014-03-03 14:40:56",NULL,NULL
179560,207303,"2014-03-03 14:42:44",NULL,NULL
179561,207304,"2014-03-03 14:44:49",235158,"2014-04-23 16:34:31"
179562,207305,"2014-03-03 14:44:57",NULL,NULL
179563,207306,"2014-03-03 14:44:59",NULL,NULL
179564,207307,"2014-03-03 14:49:43",NULL,NULL
179565,207308,"2014-03-03 14:51:14",NULL,NULL
179566,207309,"2014-03-03 14:51:20",NULL,NULL
179567,207310,"2014-03-03 14:54:32",NULL,NULL
179568,207311,"2014-03-03 14:55:40",NULL,NULL
179569,207312,"2014-03-03 15:02:07",NULL,NULL
179570,207313,"2014-03-03 15:05:38",NULL,NULL
179571,207314,"2014-03-03 15:07:11",NULL,NULL
179572,207315,"2014-03-03 15:11:09",NULL,NULL
179573,207316,"2014-03-03 15:12:13",NULL,NULL
179574,207317,"2014-03-03 15:14:41",NULL,NULL
179575,207318,"2014-03-03 15:16:30",212474,"2014-03-12 13:29:04"
179575,207318,"2014-03-03 15:16:30",231706,"2014-04-17 14:09:53"
179575,207318,"2014-03-03 15:16:30",240733,"2014-05-03 02:06:48"
179576,207319,"2014-03-03 15:16:41",NULL,NULL
179577,207321,"2014-03-03 15:19:26",NULL,NULL
179578,207322,"2014-03-03 15:19:46",223037,"2014-04-02 14:02:03"
179579,207324,"2014-03-03 15:20:50",NULL,NULL
179580,207325,"2014-03-03 15:22:31",214991,"2014-03-17 12:35:39"
179581,207326,"2014-03-03 15:23:00",NULL,NULL
179582,207327,"2014-03-03 15:25:01",NULL,NULL
179583,207329,"2014-03-03 15:34:38",NULL,NULL
179584,207330,"2014-03-03 15:36:08",213856,"2014-03-14 14:17:15"
179585,207331,"2014-03-03 15:38:50",NULL,NULL
179586,207332,"2014-03-03 15:39:50",NULL,NULL
179587,207333,"2014-03-03 15:40:51",NULL,NULL
179588,207334,"2014-03-03 15:43:58",NULL,NULL
179589,207335,"2014-03-03 15:48:40",NULL,NULL
179590,207336,"2014-03-03 15:53:07",NULL,NULL
179591,207337,"2014-03-03 15:55:06",NULL,NULL
179592,207338,"2014-03-03 15:55:30",NULL,NULL
179593,207339,"2014-03-03 16:00:32",211345,"2014-03-10 18:48:46"
179594,207340,"2014-03-03 16:01:59",231426,"2014-04-17 07:36:57"
179595,207341,"2014-03-03 16:03:57",NULL,NULL
179596,207343,"2014-03-03 16:07:41",NULL,NULL
179597,207345,"2014-03-03 16:12:12",NULL,NULL
179598,207346,"2014-03-03 16:13:55",NULL,NULL
179599,207347,"2014-03-03 16:14:21",NULL,NULL
179600,207348,"2014-03-03 16:14:59",NULL,NULL
179601,207349,"2014-03-03 16:15:33",227837,"2014-04-10 16:37:29"
179602,207350,"2014-03-03 16:19:46",NULL,NULL
179603,207351,"2014-03-03 16:20:02",NULL,NULL
179604,207352,"2014-03-03 16:24:12",NULL,NULL
179605,207353,"2014-03-03 16:25:21",NULL,NULL
179606,207355,"2014-03-03 16:28:32",NULL,NULL
179607,207356,"2014-03-03 16:28:46",NULL,NULL
179608,207357,"2014-03-03 16:28:57",NULL,NULL
179609,207358,"2014-03-03 16:30:29",233920,"2014-04-21 20:43:42"
179610,207362,"2014-03-03 16:33:16",NULL,NULL
179611,207363,"2014-03-03 16:38:15",NULL,NULL
179612,207364,"2014-03-03 16:38:29",NULL,NULL
179613,207365,"2014-03-03 16:39:32",NULL,NULL
179614,207366,"2014-03-03 16:39:57",NULL,NULL
179615,207367,"2014-03-03 16:40:15",NULL,NULL
179616,207368,"2014-03-03 16:41:31",NULL,NULL
179617,207369,"2014-03-03 16:41:55",223660,"2014-04-03 13:51:28"
179618,207370,"2014-03-03 16:44:02",NULL,NULL
179619,207371,"2014-03-03 16:45:18",NULL,NULL
179620,207372,"2014-03-03 16:46:10",NULL,NULL
179621,207373,"2014-03-03 16:48:07",NULL,NULL
179622,207374,"2014-03-03 16:48:10",NULL,NULL
179623,207375,"2014-03-03 16:49:19",NULL,NULL
179624,207376,"2014-03-03 16:49:34",NULL,NULL
179625,207378,"2014-03-03 16:52:39",242572,"2014-05-06 18:45:33"
179626,207379,"2014-03-03 16:53:19",243499,"2014-05-08 06:37:11"
179627,207380,"2014-03-03 16:53:32",NULL,NULL
179628,207381,"2014-03-03 16:54:20",NULL,NULL
179629,207382,"2014-03-03 16:54:35",NULL,NULL
179630,207383,"2014-03-03 16:57:58",NULL,NULL
179631,207384,"2014-03-03 16:59:28",NULL,NULL
179632,207385,"2014-03-03 17:02:07",NULL,NULL
179633,207387,"2014-03-03 17:03:15",NULL,NULL
179634,207388,"2014-03-03 17:04:32",NULL,NULL
179635,207389,"2014-03-03 17:06:00",NULL,NULL
179636,207390,"2014-03-03 17:09:18",NULL,NULL
179637,207391,"2014-03-03 17:10:26",NULL,NULL
179638,207392,"2014-03-03 17:10:33",NULL,NULL
179639,207393,"2014-03-03 17:11:06",NULL,NULL
179640,207394,"2014-03-03 17:11:19",NULL,NULL
179641,207395,"2014-03-03 17:13:45",NULL,NULL
179642,207396,"2014-03-03 17:14:06",NULL,NULL
179643,207397,"2014-03-03 17:16:01",NULL,NULL
179644,207398,"2014-03-03 17:16:38",NULL,NULL
179645,207399,"2014-03-03 17:17:06",NULL,NULL
179646,207400,"2014-03-03 17:19:22",NULL,NULL
179647,207401,"2014-03-03 17:19:51",NULL,NULL
179648,207402,"2014-03-03 17:21:07",NULL,NULL
179649,207403,"2014-03-03 17:24:30",NULL,NULL
179650,207404,"2014-03-03 17:24:37",NULL,NULL
179651,207405,"2014-03-03 17:25:17",NULL,NULL
179652,207407,"2014-03-03 17:28:15",NULL,NULL
179653,207409,"2014-03-03 17:29:41",NULL,NULL
179654,207410,"2014-03-03 17:30:03",NULL,NULL
179655,207411,"2014-03-03 17:31:03",NULL,NULL
179656,207412,"2014-03-03 17:31:37",NULL,NULL
179657,207413,"2014-03-03 17:34:04",NULL,NULL
179658,207414,"2014-03-03 17:34:19",NULL,NULL
179659,207415,"2014-03-03 17:36:19",225832,"2014-04-07 20:12:22"
179659,207415,"2014-03-03 17:36:19",235318,"2014-04-23 21:02:13"
179659,207415,"2014-03-03 17:36:19",243465,"2014-05-08 05:01:24"
179660,207419,"2014-03-03 17:43:38",NULL,NULL
179661,207420,"2014-03-03 17:45:37",NULL,NULL
179662,207422,"2014-03-03 17:49:36",NULL,NULL
179663,207423,"2014-03-03 17:51:30",NULL,NULL
179664,207424,"2014-03-03 17:52:18",NULL,NULL
179665,207425,"2014-03-03 17:54:49",NULL,NULL
179666,207426,"2014-03-03 17:54:54",NULL,NULL
179667,207427,"2014-03-03 17:55:59",NULL,NULL
179668,207429,"2014-03-03 17:57:33",NULL,NULL
179669,207431,"2014-03-03 18:01:30",244002,"2014-05-08 18:51:37"
179670,207432,"2014-03-03 18:01:39",NULL,NULL
179671,207433,"2014-03-03 18:02:30",NULL,NULL
179672,207434,"2014-03-03 18:03:49",NULL,NULL
179673,207435,"2014-03-03 18:06:08",NULL,NULL
179674,207436,"2014-03-03 18:08:49",NULL,NULL
179675,207437,"2014-03-03 18:09:23",NULL,NULL
179676,207438,"2014-03-03 18:10:08",NULL,NULL
179677,207439,"2014-03-03 18:12:29",NULL,NULL
179678,207440,"2014-03-03 18:12:43",NULL,NULL
179679,207441,"2014-03-03 18:13:47",NULL,NULL
179680,207442,"2014-03-03 18:14:22",NULL,NULL
179681,207443,"2014-03-03 18:17:49",NULL,NULL
179682,207444,"2014-03-03 18:23:01",NULL,NULL
179683,207445,"2014-03-03 18:23:13",NULL,NULL
179684,207447,"2014-03-03 18:26:29",NULL,NULL
179685,207448,"2014-03-03 18:29:15",NULL,NULL
179686,207449,"2014-03-03 18:31:03",NULL,NULL
179687,207450,"2014-03-03 18:31:54",NULL,NULL
179688,207451,"2014-03-03 18:32:02",NULL,NULL
179689,207452,"2014-03-03 18:32:02",NULL,NULL
179690,207453,"2014-03-03 18:37:01",NULL,NULL
179691,207454,"2014-03-03 18:37:23",NULL,NULL
179692,207455,"2014-03-03 18:37:35",218647,"2014-03-25 01:13:22"
179693,207456,"2014-03-03 18:37:50",NULL,NULL
179694,207457,"2014-03-03 18:47:02",NULL,NULL
179695,207458,"2014-03-03 18:49:21",NULL,NULL
179696,207459,"2014-03-03 18:49:43",NULL,NULL
179697,207460,"2014-03-03 18:50:45",NULL,NULL
179698,207461,"2014-03-03 18:55:25",NULL,NULL
179699,207462,"2014-03-03 18:55:29",NULL,NULL
179700,207463,"2014-03-03 18:58:41",NULL,NULL
179701,207464,"2014-03-03 18:59:01",NULL,NULL
179702,207465,"2014-03-03 18:59:49",NULL,NULL
179703,207466,"2014-03-03 19:02:48",NULL,NULL
179704,207468,"2014-03-03 19:04:18",NULL,NULL
179705,207469,"2014-03-03 19:04:46",NULL,NULL
179706,207470,"2014-03-03 19:05:59",NULL,NULL
179707,207471,"2014-03-03 19:07:22",NULL,NULL
179708,207472,"2014-03-03 19:13:25",NULL,NULL
179709,207473,"2014-03-03 19:17:49",NULL,NULL
179710,207474,"2014-03-03 19:18:34",NULL,NULL
179711,207475,"2014-03-03 19:20:02",NULL,NULL
179712,207476,"2014-03-03 19:21:14",NULL,NULL
179713,207477,"2014-03-03 19:24:46",NULL,NULL
179714,207478,"2014-03-03 19:26:27",212494,"2014-03-12 13:53:29"
179715,207479,"2014-03-03 19:27:25",NULL,NULL
179716,207480,"2014-03-03 19:30:18",NULL,NULL
179717,207481,"2014-03-03 19:31:55",NULL,NULL
179718,207482,"2014-03-03 19:34:00",NULL,NULL
179719,207483,"2014-03-03 19:34:24",NULL,NULL
179720,207484,"2014-03-03 19:34:51",215254,"2014-03-17 21:39:31"
179721,207485,"2014-03-03 19:35:34",NULL,NULL
179722,207486,"2014-03-03 19:38:31",NULL,NULL
179723,207487,"2014-03-03 19:39:04",NULL,NULL
179724,207488,"2014-03-03 19:42:52",NULL,NULL
179725,207489,"2014-03-03 19:42:57",NULL,NULL
179726,207490,"2014-03-03 19:44:12",NULL,NULL
179727,207491,"2014-03-03 19:46:08",NULL,NULL
179728,207492,"2014-03-03 19:51:37",NULL,NULL
179729,207493,"2014-03-03 19:53:15",NULL,NULL
179730,207494,"2014-03-03 19:53:38",NULL,NULL
179731,207495,"2014-03-03 19:54:01",NULL,NULL
179732,207496,"2014-03-03 19:59:31",231088,"2014-04-16 15:41:24"
179733,207498,"2014-03-03 20:06:08",NULL,NULL
179734,207499,"2014-03-03 20:13:48",NULL,NULL
179735,207500,"2014-03-03 20:15:56",NULL,NULL
179736,207501,"2014-03-03 20:17:32",225998,"2014-04-08 07:47:45"
179737,207502,"2014-03-03 20:19:36",219772,"2014-03-26 21:42:31"
179738,207503,"2014-03-03 20:20:01",NULL,NULL
179739,207505,"2014-03-03 20:30:32",NULL,NULL
179740,207506,"2014-03-03 20:32:16",NULL,NULL
179741,207507,"2014-03-03 20:34:46",213370,"2014-03-13 17:56:29"
179742,207508,"2014-03-03 20:36:57",NULL,NULL
179743,207510,"2014-03-03 20:55:08",231156,"2014-04-16 17:09:38"
179744,207512,"2014-03-03 21:06:49",NULL,NULL
179745,207513,"2014-03-03 21:13:38",225695,"2014-04-07 16:23:13"
179746,207514,"2014-03-03 21:14:26",237183,"2014-04-27 15:52:24"
179747,207516,"2014-03-03 21:28:53",NULL,NULL
179748,207517,"2014-03-03 21:31:30",NULL,NULL
179749,207519,"2014-03-03 21:38:41",NULL,NULL
179750,207520,"2014-03-03 21:40:09",227978,"2014-04-10 21:17:50"
179751,207521,"2014-03-03 21:46:45",NULL,NULL
179752,207522,"2014-03-03 21:49:12",NULL,NULL
179753,207523,"2014-03-03 21:50:43",NULL,NULL
179754,207524,"2014-03-03 21:52:40",243632,"2014-05-08 10:56:35"
179755,207525,"2014-03-03 21:54:06",NULL,NULL
179756,207526,"2014-03-03 21:58:19",NULL,NULL
179757,207527,"2014-03-03 21:59:16",NULL,NULL
179758,207528,"2014-03-03 22:03:38",212481,"2014-03-12 13:36:27"
179758,207528,"2014-03-03 22:03:38",218606,"2014-03-24 22:22:51"
179758,207528,"2014-03-03 22:03:38",225848,"2014-04-07 21:04:04"
179759,207529,"2014-03-03 22:05:08",NULL,NULL
179760,207530,"2014-03-03 22:11:51",NULL,NULL
179761,207531,"2014-03-03 22:13:12",NULL,NULL
179762,207532,"2014-03-03 22:14:25",NULL,NULL
179763,207533,"2014-03-03 22:16:18",NULL,NULL
179764,207535,"2014-03-03 22:22:26",NULL,NULL
179765,207536,"2014-03-03 22:22:27",NULL,NULL
179766,207537,"2014-03-03 22:32:17",NULL,NULL
179767,207538,"2014-03-03 22:38:41",NULL,NULL
179768,207540,"2014-03-03 22:40:49",NULL,NULL
179769,207541,"2014-03-03 22:44:22",236117,"2014-04-25 02:14:52"
179770,207542,"2014-03-03 22:58:32",NULL,NULL
179771,207543,"2014-03-03 23:00:38",NULL,NULL
179772,207544,"2014-03-03 23:06:55",NULL,NULL
179773,207545,"2014-03-03 23:12:29",221884,"2014-03-31 17:20:05"
179774,207546,"2014-03-03 23:24:25",NULL,NULL
179775,207547,"2014-03-03 23:25:29",NULL,NULL
179776,207548,"2014-03-03 23:26:22",NULL,NULL
179777,207549,"2014-03-03 23:26:47",NULL,NULL
179778,207550,"2014-03-03 23:27:42",223281,"2014-04-02 20:43:31"
179778,207550,"2014-03-03 23:27:42",237821,"2014-04-28 17:33:01"
179778,207550,"2014-03-03 23:27:42",248905,"2014-05-16 16:48:44"
179779,207551,"2014-03-03 23:31:38",NULL,NULL
179780,207553,"2014-03-03 23:46:36",NULL,NULL
179781,207554,"2014-03-03 23:48:48",NULL,NULL
179782,207555,"2014-03-03 23:51:58",NULL,NULL
179783,207556,"2014-03-03 23:57:15",NULL,NULL
179784,207557,"2014-03-03 23:59:11",NULL,NULL
179785,207558,"2014-03-03 23:59:19",NULL,NULL
179786,207559,"2014-03-03 23:59:25",NULL,NULL
179787,207560,"2014-03-04 00:04:03",NULL,NULL
179788,207561,"2014-03-04 00:06:15",NULL,NULL
179789,207562,"2014-03-04 00:07:03",NULL,NULL
179790,207563,"2014-03-04 00:13:34",NULL,NULL
179791,207564,"2014-03-04 00:14:45",NULL,NULL
179792,207565,"2014-03-04 00:19:54",NULL,NULL
179793,207566,"2014-03-04 00:21:46",NULL,NULL
179794,207568,"2014-03-04 00:22:11",NULL,NULL
179795,207569,"2014-03-04 00:24:28",NULL,NULL
179796,207570,"2014-03-04 00:26:46",NULL,NULL
179797,207571,"2014-03-04 00:53:46",NULL,NULL
179798,207572,"2014-03-04 00:53:52",NULL,NULL
179799,207573,"2014-03-04 00:57:13",NULL,NULL
179800,207574,"2014-03-04 00:58:39",NULL,NULL
179801,207575,"2014-03-04 01:02:05",NULL,NULL
179802,207576,"2014-03-04 01:10:50",NULL,NULL
179803,207577,"2014-03-04 01:14:21",NULL,NULL
179804,207578,"2014-03-04 01:16:19",NULL,NULL
179805,207579,"2014-03-04 01:27:01",NULL,NULL
179806,207580,"2014-03-04 01:27:54",NULL,NULL
179807,207581,"2014-03-04 01:28:16",NULL,NULL
179808,207582,"2014-03-04 01:29:36",NULL,NULL
179809,207583,"2014-03-04 01:32:19",NULL,NULL
179810,207584,"2014-03-04 01:33:28",NULL,NULL
179811,207585,"2014-03-04 01:38:27",NULL,NULL
179812,207586,"2014-03-04 01:39:59",NULL,NULL
179813,207587,"2014-03-04 01:51:05",NULL,NULL
179814,207588,"2014-03-04 01:53:39",NULL,NULL
179815,207590,"2014-03-04 02:20:21",NULL,NULL
179816,207591,"2014-03-04 02:24:03",NULL,NULL
179817,207592,"2014-03-04 02:27:36",NULL,NULL
179818,207593,"2014-03-04 02:37:09",241171,"2014-05-04 17:03:07"
179818,207593,"2014-03-04 02:37:09",265344,"2014-06-14 10:25:48"
179818,207593,"2014-03-04 02:37:09",271907,"2014-06-25 13:23:03"
179819,207594,"2014-03-04 02:43:51",NULL,NULL
179820,207595,"2014-03-04 02:47:57",NULL,NULL
179821,207596,"2014-03-04 02:53:59",NULL,NULL
179822,207597,"2014-03-04 03:24:00",NULL,NULL
179823,207598,"2014-03-04 03:30:45",222951,"2014-04-02 12:14:58"
179824,207599,"2014-03-04 03:38:49",NULL,NULL
179825,207600,"2014-03-04 03:40:40",NULL,NULL
179826,207601,"2014-03-04 03:43:46",NULL,NULL
179827,207602,"2014-03-04 03:56:07",NULL,NULL
179828,207603,"2014-03-04 04:06:14",220351,"2014-03-27 22:15:57"
179828,207603,"2014-03-04 04:06:14",227835,"2014-04-10 16:34:52"
179828,207603,"2014-03-04 04:06:14",229170,"2014-04-13 15:48:53"
179829,207604,"2014-03-04 04:08:20",NULL,NULL
179830,207605,"2014-03-04 04:13:45",215041,"2014-03-17 13:57:53"
179831,207606,"2014-03-04 04:18:18",NULL,NULL
179832,207608,"2014-03-04 04:29:44",NULL,NULL
179833,207609,"2014-03-04 04:31:37",NULL,NULL
179834,207610,"2014-03-04 04:42:23",NULL,NULL
179835,207613,"2014-03-04 05:16:27",213090,"2014-03-13 11:22:49"
179835,207613,"2014-03-04 05:16:27",222552,"2014-04-01 19:06:46"
179835,207613,"2014-03-04 05:16:27",234730,"2014-04-23 07:53:54"
179836,207614,"2014-03-04 05:25:03",NULL,NULL
179837,207615,"2014-03-04 05:34:56",NULL,NULL
179838,207616,"2014-03-04 05:55:21",NULL,NULL
179839,207617,"2014-03-04 05:55:37",NULL,NULL
179840,207618,"2014-03-04 05:57:57",NULL,NULL
179841,207619,"2014-03-04 06:07:18",NULL,NULL
179842,207620,"2014-03-04 06:08:57",NULL,NULL
179843,207621,"2014-03-04 06:11:34",NULL,NULL
179844,207622,"2014-03-04 06:15:33",NULL,NULL
179845,207623,"2014-03-04 06:37:24",NULL,NULL
179846,207626,"2014-03-04 06:47:15",NULL,NULL
179847,207627,"2014-03-04 06:58:42",233287,"2014-04-20 22:11:35"
